,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
33,384PI804XTNFJHFHCFI9BX59IBAS0U,0.6015915834568942,"[-0.19195556640625, 0.09149848090277778, 0.32720489501953126, 0.0479736328125, -0.2799479166666667, 0.6624849759615384, 0.5241058349609375, 0.9389997209821429, 0.3470982142857143, -0.15380859375, 0.6822916666666666, 0.3454454210069444, 0.4677734375, 2.09456787109375, 1.8068576388888888, 0.9370398888221154, 1.234716796875, 0.5484049479166667, 0.724517822265625, 0.8765625]","[-13.783203125, -17.593994140625, -38.963226318359375, -72.71142578125, -18.7109375, -37.609375, -46.94305419921875, -20.2060546875, -30.109375, -37.78515625, -44.6640625, -73.506591796875, -64.63671875, -26.3311767578125, -24.40234375, -26.582763671875, -19.158203125, -41.341796875, -46.13037109375, -35.40625]","[-12.24755859375, -18.41748046875, -45.50732421875, -73.86279296875, -17.03125, -46.2216796875, -57.4251708984375, -33.35205078125, -32.5390625, -36.5546875, -52.8515625, -79.724609375, -70.25, -47.27685546875, -40.6640625, -38.7642822265625, -31.50537109375, -49.56787109375, -57.72265625, -44.171875]","We have been married for ten years now. He was the best man I have ever met. Although he was not particularly fond of anniversaries, he was keen on celebrating our ten year anniversary. Three month ago, we had the best time of our lives (I can say it was sweeter than my wedding itself). We have been planning for weeks. I got a nice hall and got a decorator to make it colorful. We invited friends and family through word of mouth and on phone and everyone was eager to grace the occasion. On the d-day, he took me to a nice restaurant for breakfast. My sister later came in that day. He assisted with the cookies I was making. I already negotiated with a restaurant to supply us a nice meal. Around 4 pm, family and friends were welcomed with love genre songs to which everyone flowed. The elderly ones holding their spouse and swinging to all directions slowly. The younger ones eyeing each other and making advances. We watched from a corner as everything was unfolding. My best friend gave a funny speech and everyone laughed their hearts out. It was my turn to say something about my husband. I couldn't manage a minute before tears of joy started rolling down my cheeks. I was greatly overwhelmed by how awesome he has been in our first ten years together. We took the vows and everyone found their way home.",,35BLDD71I7JSDU2BA406SJS2Z88VZN,imagined
34,3NC5L260MP8RIT2E8GKLUZIDGTIFOB,0.32685655671570985,"[-0.06547037760416667, 0.2895250822368421, 0.2775777180989583, 0.9455494600183824, 0.7422626201923077, 0.6206700942095589, 0.038762410481770836, 0.2295964558919271, 0.4382046786221591, 0.052353802849264705, 0.17220237038352273, 0.3632080078125, 0.07797475961538461, 0.4562445746527778, 0.26418669327445654]","[-24.31640625, -57.8251953125, -26.90362548828125, -25.81201171875, -20.86328125, -52.9437255859375, -56.3074951171875, -11.60394287109375, -42.8851318359375, -24.9464111328125, -26.268096923828125, -19.738006591796875, -34.9306640625, -21.0950927734375, -45.1871337890625]","[-23.7271728515625, -63.326171875, -31.067291259765625, -41.8863525390625, -30.5126953125, -63.4951171875, -57.23779296875, -14.359100341796875, -52.525634765625, -25.83642578125, -28.162322998046875, -25.186126708984375, -35.9443359375, -25.2012939453125, -51.263427734375]","My husband and I have had a beautiful marriage! Our love, bond, and loyalty has only grown with every year of new adventures and exciting times. We have had ups and downs, high and lows, ebbs and flows. The good times have made our love deepen and the hard times have only made us stronger. We have two beautiful children that have completed our family and our lives. We have supported each other through jobs, stresses, monumental events, family deaths, etc. We were proud of our journey and relationship and wanted to celebrate the enormous milestone of ten years of a healthy and happy marriage. We decided to renew our vows in front of family and friends. We wanted it to be a joyous occasion marked by love, fun, dancing, food, and great memories. We invited friends and family from all over the country to join us for dinner and dancing. It was a lovely weekend that everyone is still talking about! I wore a gorgeous dress and my husband looked handsome in his tuxedo. Our children attended and got to share in the love of our marriage. We made amazing memories that we will never forget. Most importantly, we remembered how and why we have lasted ten years and made a promise to last another ten and beyond.",35BLDD71I7JSDU2BA406SJS2Z88VZN,,retold
35,35BLDD71I7JSDU2BA406SJS2Z88VZN,0.6143215993646292,"[-0.093505859375, 0.46929931640625, 0.42540232340494794, 0.676483154296875, 1.1260850694444444, 0.5226643880208334, 0.5101996527777778, 0.4958984375, 0.7663352272727273, 0.548681640625, 1.3395647321428572, 0.9150390625, 0.9663837139423077, 0.63719482421875, -0.09090169270833333]","[-36.6884765625, -19.350830078125, -10.57928466796875, -19.141845703125, -30.240234375, -25.6519775390625, -20.470703125, -15.068359375, -25.15234375, -31.92919921875, -13.576171875, -13.712890625, -22.948944091796875, -26.8765869140625, -41.858642578125]","[-35.472900390625, -24.982421875, -15.684112548828125, -24.5537109375, -40.375, -30.35595703125, -25.0625, -20.02734375, -33.58203125, -37.416015625, -22.953125, -19.203125, -35.511932373046875, -33.24853515625, -40.4951171875]","My husband and I celebrated out tenth anniversary three months ago in May. We wanted to do something special to commemorate our love and devotion. We decided to renew our vows in front of friends and family. We all traveled to Charleston, South Carolina. It is a romantic town with personality and history. We thought it would be fitting for our relationship. It was a romantic weekend of love and memories. We had 40 guests from all over the country. We spent the weekend eat, drinking, and being merry. We shopped and hit all of the tourist destinations. Everyone had a blast spending time together. Our actual renewal ceremony was lovely. I wore a white dress and our kids were in the bridal party. There were beautiful floral arrangements and a huge vanilla cake. I was thrilled to have our children present to partake in the family love.",35BLDD71I7JSDU2BA406SJS2Z88VZN,35BLDD71I7JSDU2BA406SJS2Z88VZN,recalled
36,3NLZY2D53QBG3XPQ94FNEHIXS90LQA,0.7524049479949545,"[-0.109375, 0.05359700520833333, 0.14798764829282407, 1.0875752766927083, 0.7165178571428571, 0.9192243303571429, 1.2515064586292615, 1.79453125, 1.0113389756944444, 0.2661946614583333, 0.2912326388888889, 0.39052734375, 2.1848958333333335, 0.8606770833333334, 0.41964285714285715]","[-26.4765625, -28.494384765625, -65.316162109375, -34.948760986328125, -19.349609375, -40.55810546875, -30.67327880859375, -21.9091796875, -34.79296875, -34.66314697265625, -29.54296875, -44.640869140625, -17.4765625, -28.3984375, -32.1796875]","[-25.7109375, -29.29833984375, -69.31182861328125, -51.26239013671875, -24.365234375, -46.99267578125, -44.439849853515625, -39.8544921875, -43.89501953125, -37.05889892578125, -32.1640625, -48.546142578125, -30.5859375, -33.5625, -35.1171875]","I am not one for bad news. Four months ago, I had to say goodbye to three friends in my life. I was my Uncle's favorite niece, my best friend was the only one I could confide in, and my dog was my partner. To loose all three like that, I felt that the world was against me. I cried in private and in public. I moaned their deaths feeling suicidal. I arrived to my Uncle's memorial service grief stricken. The next stop was to my best friend's wake. My last view of my pet dog was crushing. No amount of condolences could ever made this right. I was sad for four months and still counting. I am not okay with prepared or unprepared deaths. I lost myself in these losses. I am still so far negative. I do positive things in their memory.",,35GCEFQ6I6A81L0SQUU09O0JAF83ZB,imagined
37,3X3OR7WPZ0MAXTPUNAYNSQXWKM68L0,0.8395904358827124,"[-0.023092830882352942, 0.7514807383219401, 0.3915771484375, 1.1654490152994792, 1.0911199396306819, 0.12325613839285714, 0.9464205228365384, 0.7790985107421875, 1.873748779296875, 1.505480448404948, 1.5830552842881944, 0.5831947326660156, 0.18013139204545456, 0.785791015625, 1.4415825737847223, 0.23536900111607142, 0.859375]","[-53.1953125, -45.31248474121094, -14.717529296875, -23.856216430664062, -14.1275634765625, -21.36376953125, -29.763916015625, -21.888092041015625, -12.158447265625, -15.303497314453125, -7.72125244140625, -34.2996826171875, -38.0185546875, -13.05029296875, -18.6717529296875, -25.367919921875, -13.166015625]","[-52.802734375, -63.3480224609375, -18.63330078125, -41.33795166015625, -26.1298828125, -22.2265625, -42.0673828125, -29.6790771484375, -27.1484375, -33.3692626953125, -21.96875, -43.63079833984375, -40.0, -16.979248046875, -31.64599609375, -28.6630859375, -20.900390625]","I knew that my dog was doing worse that morning, but she had come around before. As the day wore on and it got closer to the time to go to the service I knew I couldn't leave her. She was laying on her dog bed and breathing heavily. Just before it was time to go I told my fiance to go without me. There was no way that I was leaving my dog alone. I laid her head on my lap. I played her songs that we had listened to together over the years. She was mostly quiet as I stroked her head. I told her stories about our life together. I told her what a great dog and friend she had been. I told her that it was okay to go. It would hurt me worse than I could imagine but I had to let her go. It was only about a half hour after my fiance left. I knew something was different. My dogs breathing changed and she seemed agitated. She let out a few rattling breathes and then she was gone. I felt like my heart was literally ripped out.",35GCEFQ6I6A81L0SQUU09O0JAF83ZB,,retold
38,35GCEFQ6I6A81L0SQUU09O0JAF83ZB,0.5220320610870869,"[-0.37862723214285715, 0.040461222330729164, 1.0595703125, 0.6972823143005371, 0.40923963274274555, 1.3357593536376953, 0.6667587643577939, 0.9861531575520833, 0.3193853970231681, 1.48890380859375, 0.4635416666666667, -0.171875, -0.011579241071428572, 0.204150390625, 1.036129315694173, 0.20725911458333332]","[-16.783203125, -24.31256103515625, -17.25, -35.873756408691406, -29.160476684570312, -23.596385955810547, -31.595966339111328, -22.68817138671875, -59.408233642578125, -16.25732421875, -33.4140625, -13.41796875, -17.5703125, -9.216064453125, -28.15795135498047, -19.526123046875]","[-14.1328125, -24.798095703125, -23.607421875, -47.0302734375, -34.88983154296875, -36.9539794921875, -45.597900390625, -37.48046875, -68.67041015625, -31.1463623046875, -40.3671875, -12.55859375, -17.4892578125, -10.23681640625, -53.025054931640625, -22.635009765625]","In late May I lost my dog. She was old for a mastiff, 13 years old. I still wasn't ready though. She had been going downhill steadily but it didn't feel like enough time to prepare. I think a part of me knew that it was coming the day before. She was acting off and wasn't interested in much. I had made the decision that if she didn't improve in a day I would have her euthanized. The morning it happened I woke up and she had thrown up on the bed. She perked up for a little while and I placed her on her bed on the floor to spend some time with her before I called the vet. I held her head on my lap and pet her. This day was also the memorial service for my uncle that had just passed away. So I was home alone. It seemed like it happened so quickly. One moment she was there. And then the next moment she was gone and I was cradling her head on my lap sobbing uncontrollably. I had never felt more alone in my life than I did at that moment.",35GCEFQ6I6A81L0SQUU09O0JAF83ZB,35GCEFQ6I6A81L0SQUU09O0JAF83ZB,recalled
39,3JW0YLFXRU21YOXBPRLVFHHYICOWWD,0.5892172972525528,"[-0.119415283203125, 0.20048141479492188, 0.3602178237017463, 0.12181698192249645, 0.7998254949396307, 0.8166725852272727, 0.21323067801339285, 0.3526088169642857, 0.8010697798295454, 0.59112548828125, 0.7614059448242188, 1.0682426901424633, 0.8396578702059659, 1.2080178260803223, 1.6170491536458333, 0.22664388020833334, 0.15804290771484375]","[-15.2255859375, -47.94416809082031, -25.655838012695312, -43.65059280395508, -14.895828247070312, -15.1845703125, -37.8165283203125, -22.5576171875, -19.693603515625, -21.45660400390625, -34.3218994140625, -29.542510986328125, -37.456634521484375, -14.065807342529297, -18.6680908203125, -24.531494140625, -39.33362579345703]","[-13.7926025390625, -54.35957336425781, -31.779541015625, -46.33056640625, -23.69390869140625, -24.16796875, -40.8017578125, -27.494140625, -28.50537109375, -27.958984375, -46.50439453125, -47.70263671875, -46.69287109375, -23.729949951171875, -42.923828125, -26.5712890625, -41.38818359375]","My best friend is probably the most important person in my life. I've been dating a new guy for a few weeks, and I really wanted him to have a chance to meet her since she is so important in my life. We decided to go out for dinner last week, and things could not have gone better. I wasn't really nervous about introducing them because many of our friends say we're like two peas in a pod. I knew he would adore her as much as I do. At dinner, he was very charming and polite to her. He made sure to show his humorous side, which helped her get comfortable. They laughed and joked a lot, and we had a very good time. I think the best part of the night was after dinner. We decided to go to her house to drink some coffee. She has a little dog named Bailey, and he doesn't really like new people. When my boyfriend sat down on the couch, however, Bailey was immediately taken with him. He probably enjoyed meeting Bailey more than he did my friend! They played fetch for what felt like hours. After we drank our coffee, we took Bailey on a walk in the neighborhood. It was the perfect end to a perfect night! I can see the three of us having a very close friendship together!",,36WLNQG780WFTLD990VT6XXD11KEB6,imagined
40,3HYA4D452S5DBMD9LIMONMF9T31F2Q,0.4369627376378932,"[-0.10705130440848214, 0.12287830171130952, 0.2610541449652778, 0.3025673314144737, 0.4859762752757353, 0.7463526044573102, 0.023978097098214284, 0.4685625799240605, 0.27428089488636365, 1.0815811157226562, 0.673095703125, 0.3608010031960227, 0.7785480205829327, 1.0426456227022058, 0.03917067391531808]","[-18.05242919921875, -31.6744384765625, -24.8333740234375, -37.3544921875, -30.4879150390625, -35.460609436035156, -13.3385009765625, -71.58112740516663, -38.119140625, -12.89739990234375, -19.65673828125, -49.368896484375, -28.890594482421875, -37.7152099609375, -63.564109802246094]","[-16.5537109375, -34.2548828125, -27.182861328125, -43.103271484375, -38.74951171875, -45.9095458984375, -13.50634765625, -86.1065673828125, -41.13623046875, -21.550048828125, -27.73388671875, -57.3065185546875, -39.01171875, -55.440185546875, -64.660888671875]","Two months ago my boyfriend and my best friend met for the first time.  We had been dating for 7 months at the time, but had known each other for nearly a year.  This particular friend is probably my closest female friend.  We share a lot about our love lives, even though we don't see each other super often.  She knows that I'd been really happy in my relationship and was eager to meet him.  It finally so happened that schedules aligned and we were able to meet up.  I was a little nervous at first.  I wasn't worried that she wouldn't approve or anything, but it's always a little bit of an unsure situation introducing people you're dating to old friends. We met at the restaurant, a local burger joint/bar.  The three of us had a great time! Conversation was easy, and as expected, they got along wonderfully.  Some mutual friends showed up at the restaurant, and we had a brief conversation with them before heading to her house.  Once there, we spent a while playing with my friend's dog.  My boyfriend made fast friends, and it was really sweet seeing him interact with her dog.  Overall, we had a wonderful time, and I'm sure that my significant other made a good lasting impression on a very important friend of mine.",36WLNQG780WFTLD990VT6XXD11KEB6,,retold
41,36WLNQG780WFTLD990VT6XXD11KEB6,0.6155096607765317,"[-0.37580299377441406, 0.3004084995814732, 0.85137939453125, -0.016853664232336956, 0.7505340576171875, 0.10355595179966517, 0.2677951388888889, 0.7984375, 0.7132709209735577, 1.1747843424479167, 1.8903927273220487, 0.32689465974506576, 0.8992470189144737, 0.4769260572350543, 1.0716753005981445]","[-23.93109130859375, -38.228363037109375, -7.621826171875, -47.49656677246094, -42.8458251953125, -45.471710205078125, -29.0703125, -11.701171875, -32.02728271484375, -26.589599609375, -8.089004516601562, -28.32061767578125, -47.990478515625, -35.46881103515625, -16.258956909179688]","[-17.918243408203125, -44.53694152832031, -11.02734375, -47.10893249511719, -54.8543701171875, -48.37127685546875, -31.48046875, -19.685546875, -41.2998046875, -40.68701171875, -25.1025390625, -34.5316162109375, -65.076171875, -46.4381103515625, -33.40576171875]","A few weeks ago, I went to dinner with my boyfriend and my best friend.  I'd known my best friend since we were pre teens, and this was the first time they had met.  It went really well! I'd been dating him for nearly a year, and it'd taken quite some time for our schedules to line up. I think this delay in meeting gave me some pent up anxiety about it finally happening. My friend texted me asking if I'd like to get dinner, and I let her know that I was with my boyfriend at the time.  We got burgers and wings at a place nearby.  The food was great, but the company was better.  We ended up seeing a couple people that my friend and I knew.  When we finished eating, we spent some time speaking to them. It was nice to catch up with old friends. Afterwards, we went back to my friends house, where my boyfriend fell in love with her dog. Seeing them interact was adorable, since my dog is a senior and doesn't quite play as much.  It was great to spend time with two people I value and care about, and to see them getting along so well. I'm looking forward to spending more time with the two of them in the future.",36WLNQG780WFTLD990VT6XXD11KEB6,36WLNQG780WFTLD990VT6XXD11KEB6,recalled
42,3UWN2HHPUZRI4D7ODLK7M91MHYHNSB,0.9809148156723008,"[-0.1629638671875, -0.012987954275948661, 0.25126854578653973, -0.01240234375, 1.2688551682692308, 1.3030598958333333, 1.4927571614583333, 1.72705078125, 1.4252548217773438, 2.319308194247159, 1.7393379211425781, 1.5006214488636365, 0.9688873291015625, 0.9736328125, 2.1586216517857144, -0.17103021795099432, -0.093719482421875]","[-14.96875, -33.167266845703125, -20.875593185424805, -25.68896484375, -23.4892578125, -29.54296875, -19.0869140625, -9.326171875, -16.65020751953125, -21.92901611328125, -11.648357391357422, -18.5947265625, -22.6531982421875, -19.595703125, -8.7646484375, -42.841033935546875, -22.0673828125]","[-13.6650390625, -32.80360412597656, -23.89081573486328, -25.56494140625, -39.984375, -49.0888671875, -37.0, -16.234375, -28.05224609375, -47.44140625, -34.25975036621094, -35.1015625, -30.404296875, -29.33203125, -23.875, -39.078369140625, -20.56787109375]","My brother came to visit me last month. We live in the same state, but hours away from each other so we don't get to see each other as often as we'd like. Life just gets in the way sometimes, especially as an adult. We planned a really fun weekend with my other brother. We all like beer so we decided to visit a few local breweries. He's also very big on craft beer so it seemed like a great plan. He arrived early and we started at a brewery near my house. The atmosphere was great. I was surprised how crowded the place was. We started with some flights because he wanted to try everything. After that, we went to another brewery not too far from there. We had some more to drink and a lot of laughs. Everytime we get together laughs are guaranteed. After that we took an Uber to a local restaurant. By this point we were very hungry. At the end of the day, we felt kind of tired so we decided to just hang out at my place. Overall it was a great weekend and I hope we can do it again sometime soon.",,37Z929RLGAUGZQC8AH6JV87E67NSTJ,imagined
43,336KAV9KYREJBDU4Q8ECC7MP1KR2YO,0.6059381575801358,"[-0.8435329861111112, -0.10912098604090073, 0.20857311430431547, 0.143310546875, -0.088134765625, 1.8947296142578125, 1.17474703355269, 0.7083835601806641, 0.3002115885416667, 1.846484375, 0.8003976004464286, 0.9622217814127604, 1.28509521484375, 0.3191935221354167, 0.4332275390625, 0.6592237684461806]","[-12.5634765625, -23.123046875, -44.784820556640625, -23.1199951171875, -25.390625, -8.405471801757812, -15.90267276763916, -40.406463623046875, -21.1044921875, -7.638671875, -22.05291748046875, -25.76422119140625, -17.129638671875, -18.6591796875, -7.087646484375, -12.375579833984375]","[-4.9716796875, -21.267990112304688, -49.16485595703125, -24.6964111328125, -24.685546875, -21.6685791015625, -28.82489013671875, -51.7406005859375, -24.70703125, -16.87109375, -33.25848388671875, -37.310882568359375, -32.55078125, -22.489501953125, -9.68701171875, -18.30859375]","My brother came to visit me for his birthday. He came over on the train and I went to the train station to pick him up. After he dropped his stuff off at my apartment, I let him plan some activities that he wanted to do. First we got lunch at a place just down the street. We went to Navy pier and walked around. We also rode the ferris wheel. He also decided he wanted to go to the planetarium. We went there on his actual birthday for a couple hours and saw a cool show. The night of his birthday we had reservations at a nice restaurant. We had a great meal. On the way back it was raining and we didn't have an umbrella. We were running to the train and trying not to get wet. When we got back to my apartment we had his birthday dessert. He left at the end of the weekend to go back home. Overall it was a fun weekend. I'm glad I got to celebrate with him.",37Z929RLGAUGZQC8AH6JV87E67NSTJ,,retold
44,37Z929RLGAUGZQC8AH6JV87E67NSTJ,0.5779991041325339,"[0.10976155598958333, 0.44710413614908856, 0.7788070678710938, 1.1248911689309513, 0.47665668356007546, 0.3835637019230769, 1.0958302815755208, 0.45066731770833335, 0.38166580881391254, 0.5861284082586115, 1.276742935180664, 0.49700606496710525, 0.042841593424479164, 0.5002307891845703, 0.98046875, 0.8204752604166666, -0.12685675370065788]","[-15.0487060546875, -40.986053466796875, -31.347320556640625, -18.492618560791016, -54.31208801269531, -23.8798828125, -8.047805786132812, -43.132568359375, -22.192880153656006, -45.17646408081055, -14.942718505859375, -25.612548828125, -58.422943115234375, -34.174407958984375, -22.26171875, -33.68994140625, -24.3719482421875]","[-16.3658447265625, -51.716552734375, -46.9234619140625, -37.61576843261719, -68.1351318359375, -28.8662109375, -17.9102783203125, -49.892578125, -27.53620147705078, -58.0712890625, -35.37060546875, -35.0556640625, -59.70819091796875, -42.1781005859375, -35.98828125, -50.919921875, -21.961669921875]","Last month, my brother came to visit me for his birthday. I live in a large city, so I invited him because I thought there would be a lot of fun things to do. The day that he arrived, I went to pick him up from the train station around 9 am. His train was a little late, but luckily it wasn't too long of a delay. After he dropped his stuff off at my apartment, we went to get lunch and went to the ferris wheel that overlooks part of the city. Later that day, we went to China town where we ate dinner. The next day was my brother's actual birthday. We left my apartment around noon and got a quick lunch at a vegetarian restaurant. After that, we got on the bus to go to the planetarium. We had a lot of fun looking around the planetarium and watching the show they had about a possible ninth planet. After we left, we got back on the bus to go back to my apartment. We changed clothes and got ready to go to the restaurant where we made reservations for his birthday dinner. We were going to take the train, but when we got to the station we saw the line we needed wasn't running, so we had to walk. We were almost late, but we power walked so we could make it on time. We had a nice dinner, but when we left it was pouring rain. When we got back to my apartment, we had birthday dessert and went to bed because we were both tired. Overall, it was a really fun weekend and I was glad I could spend it with my brother.",37Z929RLGAUGZQC8AH6JV87E67NSTJ,37Z929RLGAUGZQC8AH6JV87E67NSTJ,recalled
45,3TU5ZICBRENLOQ57FF6J9CWQK818QJ,0.7351779688852097,"[-0.23567708333333334, 0.8818248401988636, 1.2561306423611112, 1.2681470598493303, 0.16129557291666666, 0.5576100068933824, 0.5472005208333334, 0.7626429966517857, 1.533203125, 0.7240234375, 0.3636067708333333, 0.52197265625, 0.625, 0.78087158203125, 0.2698781866776316, 1.7451171875]","[-21.046875, -29.3653564453125, -17.54248046875, -20.114501953125, -12.600830078125, -48.47589111328125, -29.888671875, -32.600341796875, -17.8359375, -7.3310546875, -13.1796875, -17.495361328125, -34.0859375, -10.95379638671875, -39.995849609375, -8.40234375]","[-19.6328125, -39.0654296875, -28.84765625, -37.868560791015625, -14.536376953125, -57.95526123046875, -36.455078125, -43.27734375, -23.96875, -10.951171875, -15.361328125, -24.281005859375, -39.7109375, -14.858154296875, -45.12353515625, -15.3828125]","I've always loved taking picture. As a teenager, you never saw me without my Nikon. I was always in the photo lab at school. Even in my senior photo, I've got a camera around my neck. Becoming a professional photographer was a life long dream for me. Working at the photo mart in the mall in high school was my launch into my career. When I got hired onto the newspaper, I was extatic. But getting my first portrait published into a national magazine was a huge milestone. To see MY picture. Right there on the cover. I could never have imagined it. But there it was, my picture on the cover of Time Magazine. My name in the credits of Time freaking magazine! The sky is the limit. The last three months since my picture appeared, I've been getting calls from all around the world. The future is bright.",,384PI804XTNFJHFHCFI9BX59JKG0SR,imagined
46,3HRMW88U17CCLM2CSIMNZO6328NM0R,0.5821480800796675,"[0.08091517857142858, 0.6537000868055556, -0.0400390625, 0.22890625, 0.7298312717013888, 0.24475228159051193, 0.733331298828125, 1.1223958333333333, 1.162743007435518, 0.4499289772727273, 0.31810569763183594, 1.2201507568359375, 0.3203361374991281, 1.418121337890625, 0.7685209575452303, -0.09733072916666667]","[-39.33544921875, -8.31982421875, -21.3359375, -39.7259521484375, -19.9453125, -46.5894832611084, -22.9241943359375, -16.23828125, -25.46383762359619, -25.33984375, -26.14459228515625, -20.445465087890625, -15.962128639221191, -7.245849609375, -30.179351806640625, -35.92578125]","[-40.46826171875, -14.203125, -20.9755859375, -45.4486083984375, -33.082275390625, -51.239776611328125, -30.25750732421875, -29.70703125, -45.23046875, -30.2890625, -31.234283447265625, -32.64697265625, -20.446834564208984, -18.5908203125, -44.78125, -34.7578125]","I am a professional photographer and recently reached a big milestone as a photographer. I had my first portrait published in a magazine. This was very exciting and made me very happy! I had been trying for a little while to get a portrait published and when it finally happened I couldn't have been more excited! The portrait that was published was a portrait of my child, which made it even more special. I was so excited when I found out I just kept thanking God, and cried tears of joy! I messaged my husband to tell him the news! He was so excited and happy for me and was very supportive. I also messaged some family members and they were also very happy to hear the news. Everyone was very happy about the news and that was great! I ordered a copy of the magazine and couldn't wait for it to come in. When it came in I was brimming with excitement! I was overjoyed when I opened the magazine and saw my portrait! I couldn't believe how great it looked! I showed it to my child and they were also very excited to see their portrait in the magazine. This was such an exciting time and great milestone as a photographer.",384PI804XTNFJHFHCFI9BX59JKG0SR,,retold
47,384PI804XTNFJHFHCFI9BX59JKG0SR,0.7914109119990148,"[-0.07417960788892664, 0.58740234375, 0.10113584995269775, 0.7552101828835227, 0.84150390625, 1.4982292175292968, 0.6715812683105469, 2.453515625, 0.8870294744318182, 1.1859305245535714, 0.4489644368489583, 0.9881880910773027, 0.5455537683823529, 1.0935872395833333, -0.11248864067925347]","[-44.75413513183594, -6.978515625, -67.39989233016968, -13.81817626953125, -15.372711181640625, -11.958137512207031, -36.331634521484375, -9.138671875, -13.73291015625, -10.7099609375, -17.8394775390625, -31.38653564453125, -33.7373046875, -11.0009765625, -60.57337951660156]","[-43.048004150390625, -9.328125, -71.0407829284668, -22.12548828125, -23.787750244140625, -26.9404296875, -47.076934814453125, -21.40625, -23.490234375, -19.011474609375, -23.22705078125, -50.162109375, -43.01171875, -17.5625, -58.548583984375]","In the last 3-6 months I had some of my photography work published in a magazine for the first time. I was very excited. When I first found out that one of my photos was going to be published, I was so excited and overjoyed that I cried happy tears and could not thank God, enough! This was a huge milestone for me as a professional photographer. I called my husband and told him the great news! He was thrilled for me and gave me huge congratulations!  I also called or text other family members to tell them the good news as well. They were also very excited! The photo that was published was a portrait of my son. This made the event even more special. When I got the magazine in the mail I was so happy! I showed the magazine to my son and showed him his portrait and he was very excited as well. The magazine was beautifully printed and I could not believe how gorgeous the portrait looked in it. Everyone in the family was ecstatic! This was a very joyous memory for me in my photography career and definitely a great memory.",384PI804XTNFJHFHCFI9BX59JKG0SR,384PI804XTNFJHFHCFI9BX59JKG0SR,recalled
48,3X66WABAJX48A45N026BOHKDWC3G3V,0.8340497279215693,"[0.08617225060096154, 1.919921875, 0.15546875, 0.85546875, 0.7244140625, 0.5697265625, 1.1423104604085286, 0.8035714285714286, 0.5831010606553819, 0.6379409790039062, 1.1376953125, 1.073828125, 2.5485026041666665, -0.5374348958333334, 0.81005859375]","[-37.462890625, -20.310546875, -36.3046875, -10.10546875, -33.37890625, -33.634765625, -14.248489379882812, -32.078125, -22.499771118164062, -24.001937866210938, -28.6297607421875, -33.08203125, -18.4013671875, -47.7890625, -24.87548828125]","[-38.5831298828125, -41.4296875, -37.859375, -13.52734375, -40.623046875, -39.33203125, -21.102352142333984, -37.703125, -27.7476806640625, -30.38134765625, -41.1444091796875, -43.8203125, -41.337890625, -41.33984375, -32.166015625]","I was not aware that i needed to pay taxes on Patreon income. It made sense after the fact, since it is income. And the IRS can take almost all income you get. I should have known. I had previous years that I didn't declare too. But going back over the forms and figured it out. I paid the back-taxes. I four years to go back over. I was able to do it in installments. Overall it wasn't that big of a deal too. I was glad I could get installments to do it. It helped me so I could actually repay the taxes. The installments made it easy in a way. I should have known that the patreon income would be taxed. I just felt it was different in some way.",,38SKSKU7R2J3MZ17WWAE5FRAB4YLI4,imagined
49,3TYCR1GOTD5PHPQHW0Y05AU1XTLLZ2,0.897368551841483,"[0.20291573660714285, 0.8139296311598557, 0.9441492417279411, 1.3976364135742188, 0.4459615071614583, 1.8888888888888888, 1.3418595163445723, 0.9748046875, 0.9379170735677084, 0.4994133843315972, 0.7444786658653846, 0.246484375, 0.9273354666573661, 1.03125, 1.0635036892361112]","[-52.6416015625, -18.710906982421875, -30.991714477539062, -16.94244384765625, -34.770355224609375, -23.34375, -37.788177490234375, -32.1328125, -15.9285888671875, -28.89385986328125, -39.05810546875, -38.10546875, -12.7548828125, -20.591796875, -24.744873046875]","[-55.482421875, -29.2919921875, -47.04225158691406, -28.12353515625, -41.45977783203125, -40.34375, -63.28350830078125, -46.7548828125, -27.18359375, -37.88330078125, -48.736328125, -40.5703125, -25.737579345703125, -27.810546875, -34.31640625]","When I began getting my Patreon income, I assumed it was gift income. So I assumed I didn't have to worry about taxes on it. But as time wore on and the amount of the income increased, I began to worry. It was becoming the majority of my income. And eventually I quit my wage job and it became my main source of income. So I continued to worry that it was taxable. As I researched it, in 2018 it seemed more and more likely that it was taxable. I was worried about the amount of past income I might owe back taxes on. So I went to a tax accountant in early 2019. It turned out that I owed about 6k in back taxes for the previous four years. It was fairly easy to make monthly installment arrangements that I could afford. And my monthly income was within the personal exemption amount. This meant I only had to pay 15% self-employment tax. So my worst fears weren't realized. I could survive the payments I had to make.",38SKSKU7R2J3MZ17WWAE5FRAB4YLI4,,retold
