scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id,history_length
0.25867274870452467,"[-0.051628577904623066, 0.42266357421875, 0.1868438720703125, 0.1355868252840909, 0.3049219767252604, 0.5209197998046875, 0.2518976384943182, 0.164886474609375, 0.31981159078663796, 0.33082431295643683]","[-203.4132297039032, -57.748046875, -111.48858642578125, -99.5350341796875, -100.89289855957031, -110.078369140625, -88.4326171875, -136.4033203125, -79.3353271484375, -153.19810485839844]","[-200.2638864517212, -68.31463623046875, -118.2149658203125, -102.5179443359375, -110.04055786132812, -126.747802734375, -96.7452392578125, -141.6796875, -88.60986328125, -168.41602325439453]",Childhood home is up for sale again.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.2644495754365288,"[0.029663562774658203, 0.3473597935267857, 0.18932653356481483, 0.10048717151988637, 0.48195975167410715, 0.6229901994977679, 0.155029296875, 0.33833729137073865, 0.114892578125]","[-85.76776123046875, -89.617919921875, -81.18408203125, -163.73211669921875, -102.98687744140625, -85.9700927734375, -105.2840576171875, -62.2337646484375, -179.0867919921875]","[-86.71699523925781, -99.343994140625, -86.2958984375, -169.2589111328125, -119.85546875, -103.413818359375, -109.6248779296875, -69.67718505859375, -185.4058837890625]",Old friend calls after twenty years of silence.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.398722414029129,"[-0.08919270833333333, 0.567535400390625, 0.7191536643288352, 0.5670459888599537, 0.24543805803571428, 0.256050441576087, 0.41587094907407407, 0.42168070475260416, 0.38149233217592593, 0.5021493094308036]","[-51.19921875, -80.448486328125, -89.53131103515625, -85.25909423828125, -120.5408935546875, -98.7265625, -91.07177734375, -76.63353729248047, -71.82958984375, -95.70846557617188]","[-49.59375, -94.0693359375, -113.26338195800781, -100.5693359375, -129.1312255859375, -104.61572265625, -102.30029296875, -89.2839584350586, -82.1298828125, -113.28369140625]",You find someone’s wallet and recognize the photo inside.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.2927211322563905,"[-0.2662760416666667, 0.350333251953125, 0.18091030778556033, 0.3780658428485577, 0.38162051930147056, 0.6838235294117647, 0.10215105329241071, 0.4309269831730769, 0.6450133323669434, -0.037841796875, 0.2318352593315972, 0.43209134615384615]","[-10.728515625, -111.32723999023438, -169.5870361328125, -85.19183349609375, -50.190673828125, -49.9375, -79.5570068359375, -103.443359375, -99.1123046875, -17.303955078125, -64.99681091308594, -91.60546875]","[-9.9296875, -120.0855712890625, -180.079833984375, -95.02154541015625, -56.67822265625, -61.5625, -82.417236328125, -114.6474609375, -119.75273132324219, -17.1904296875, -69.16984558105469, -102.83984375]",Neighbor asks you to keep a strange secret.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.571488607018616,"[-0.02249755859375, 0.6538628472222222, 0.28021389100609756, 0.7806017475743448, 0.51416015625, 0.7050524259868421, 0.5733506944444444, 0.9820175170898438, 0.6766357421875]","[-69.17724609375, -60.8291015625, -272.2470703125, -73.83277893066406, -68.37060546875, -65.68115234375, -55.59765625, -69.5328369140625, -98.39453125]","[-68.727294921875, -78.4833984375, -295.224609375, -98.03143310546875, -81.224609375, -79.0771484375, -65.91796875, -85.2451171875, -120.046875]",You overhear a conversation not meant for you.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.38232166920029165,"[-0.07017415364583333, 0.4592437744140625, 0.25630086263020835, 0.24375716499660327, 0.24891795282778534, 0.4608306884765625, 0.42438973320855033, 0.3778307684536638, 0.7779819883149246, 0.6441379123263888]","[-120.42041015625, -42.32135009765625, -93.32009887695312, -62.6058349609375, -133.01901245117188, -50.637451171875, -102.23304748535156, -115.07867431640625, -84.08149719238281, -84.9818115234375]","[-118.315185546875, -51.5062255859375, -101.00912475585938, -68.21224975585938, -144.46923828125, -58.0107421875, -117.51107788085938, -126.0357666015625, -106.64297485351562, -102.37353515625]",Unexpected letter arrives with no return address or name.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.3642315934841642,"[0.026407877604166668, 0.318550441576087, 0.4492699759347098, 0.9217758178710938, 0.2783437305026584, 0.27197686557112066, 0.3825293646918403, 0.19181941105769232, 0.4374108565481086]","[-101.37158203125, -76.6025390625, -174.7653045654297, -84.207763671875, -89.45483016967773, -96.0528564453125, -85.99966430664062, -73.5751953125, -102.39299011230469]","[-102.163818359375, -83.92919921875, -199.92442321777344, -113.70458984375, -99.47520446777344, -103.940185546875, -96.32795715332031, -78.5625, -119.01460266113281]",A chance meeting changes your entire daily routine.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.5391011265495169,"[-0.12411985726192079, 0.8088623046875, 0.5448160479145665, 0.7261592320033482, 0.7486279296875, 0.5140668551127116, 0.6778338396990741, 0.5005787037037037, 0.6042751736111112, 0.3899110363375756]","[-77.12292861938477, -53.8629150390625, -65.43296813964844, -112.40325927734375, -78.66357421875, -62.659278869628906, -74.62158203125, -74.966796875, -53.388671875, -97.03702545166016]","[-73.52345275878906, -74.08447265625, -82.322265625, -132.7357177734375, -97.3792724609375, -74.99688339233398, -92.923095703125, -88.482421875, -64.265625, -109.124267578125]",You help a stranger and they never say thanks.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.21791452006914133,"[0.009502704326923076, 0.16715861841575386, 0.12861689814814814, 0.09799010103399103, 0.27448387145996095, 0.19481259300595238, 0.3934273097826087, 0.32524989201472354, 0.3699886924342105]","[-88.595703125, -370.8632507324219, -107.134765625, -169.44894886016846, -147.6014862060547, -157.535888671875, -87.62109375, -126.21427154541016, -146.123046875]","[-88.8427734375, -387.07763671875, -110.607421875, -173.76051330566406, -158.58084106445312, -165.718017578125, -96.669921875, -138.89901733398438, -160.1826171875]",Lost phone reveals someone’s hidden double life.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.5741838000303451,"[-0.028957790798611112, 0.7511307565789473, 0.405952785326087, 0.4584209735576923, 0.5023312775985055, 0.32670454545454547, 0.900864310886549, 0.8196963355654762, 0.7232213903356481, 0.8824734157986112]","[-81.46484375, -62.701171875, -96.720703125, -93.38427734375, -69.4482421875, -76.95458984375, -60.2896728515625, -51.878173828125, -88.8646240234375, -68.1805419921875]","[-80.943603515625, -76.97265625, -106.0576171875, -105.30322265625, -81.00186157226562, -84.14208984375, -81.00955200195312, -69.091796875, -108.3916015625, -92.00732421875]",You see someone you know pretending not to notice.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.353600093944723,"[0.030253092447916668, 0.22334346064814814, 0.2798922138829385, 0.3240966796875, 0.6068812779017857, 0.350537109375, 0.59486328125, 0.3698268581081081, 0.3067220052083333, 0.4495849609375]","[-58.068359375, -112.80859375, -95.03638458251953, -103.22900390625, -77.97216796875, -114.451171875, -75.42236328125, -132.296875, -58.0634765625, -95.642578125]","[-58.6129150390625, -118.8388671875, -103.71304321289062, -114.896484375, -94.96484375, -124.96728515625, -90.2939453125, -145.98046875, -65.4248046875, -110.029296875]",Childhood home is up for sale again.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.4200301925791901,"[0.026978015899658203, 0.4621875, 0.4611714680989583, 0.22396689967105263, 0.31247236143867924, 0.35472586495535713, 0.5875387752757353, 0.8283110119047619, 0.41949462890625, 0.4981011284722222, 0.4453844637484164]","[-80.45330810546875, -80.203125, -72.8287353515625, -48.74755859375, -176.76513671875, -88.8941650390625, -104.368408203125, -55.423828125, -80.10052490234375, -76.70263671875, -98.27201080322266]","[-81.31660461425781, -91.7578125, -83.8968505859375, -53.0029296875, -193.326171875, -101.3095703125, -124.3447265625, -72.818359375, -90.587890625, -90.1513671875, -114.75123596191406]",Old friend calls after twenty years of silence.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.48962886820667023,"[-0.08919270833333333, 0.5083708763122559, 0.6507403399493243, 0.4087890625, 0.1080322265625, 0.5317537784576416, 0.22572224934895832, 0.5575747282608695, 0.5026652018229166, 1.2868489583333333, 0.19624956916360295, 0.9879921361019737]","[-51.19921875, -90.36656188964844, -125.3890380859375, -61.041015625, -87.310546875, -90.56450653076172, -109.840087890625, -73.0859375, -78.703125, -46.697265625, -124.531005859375, -88.46044921875]","[-49.59375, -106.63442993164062, -149.4664306640625, -69.216796875, -90.33544921875, -107.58062744140625, -116.61175537109375, -85.91015625, -90.76708984375, -66.0, -131.2034912109375, -126.004150390625]",You find someone’s wallet and recognize the photo inside.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.3527091036316633,"[-0.0185546875, 0.36888985011888586, 0.21704483032226562, 0.663427734375, 0.8037632533482143, 0.16745923913043478, 0.19287109375, 0.5103108723958333, 0.37319711538461536, 0.250885009765625, 0.3505058288574219]","[-0.1875, -85.35525512695312, -182.87841796875, -102.97509765625, -32.969482421875, -74.8671875, -74.8330078125, -63.8087158203125, -99.912841796875, -97.919921875, -104.81420135498047]","[-0.1689453125, -93.8397216796875, -196.769287109375, -122.8779296875, -44.22216796875, -78.71875, -79.65478515625, -71.46337890625, -109.615966796875, -105.9482421875, -116.03038787841797]",Neighbor asks you to keep a strange secret.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.4005240770163593,"[-0.064697265625, 0.3023158482142857, 0.17437656947544644, 0.5404866536458334, 0.4198696997857863, 0.5021158854166666, 0.6521102241847826, 0.5166480654761905, 0.5614910125732422]","[-86.83984375, -65.4189453125, -232.37841796875, -65.8671875, -102.76593017578125, -90.4189453125, -82.010986328125, -65.5625, -117.58538818359375]","[-85.0283203125, -71.767578125, -244.58477783203125, -78.8388671875, -115.78189086914062, -105.482421875, -97.009521484375, -76.412109375, -135.5531005859375]",You overhear a conversation not meant for you.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.2661354734669401,"[-0.1091156005859375, 0.577484130859375, 0.21425374348958334, 0.2896201393821023, 0.389892578125, 0.5196634928385416, 0.42748451232910156, 0.2896825154622396, -0.20374625069754465]","[-130.176025390625, -47.89013671875, -112.030517578125, -236.4691162109375, -135.427734375, -89.47967529296875, -85.01678466796875, -96.55204772949219, -80.97430419921875]","[-126.684326171875, -59.4398193359375, -119.74365234375, -255.58404541015625, -151.0234375, -105.069580078125, -98.6962890625, -105.24252319335938, -75.2694091796875]",Unexpected letter arrives with no return address or name.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.36552162334950444,"[0.02523040771484375, 0.35383374763257575, 0.34416524251302083, 0.708984375, 0.20281982421875, 0.24993024553571427, 0.7743233128597862, 0.20060969761439731, 0.4297977570564516]","[-125.63519287109375, -96.971923828125, -216.55357360839844, -112.955078125, -122.04583740234375, -81.779296875, -44.82057189941406, -113.68038940429688, -91.7255859375]","[-126.6444091796875, -108.6484375, -242.365966796875, -134.224609375, -129.75299072265625, -88.77734375, -59.53271484375, -120.70172882080078, -105.04931640625]",A chance meeting changes your entire daily routine.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.34926714990689145,"[-0.11668238146551724, 0.43468676386652766, 0.471856689453125, 0.4111836751302083, 0.4003655849358974, 0.18761754918981483, 0.4787513469827586, 0.317138671875, 0.2833218574523926, 0.6244317416487069]","[-100.984375, -81.55846381187439, -102.48269653320312, -68.397216796875, -121.0478515625, -93.6875, -94.9287109375, -68.769775390625, -96.22575378417969, -92.20263671875]","[-97.6005859375, -97.64187407493591, -118.9976806640625, -78.265625, -136.662109375, -98.753173828125, -108.8125, -76.6982421875, -105.29205322265625, -110.3111572265625]",You help a stranger and they never say thanks.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.40045061207616606,"[0.009502704326923076, 0.21091530539772727, 0.6087188720703125, 0.6069844563802084, 1.631204044117647, 0.0840911865234375, 0.42779947916666666, 0.30125579833984373, 0.09600299337635869, 0.028031281062534878]","[-88.595703125, -274.55987548828125, -106.57373046875, -62.90509033203125, -40.8955078125, -105.947021484375, -142.08984375, -150.1346435546875, -107.49456787109375, -123.60234498977661]","[-88.8427734375, -290.80035400390625, -126.052734375, -73.830810546875, -68.6259765625, -108.637939453125, -154.923828125, -162.18487548828125, -109.70263671875, -124.58343982696533]",Lost phone reveals someone’s hidden double life.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.5303012120664088,"[-0.13160400390625, 0.872789884868421, 0.4240966796875, 1.15582275390625, 0.4462890625, 0.15625, 0.44955842391304346, 1.036009288969494, 0.476300048828125, 0.45195951915922616, 0.4958416748046875]","[-87.07177734375, -60.84765625, -72.88134765625, -47.2164306640625, -99.98388671875, -86.0625, -86.0703125, -76.97232055664062, -57.7215576171875, -65.27252197265625, -79.69721984863281]","[-84.439697265625, -77.4306640625, -81.36328125, -71.48870849609375, -110.24853515625, -88.5625, -96.41015625, -98.728515625, -67.24755859375, -74.763671875, -92.09326171875]",You see someone you know pretending not to notice.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.4404900960166569,"[-0.020855019309303977, 0.6649757667824074, 0.1859712908344884, 0.30511474609375, 0.3506038188934326, 0.6360677083333334, 0.9135732650756836, 0.5028076171875, 0.42615167025862066]","[-169.04224395751953, -80.415771484375, -74.21748733520508, -91.1556396484375, -88.2505874633789, -82.8271484375, -73.42008972167969, -75.2314453125, -62.382568359375]","[-167.8952178955078, -98.3701171875, -79.98259735107422, -99.6988525390625, -99.46990966796875, -101.9091796875, -95.3458480834961, -87.298828125, -74.740966796875]",Childhood home is up for sale again.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.3572149552040295,"[0.029663562774658203, 0.42780671296296297, 0.6472611860795454, 0.45374644886363635, 0.258022023670709, 0.2706749208511845, 0.5446428571428571, 0.12922984156115302, 0.5781804865056818, 0.23292151162790697]","[-85.76776123046875, -83.74609375, -68.373779296875, -135.2958984375, -209.6026611328125, -198.66529083251953, -82.69921875, -96.97367858886719, -79.0391845703125, -135.7099609375]","[-86.71699523925781, -95.296875, -82.613525390625, -150.26953125, -226.89013671875, -215.44713592529297, -97.94921875, -100.72134399414062, -91.7591552734375, -145.7255859375]",Old friend calls after twenty years of silence.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.42368370276908396,"[-0.08919270833333333, 0.38779036204020184, 0.6740240281628024, 0.4207430752840909, 0.7980571546052632, 0.37842918844784007, 0.4507378472222222, 0.4590521918402778, 0.13223657852564102, 0.6249593098958334]","[-51.19921875, -127.83894348144531, -89.02676391601562, -65.681396484375, -64.7275390625, -114.74180603027344, -35.642578125, -54.284423828125, -114.9609375, -76.3486328125]","[-49.59375, -146.452880859375, -109.9215087890625, -74.937744140625, -79.890625, -127.6083984375, -43.755859375, -62.54736328125, -120.1181640625, -91.34765625]",You find someone’s wallet and recognize the photo inside.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.32068532399660776,"[-0.0185546875, 0.36888985011888586, 0.4296582539876302, 0.366455078125, 0.17673903245192307, 0.4309512867647059, 0.40406036376953125, 0.7013921323029891, -0.1505126953125, 0.264351222826087, 0.46314423424857004, 0.41164981617647056]","[-0.1875, -85.35525512695312, -45.683319091796875, -94.71697998046875, -64.0810546875, -120.73046875, -118.261962890625, -68.40521240234375, -18.22021484375, -85.265625, -95.7752742767334, -130.82568359375]","[-0.1689453125, -93.8397216796875, -55.9951171875, -107.54290771484375, -68.67626953125, -135.3828125, -131.19189453125, -84.5372314453125, -17.6181640625, -91.345703125, -108.74331283569336, -144.82177734375]",Neighbor asks you to keep a strange secret.,SakanaAI/TinySwallow-1.5B-Instruct,1
0.44193989445482235,"[-0.03831199363425926, 1.02273193359375, 0.19147978633283133, 0.45991317085597827, 0.3784150154359879, 0.6374114541446462]","[-82.346923828125, -65.141845703125, -260.252685546875, -229.4810791015625, -90.26766967773438, -88.07599639892578]","[-81.3125, -90.71014404296875, -276.1455078125, -261.215087890625, -101.99853515625, -109.74798583984375]",You overhear a conversation not meant for you.,SakanaAI/TinySwallow-1.5B-Instruct,1
