scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id,history_length
0.4461070469929955,"[0.048557826450892856, 0.653746574155746, 0.35240788553275315, 0.8324289032907197, 0.26803768382352944, 0.2817761651400862, 0.5460553902846116, 0.585845947265625]","[-68.14453125, -66.04246520996094, -134.33265209197998, -71.11968994140625, -31.261474609375, -142.9501953125, -113.10543823242188, -59.596923828125]","[-69.504150390625, -86.30860900878906, -152.3054542541504, -98.58984375, -35.818115234375, -159.293212890625, -141.50031852722168, -73.6572265625]",Old friend calls after twenty years of silence.,allenai/OLMo-2-1124-13B,1
0.529583708881507,"[0.5325634765625, 0.1254340277777778, 0.26378631591796875, 0.755869140625, 0.5383617259837963, 0.8177221934000651, 0.78778076171875, 0.04343377976190476, 0.6692645733173077, 0.76162109375]","[-76.55352783203125, -76.1640625, -68.787353515625, -46.885986328125, -78.250732421875, -28.153364181518555, -63.3948974609375, -174.3753662109375, -77.383544921875, -80.8408203125]","[-89.86761474609375, -79.55078125, -77.228515625, -65.78271484375, -92.7864990234375, -40.41919708251953, -85.4527587890625, -177.1116943359375, -94.784423828125, -103.689453125]",You find someone’s wallet and recognize the photo inside.,allenai/OLMo-2-1124-13B,1
0.4513529847490143,"[0.29296875, 0.5943128797743056, 0.34235350290934247, 0.3883141411675347, 0.5344970703125, 1.816650390625, 0.273416010538737, 0.0010329026442307692, 0.42801513671875, 0.8753024737040201, -0.427001953125, 0.29637451171875]","[-0.265625, -65.9915771484375, -118.89340209960938, -87.7861328125, -76.43701171875, -27.240234375, -46.67639923095703, -87.2958984375, -85.3831787109375, -71.63809204101562, -10.7548828125, -97.9158935546875]","[-0.55859375, -76.689208984375, -135.3263702392578, -101.76544189453125, -87.126953125, -41.7734375, -50.777639389038086, -87.32275390625, -98.2236328125, -92.64535140991211, -9.046875, -106.80712890625]",Neighbor asks you to keep a strange secret.,allenai/OLMo-2-1124-13B,1
0.6215853273130383,"[-0.17066491168478262, 1.1508018092105263, 0.5532862886469415, 0.6643891205658784, 0.21458675986842105, 0.82525634765625, 1.0718994140625, 0.6631277901785714]","[-63.76239013671875, -45.546875, -98.92608642578125, -91.4974365234375, -160.0439453125, -92.587646484375, -57.06591796875, -88.93408203125]","[-59.83709716796875, -67.412109375, -124.9305419921875, -116.079833984375, -172.275390625, -122.296875, -83.8634033203125, -112.1435546875]",You overhear a conversation not meant for you.,allenai/OLMo-2-1124-13B,1
0.5276874705112032,"[0.08580830891927084, 0.4829864501953125, 0.451171875, 0.3466500399405496, 0.5430987221854073, 1.2735558363699144, 0.31244559909986414, 0.7257829323793069]","[-111.80596923828125, -53.3438720703125, -48.435546875, -129.9206199645996, -136.33702087402344, -81.45069253444672, -105.5709228515625, -92.17620086669922]","[-114.38021850585938, -64.935546875, -59.71484375, -149.67967224121094, -166.75054931640625, -120.93092346191406, -119.94342041015625, -120.48173522949219]",Unexpected letter arrives with no return address or name.,allenai/OLMo-2-1124-13B,1
0.6026863439854142,"[0.40639406092026653, 0.708348718182794, 0.8540028717558262, 1.141326904296875, 0.7908586774553571, 0.8468786168981481, -0.011036839978448275, 0.23526203938019583, 0.6945710358796297, 0.392578125, 0.5703655740489131]","[-83.7905044555664, -78.68394994735718, -144.79718017578125, -68.822509765625, -94.9859619140625, -65.174560546875, -56.87060546875, -118.69017696380615, -78.94140625, -90.349609375, -70.77392578125]","[-97.60790252685547, -99.2260627746582, -195.183349609375, -96.21435546875, -122.666015625, -88.040283203125, -56.550537109375, -127.86539649963379, -97.69482421875, -100.94921875, -83.892333984375]",A chance meeting changes your entire daily routine.,allenai/OLMo-2-1124-13B,1
0.5999890019530485,"[0.5975089237607759, 0.6048352471713362, 0.5107421875, 0.4834229605538504, 0.7658218876008065, 0.9505208333333334, 0.7454064687093099, 0.2710990905761719, 0.5456368582589286, 0.5248955620659722]","[-85.72503662109375, -67.17657470703125, -75.781005859375, -47.31922149658203, -78.748779296875, -42.740234375, -62.77081298828125, -106.2188720703125, -68.379150390625, -97.125732421875]","[-103.05279541015625, -84.716796875, -89.060302734375, -57.47110366821289, -102.4892578125, -62.701171875, -80.66056823730469, -114.89404296875, -83.656982421875, -116.02197265625]",You help a stranger and they never say thanks.,allenai/OLMo-2-1124-13B,1
0.8362071398807122,"[0.04126818426724138, 0.47577981387867646, 1.15, 0.2878197723964475, 0.6540985107421875, 0.32480666216681986, 0.5197401780348557, 0.9757586980270128, 0.9798172660495924, 0.7244921875, 3.064697265625]","[-73.3486328125, -98.58056640625, -55.8828125, -177.2827911376953, -97.634521484375, -84.48715209960938, -73.99005126953125, -189.57244873046875, -61.383758544921875, -65.3740234375, -5.395263671875]","[-74.54541015625, -114.757080078125, -67.3828125, -192.53723907470703, -118.565673828125, -95.53057861328125, -87.5032958984375, -247.1422119140625, -83.9195556640625, -83.486328125, -20.71875]",Lost phone reveals someone’s hidden double life.,allenai/OLMo-2-1124-13B,1
0.6533617971007677,"[0.04501914978027344, 1.0550858347039473, 0.28903267600319604, 0.6397510875355114, 0.32405911959134615, 0.5187431971232096, 0.811669921875, 1.0398826599121094, 0.4808872767857143, 1.3294870476973684]","[-65.75370788574219, -40.801025390625, -67.29563903808594, -51.6434326171875, -86.14292907714844, -115.51506042480469, -73.423095703125, -69.23542785644531, -68.111328125, -38.7373046875]","[-66.56405258178711, -60.84765625, -73.65435791015625, -65.71795654296875, -94.56846618652344, -140.41473388671875, -97.773193359375, -90.0330810546875, -81.576171875, -63.99755859375]",You see someone you know pretending not to notice.,allenai/OLMo-2-1124-13B,1
0.44066342969691935,"[-0.043946438148373464, 0.8672705078125, 0.1363668441772461, 0.7335870916193182, 0.3310002644856771, 0.30233001708984375, 0.4327688506155303, 0.48909759521484375, 0.7033523033405172, 0.45480726076209027]","[-168.32462406158447, -44.7108154296875, -100.3442497253418, -66.1304931640625, -78.58500671386719, -93.5712890625, -77.83526611328125, -103.1341552734375, -59.431884765625, -120.5948076248169]","[-165.6438913345337, -66.392578125, -105.25345611572266, -82.2694091796875, -88.5150146484375, -103.245849609375, -92.11663818359375, -118.7852783203125, -79.8291015625, -141.51594161987305]",Childhood home is up for sale again.,allenai/OLMo-2-1124-13B,1
0.4234272920900452,"[-0.010072769657258064, 0.9296003069196429, 0.2968207465277778, 0.166005446694114, 0.720469011579241, 0.48724290302821566, 0.30294363839285715, 0.6018395857377485, 0.31599675958806817]","[-78.798828125, -67.1466064453125, -75.8408203125, -129.97593784332275, -66.11647033691406, -65.61348152160645, -89.2802734375, -58.866310119628906, -149.7410888671875]","[-78.486572265625, -93.1754150390625, -83.85498046875, -139.10623741149902, -91.3328857421875, -79.25628280639648, -97.7626953125, -72.10678100585938, -167.12091064453125]",Old friend calls after twenty years of silence.,allenai/OLMo-2-1124-13B,1
0.5898823316121642,"[0.1084255642361111, 0.95025634765625, 0.5829920913233901, 0.7933349609375, 0.3254150390625, 0.8506283967391305, 0.5000474717881944, 0.7400571187337239, 0.4859754774305556, 0.5616908482142857]","[-47.033203125, -62.01220703125, -69.88580322265625, -65.54095458984375, -99.902587890625, -72.01220703125, -67.28466796875, -60.903602600097656, -60.27630615234375, -75.50506591796875]","[-48.98486328125, -84.818359375, -89.12454223632812, -86.96099853515625, -111.2921142578125, -91.57666015625, -80.78594970703125, -83.10531616210938, -73.39764404296875, -95.16424560546875]",You find someone’s wallet and recognize the photo inside.,allenai/OLMo-2-1124-13B,1
0.3290158704079338,"[0.06770833333333333, 0.2952466583251953, 0.25779329497238684, 0.6866631141075721, 0.04597024356617647, 0.5374540441176471, 0.41372462681361605, 0.5134465144230769, 0.8091597557067871, -0.6676432291666666, 0.5191658867730035, 0.4695012019230769]","[-8.7734375, -98.17669677734375, -145.00804138183594, -67.57815551757812, -47.0263671875, -51.984375, -72.48101806640625, -88.3388671875, -88.79326629638672, -13.1572265625, -58.60807800292969, -79.6015625]","[-8.9765625, -105.55786323547363, -159.96005249023438, -85.431396484375, -47.807861328125, -61.12109375, -84.0653076171875, -101.6884765625, -114.6863784790039, -11.154296875, -67.95306396484375, -91.80859375]",Neighbor asks you to keep a strange secret.,allenai/OLMo-2-1124-13B,1
0.4570765816448976,"[-0.12607421875, 1.004566333912037, 0.17925504358803354, 1.0269829534715222, 0.322109375, 0.5405915912828947, -0.48486328125, 1.0705569386482239, 0.5805644989013672]","[-66.3828125, -50.91748046875, -231.76177978515625, -51.255401611328125, -64.2890625, -55.3662109375, -63.7255859375, -42.80918788909912, -89.14044189453125]","[-63.861328125, -78.040771484375, -246.460693359375, -83.09187316894531, -72.341796875, -65.637451171875, -54.998046875, -59.9380989074707, -107.718505859375]",You overhear a conversation not meant for you.,allenai/OLMo-2-1124-13B,1
0.564738861596646,"[0.39625142415364584, 0.11618905067443848, 0.5783101399739583, 0.1824393894361413, 0.12679688826851224, 1.5537996292114258, 0.6422741148206923, 1.0968773940513874, 0.2855866530845905, 0.6688639322916666]","[-99.84722900390625, -48.8715238571167, -73.10272216796875, -47.40594482421875, -112.54803466796875, -45.025390625, -75.97174835205078, -91.87702941894531, -87.63375854492188, -75.443603515625]","[-111.73477172851562, -51.19530487060547, -90.4520263671875, -51.60205078125, -118.38069152832031, -69.88618469238281, -99.0936164855957, -123.68647384643555, -95.915771484375, -93.5029296875]",Unexpected letter arrives with no return address or name.,allenai/OLMo-2-1124-13B,1
0.5385281668511427,"[0.5082739468278556, 0.6748046875, 0.6390683260830966, 1.117340087890625, 0.3639278941684299, 0.16217383022966056, 0.3894834871645327, 0.7077448918269231, 0.2839363499691612]","[-83.1689453125, -60.4951171875, -155.63099670410156, -78.693359375, -70.93553352355957, -80.96456146240234, -77.21906852722168, -65.26171875, -93.44110107421875]","[-97.90888977050781, -76.015625, -190.77975463867188, -114.4482421875, -84.03693771362305, -85.6676025390625, -87.73512268066406, -83.6630859375, -104.23068237304688]",A chance meeting changes your entire daily routine.,allenai/OLMo-2-1124-13B,1
0.6454652965104346,"[0.2494043810614224, 0.925400390625, 0.7290925056703629, 0.8448099408830915, 0.82792724609375, 0.7473703424135844, 0.6395207157841435, 0.10815825285734953, 1.0149739583333333, 0.36799523138230844]","[-70.63392639160156, -43.485595703125, -57.380126953125, -85.29190063476562, -61.511962890625, -58.09825277328491, -65.43896484375, -76.9844970703125, -43.83984375, -91.26515197753906]","[-77.86665344238281, -66.62060546875, -79.98199462890625, -108.94657897949219, -82.21014404296875, -76.03514099121094, -82.70602416992188, -79.90476989746094, -62.109375, -102.67300415039062]",You help a stranger and they never say thanks.,allenai/OLMo-2-1124-13B,1
0.5126747920999465,"[0.045015775240384616, 0.3876406876082273, 0.7334662543402778, 0.2104663848876953, 0.8898826599121094, 0.36571684337797616, 0.8908479110054348, 0.5946858723958334, 0.4963507401315789]","[-64.275390625, -323.9066467285156, -83.2935791015625, -130.78804779052734, -109.73269653320312, -127.94384765625, -76.263427734375, -104.9927978515625, -129.73046875]","[-65.44580078125, -361.5077934265137, -103.09716796875, -140.04856872558594, -145.3280029296875, -143.303955078125, -96.7529296875, -128.185546875, -148.591796875]",Lost phone reveals someone’s hidden double life.,allenai/OLMo-2-1124-13B,1
0.7096371406642021,"[0.04501914978027344, 1.0550858347039473, 0.5798233695652174, 0.6046893780048077, 0.7302153214164402, 0.4757163307883523, 0.7018180515455164, 1.1260928199404763, 0.6216634114583334, 1.1562477394386574]","[-65.75370788574219, -40.801025390625, -85.14453125, -79.206787109375, -56.64894104003906, -53.078857421875, -46.12127685546875, -40.8388671875, -84.503662109375, -57.14208984375]","[-66.56405258178711, -60.84765625, -98.48046875, -94.9287109375, -73.44389343261719, -63.54461669921875, -62.263092041015625, -64.48681640625, -101.28857421875, -88.36077880859375]",You see someone you know pretending not to notice.,allenai/OLMo-2-1124-13B,1
0.4206262295622928,"[-0.1242947048611111, 0.28821705005787035, 0.5199973813949093, 0.2206234402126736, 0.5282854352678571, 0.378125, 1.12591796875, 0.35834565033783783, 0.759613037109375, 0.15143203735351562]","[-54.801513671875, -90.7548828125, -58.15745544433594, -87.61224365234375, -63.5126953125, -98.0078125, -58.45556640625, -106.6826171875, -47.83251953125, -95.4998779296875]","[-52.564208984375, -98.5367431640625, -74.27737426757812, -95.5546875, -78.3046875, -109.3515625, -86.603515625, -119.94140625, -66.063232421875, -100.345703125]",Childhood home is up for sale again.,allenai/OLMo-2-1124-13B,1
0.5198664226689562,"[0.022279800907258066, 0.72931640625, 0.5468902587890625, 0.39627878289473684, 0.30770125479068394, 0.5304827008928571, 0.6929497438318589, 0.9087146577380952, 0.61227783203125, 0.40834327980324076, 0.5632959314294763]","[-79.869140625, -64.37353515625, -38.2647705078125, -41.98828125, -146.67010498046875, -65.6597900390625, -79.14743423461914, -41.4970703125, -70.613525390625, -63.85302734375, -81.4713134765625]","[-80.559814453125, -82.6064453125, -51.39013671875, -49.517578125, -162.978271484375, -84.2266845703125, -102.70772552490234, -60.580078125, -85.92047119140625, -74.8782958984375, -102.31326293945312]",Old friend calls after twenty years of silence.,allenai/OLMo-2-1124-13B,1
0.6356399460353317,"[0.1084255642361111, 0.47085505723953247, 0.4635060284588788, 0.6624267578125, 0.7550223214285714, 0.7220968008041382, 0.2979727586110433, 0.41374405570652173, 1.5222638448079426, 1.295654296875, -0.05993831858915441, 0.9756501850328947]","[-47.033203125, -67.12634468078613, -81.91448974609375, -40.1064453125, -64.876953125, -71.73878860473633, -92.42402029037476, -58.270263671875, -71.18212890625, -36.2681884765625, -108.279052734375, -78.56298828125]","[-48.98486328125, -82.19370651245117, -99.06421279907227, -53.35498046875, -86.017578125, -94.84588623046875, -101.36320304870605, -67.786376953125, -107.71646118164062, -55.7030029296875, -106.24114990234375, -115.6376953125]",You find someone’s wallet and recognize the photo inside.,allenai/OLMo-2-1124-13B,1
0.5844471698805668,"[0.29296875, 0.4274750585141389, 0.41162109375, 0.6697265625, 0.8743024553571429, 0.5152853260869565, 0.392275390625, 1.1178304036458333, 0.6187192476712741, 0.613311767578125, 0.49540281295776367]","[-0.265625, -76.84896850585938, -158.431640625, -89.568359375, -29.13671875, -67.671875, -64.4576416015625, -44.608070373535156, -89.45323944091797, -81.26416015625, -82.68770599365234]","[-0.55859375, -86.68089485168457, -184.775390625, -109.66015625, -41.376953125, -79.5234375, -74.2645263671875, -61.375526428222656, -105.5399398803711, -100.89013671875, -98.54059600830078]",Neighbor asks you to keep a strange secret.,allenai/OLMo-2-1124-13B,1
0.46882998244988905,"[-0.027126312255859375, 0.5771484375, 0.12211652483258928, 0.5472615559895834, 0.6997029089158581, 0.5793294270833333, 1.1095630811608357, 0.4085657028924851, 0.20290851593017578]","[-83.58523559570312, -58.2958984375, -189.76544189453125, -56.92431640625, -73.30648612976074, -71.84375, -61.790122985839844, -55.499549865722656, -123.40826416015625]","[-82.82569885253906, -70.416015625, -198.3135986328125, -70.05859375, -94.99727630615234, -89.2236328125, -87.31007385253906, -64.07942962646484, -129.90133666992188]",You overhear a conversation not meant for you.,allenai/OLMo-2-1124-13B,1
0.4395878763044908,"[0.056659698486328125, 0.6466180801391601, 0.4350111219618056, 0.26015125621448865, 0.521832275390625, 0.5299409011314655, 0.4263192453692036, 0.488085683186849, 0.5916726248604911]","[-113.547119140625, -43.372318267822266, -83.00634765625, -185.187744140625, -108.05908203125, -72.70703125, -69.23332214355469, -86.73284339904785, -82.6021728515625]","[-115.3602294921875, -56.30467987060547, -98.666748046875, -202.35772705078125, -128.932373046875, -88.0753173828125, -82.44921875, -101.37541389465332, -99.16900634765625]",Unexpected letter arrives with no return address or name.,allenai/OLMo-2-1124-13B,1
0.5205371464581188,"[0.4082035162510016, 0.872633038145123, 0.36265060424804685, 1.32177734375, 0.37728721217105265, 0.23760114397321427, 0.41979016755756576, 0.05012566702706473, 0.634765625]","[-106.3227310180664, -76.78990173339844, -181.25937271118164, -70.8173828125, -103.03955078125, -76.54541015625, -48.40216064453125, -124.22972106933594, -72.8291015625]","[-122.24266815185547, -105.5867919921875, -208.45816802978516, -110.470703125, -117.37646484375, -83.1982421875, -56.378173828125, -125.9841194152832, -92.5068359375]",A chance meeting changes your entire daily routine.,allenai/OLMo-2-1124-13B,1
0.6677049805820455,"[0.5834455818965517, 0.5851434404785568, 0.40302908761160716, 1.0655755996704102, 0.5424053485576923, 1.3095657913773149, 0.1852269665948276, 0.694666748046875, 0.5205998420715332, 0.7873913995150862]","[-92.85546875, -61.10077941417694, -89.01434326171875, -52.827552795410156, -114.822021484375, -65.8912353515625, -92.900390625, -57.868194580078125, -83.9288330078125, -84.92431640625]","[-109.775390625, -82.75108671188354, -103.120361328125, -78.4013671875, -135.975830078125, -101.24951171875, -98.27197265625, -75.23486328125, -100.58802795410156, -107.7586669921875]",You help a stranger and they never say thanks.,allenai/OLMo-2-1124-13B,1
0.6391260868365924,"[0.045015775240384616, 0.3445368184671774, 0.8427064957157258, 0.7915530734592013, 1.5907054227941178, 0.2254486083984375, 1.1921223958333333, 0.6766059875488282, 0.49057404891304346, 0.19199224199567522]","[-64.275390625, -220.28351593017578, -79.987060546875, -43.938232421875, -39.465087890625, -98.9404296875, -113.732421875, -124.06072998046875, -84.85357666015625, -109.3696231842041]","[-65.44580078125, -246.81285095214844, -106.1109619140625, -58.186187744140625, -66.507080078125, -106.15478515625, -149.49609375, -151.12496948242188, -96.13677978515625, -116.08935165405273]",Lost phone reveals someone’s hidden double life.,allenai/OLMo-2-1124-13B,1
0.7361889925779334,"[0.23766860961914063, 0.826673005756579, 0.6798095703125, 0.7348618280319941, 0.6155103600543478, 1.414306640625, 0.18856148097826086, 1.7102381388346355, 0.5386207580566407, 0.39580862862723215, 0.7560198974609375]","[-81.12962341308594, -42.569580078125, -60.5078125, -51.094512939453125, -81.02685546875, -63.51953125, -85.3876953125, -65.28177642822266, -55.20033264160156, -57.492706298828125, -63.966339111328125]","[-85.88299560546875, -58.2763671875, -74.10400390625, -66.526611328125, -95.18359375, -86.1484375, -89.724609375, -101.19677734375, -65.97274780273438, -65.8046875, -82.86683654785156]",You see someone you know pretending not to notice.,allenai/OLMo-2-1124-13B,1
0.5772946162689861,"[-0.0452850341796875, 0.8091001157407407, 0.5597825819446195, 0.5301339285714286, 0.29413604736328125, 0.48890787760416665, 0.9230957825978597, 0.8464609781901041, 0.7893192685883621]","[-149.91909790039062, -61.9150390625, -52.26008224487305, -81.6455078125, -77.36602783203125, -78.736572265625, -66.40436553955078, -67.263671875, -61.34649658203125]","[-147.4284210205078, -83.7607421875, -69.61334228515625, -96.4892578125, -86.77838134765625, -93.40380859375, -88.55866432189941, -87.5787353515625, -84.23675537109375]",Childhood home is up for sale again.,allenai/OLMo-2-1124-13B,1
0.5111683910219,"[-0.010072769657258064, 0.6716941550925926, 0.6117165305397727, 0.41852731415719696, 0.25653121720499067, 0.39070289365706906, 0.8562360491071429, 0.20116977033943967, 1.033538124778054, 0.681640625]","[-78.798828125, -63.671875, -49.963623046875, -116.5416259765625, -162.23944091796875, -153.16683197021484, -60.197265625, -79.22088623046875, -52.41767883300781, -118.9403076171875]","[-78.486572265625, -81.8076171875, -63.42138671875, -130.35302734375, -179.42703247070312, -177.39041137695312, -84.171875, -85.0548095703125, -75.155517578125, -148.2508544921875]",Old friend calls after twenty years of silence.,allenai/OLMo-2-1124-13B,1
0.4927454924303422,"[0.1084255642361111, 0.21439901987711588, 0.6118794102822581, 1.033935546875, 0.9429417660361842, 0.4657720677992877, 0.4111599392361111, 0.6432567172580295, 0.26021634615384615, 0.23546854654947916]","[-47.033203125, -105.39167785644531, -76.7635498046875, -53.8544921875, -47.6875, -97.81047821044922, -34.84423828125, -51.33501434326172, -97.642578125, -73.01806640625]","[-48.98486328125, -115.68283081054688, -95.7318115234375, -76.60107421875, -65.6033935546875, -113.646728515625, -42.2451171875, -62.91363525390625, -107.791015625, -78.6693115234375]",You find someone’s wallet and recognize the photo inside.,allenai/OLMo-2-1124-13B,1
0.28993554128933247,"[0.29296875, 0.4274750585141389, 0.18639119466145834, 0.270111083984375, 0.3635817307692308, 0.3463924632352941, 0.9654006958007812, 0.7732252038043478, -1.28466796875, 0.6111795176630435, -0.08127275535038539, 0.6084415211397058]","[-0.265625, -76.84896850585938, -41.8447265625, -86.33282470703125, -50.1455078125, -98.125, -100.1566162109375, -53.8135986328125, -15.177734375, -75.90673828125, -93.85208129882812, -102.74951171875]","[-0.55859375, -86.68089485168457, -46.318115234375, -95.5166015625, -59.5986328125, -109.90234375, -131.0494384765625, -71.5977783203125, -10.0390625, -89.9638671875, -91.57644414901733, -123.4365234375]",Neighbor asks you to keep a strange secret.,allenai/OLMo-2-1124-13B,1
0.4701434165877288,"[-0.08734809027777778, 0.806796875, 0.3090379094503012, 0.8182720239611639, 0.3285266507056452, 0.6455751306870404]","[-78.195068359375, -53.9417724609375, -195.803466796875, -167.7709197998047, -77.47817993164062, -84.22119140625]","[-75.836669921875, -74.1116943359375, -221.45361328125, -224.231689453125, -87.66250610351562, -106.17074584960938]",You overhear a conversation not meant for you.,allenai/OLMo-2-1124-13B,1
0.5799883312731164,"[-0.19093909630408654, 0.632626953125, 0.3336891598171658, 0.8690313952309745, 0.8161612290602464, 0.9068981170654297, 0.51560546875, 0.6754783347800926, 0.6398180793313419, 0.601513671875]","[-81.1502685546875, -57.744384765625, -143.16699600219727, -77.9526572227478, -84.3770980834961, -39.534523010253906, -64.36274719238281, -74.944091796875, -82.58062744140625, -92.591796875]","[-76.18585205078125, -73.56005859375, -161.18621063232422, -102.28553628921509, -105.5972900390625, -57.6724853515625, -77.25288391113281, -93.1820068359375, -104.33444213867188, -116.65234375]",Unexpected letter arrives with no return address or name.,allenai/OLMo-2-1124-13B,1
