,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id,history_length
20,0.18371479,"[0.19610974, 0.13342112, 0.36731553, 0.07544931, 0.1348018, 0.12695742, 0.16166995, 0.25746673, 0.20024139]","[0.19610974, 0.13342112, 0.36731553, 0.07544931, 0.1348018, 0.12695742, 0.16166995, 0.25746673, 0.20024139]","[0.19610974, 0.13342112, 0.36731553, 0.07544931, 0.1348018, 0.12695742, 0.16166995, 0.25746673, 0.20024139]",Old friend calls after twenty years of silence.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
21,0.15026912,"[0.26452526, 0.23426965, 0.17762391, 0.004952118, 0.11603627, 0.16927412, 0.113521375, 0.2408565, 0.071827985, 0.055756487, 0.20431659]","[0.26452526, 0.23426965, 0.17762391, 0.004952118, 0.11603627, 0.16927412, 0.113521375, 0.2408565, 0.071827985, 0.055756487, 0.20431659]","[0.26452526, 0.23426965, 0.17762391, 0.004952118, 0.11603627, 0.16927412, 0.113521375, 0.2408565, 0.071827985, 0.055756487, 0.20431659]",You find someone’s wallet and recognize the photo inside.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
22,0.1023486,"[0.022462923, 0.083015725, 0.082007445, 0.20221871, 0.091836214, 0.20994756, 0.05876038, 0.0786744, 0.008782007, 0.070722856, 0.21041065, 0.10934435]","[0.022462923, 0.083015725, 0.082007445, 0.20221871, 0.091836214, 0.20994756, 0.05876038, 0.0786744, 0.008782007, 0.070722856, 0.21041065, 0.10934435]","[0.022462923, 0.083015725, 0.082007445, 0.20221871, 0.091836214, 0.20994756, 0.05876038, 0.0786744, 0.008782007, 0.070722856, 0.21041065, 0.10934435]",Neighbor asks you to keep a strange secret.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
23,0.06882908,"[0.057685796, 0.004749636, 0.027085228, 0.013673522, 0.07623833, -0.011331932, 0.102226704, 0.1749713, 0.17416312]","[0.057685796, 0.004749636, 0.027085228, 0.013673522, 0.07623833, -0.011331932, 0.102226704, 0.1749713, 0.17416312]","[0.057685796, 0.004749636, 0.027085228, 0.013673522, 0.07623833, -0.011331932, 0.102226704, 0.1749713, 0.17416312]",You overhear a conversation not meant for you.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
24,0.089692816,"[0.22729972, 0.18287061, -0.050844476, 0.22093295, 0.00564623, 0.04224034, 0.023109011, 0.06628819]","[0.22729972, 0.18287061, -0.050844476, 0.22093295, 0.00564623, 0.04224034, 0.023109011, 0.06628819]","[0.22729972, 0.18287061, -0.050844476, 0.22093295, 0.00564623, 0.04224034, 0.023109011, 0.06628819]",Unexpected letter arrives with no return address or name.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
25,0.05732915,"[0.105795756, -0.012268018, 0.13591626, 0.1665072, -0.040871225, 0.0025232825, 0.13417485, -0.05733345, 0.081517704]","[0.105795756, -0.012268018, 0.13591626, 0.1665072, -0.040871225, 0.0025232825, 0.13417485, -0.05733345, 0.081517704]","[0.105795756, -0.012268018, 0.13591626, 0.1665072, -0.040871225, 0.0025232825, 0.13417485, -0.05733345, 0.081517704]",A chance meeting changes your entire daily routine.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
26,0.07474947,"[0.15567613, -0.036252152, 0.023728069, 0.06837071, 0.019606045, 0.12853011, -0.030257396, 0.13043645, 0.21290725]","[0.15567613, -0.036252152, 0.023728069, 0.06837071, 0.019606045, 0.12853011, -0.030257396, 0.13043645, 0.21290725]","[0.15567613, -0.036252152, 0.023728069, 0.06837071, 0.019606045, 0.12853011, -0.030257396, 0.13043645, 0.21290725]",You help a stranger and they never say thanks.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
27,0.15645556,"[0.30603817, 0.19987655, 0.1375286, 0.044009045, 0.045879237, 0.13489762, 0.20028782, 0.18312751]","[0.30603817, 0.19987655, 0.1375286, 0.044009045, 0.045879237, 0.13489762, 0.20028782, 0.18312751]","[0.30603817, 0.19987655, 0.1375286, 0.044009045, 0.045879237, 0.13489762, 0.20028782, 0.18312751]",Lost phone reveals someone’s hidden double life.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
28,0.053537212,"[0.055305816, 0.08593135, 0.044453315, 0.13901916, 0.14500746, -0.07282502, 0.07936767, 0.11870726, -0.0982721, 0.038677223]","[0.055305816, 0.08593135, 0.044453315, 0.13901916, 0.14500746, -0.07282502, 0.07936767, 0.11870726, -0.0982721, 0.038677223]","[0.055305816, 0.08593135, 0.044453315, 0.13901916, 0.14500746, -0.07282502, 0.07936767, 0.11870726, -0.0982721, 0.038677223]",You see someone you know pretending not to notice.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
29,0.07058753,"[0.1524235, 0.15542549, 0.09051108, 0.037456516, 0.009094419, 0.0044991146, 0.08950914, -0.031899948, 0.12826845]","[0.1524235, 0.15542549, 0.09051108, 0.037456516, 0.009094419, 0.0044991146, 0.08950914, -0.031899948, 0.12826845]","[0.1524235, 0.15542549, 0.09051108, 0.037456516, 0.009094419, 0.0044991146, 0.08950914, -0.031899948, 0.12826845]",Childhood home is up for sale again.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
30,0.15903267,"[0.1588529, 0.17998965, 0.19534001, 0.18687198, 0.17116134, 0.27258462, -0.08495299, 0.26275906, 0.021391045, 0.22632927]","[0.1588529, 0.17998965, 0.19534001, 0.18687198, 0.17116134, 0.27258462, -0.08495299, 0.26275906, 0.021391045, 0.22632927]","[0.1588529, 0.17998965, 0.19534001, 0.18687198, 0.17116134, 0.27258462, -0.08495299, 0.26275906, 0.021391045, 0.22632927]",Old friend calls after twenty years of silence.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
31,0.15693603,"[0.26452526, 0.20077175, 0.17762391, 0.004952118, 0.10139486, -0.0061561135, 0.14944936, 0.14169213, 0.2053702, 0.35353327, 0.13313948]","[0.26452526, 0.20077175, 0.17762391, 0.004952118, 0.10139486, -0.0061561135, 0.14944936, 0.14169213, 0.2053702, 0.35353327, 0.13313948]","[0.26452526, 0.20077175, 0.17762391, 0.004952118, 0.10139486, -0.0061561135, 0.14944936, 0.14169213, 0.2053702, 0.35353327, 0.13313948]",You find someone’s wallet and recognize the photo inside.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
32,0.08689089,"[0.022462923, 0.062090855, 0.082007445, 0.13993281, 0.11191147, 0.24855736, 0.014710154, 0.0058285673, 0.06407986, 0.0730665, 0.1311519]","[0.022462923, 0.062090855, 0.082007445, 0.13993281, 0.11191147, 0.24855736, 0.014710154, 0.0058285673, 0.06407986, 0.0730665, 0.1311519]","[0.022462923, 0.062090855, 0.082007445, 0.13993281, 0.11191147, 0.24855736, 0.014710154, 0.0058285673, 0.06407986, 0.0730665, 0.1311519]",Neighbor asks you to keep a strange secret.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
33,0.09702243,"[0.057685796, 0.1452076, 0.09625835, 0.11202495, 0.2181592, 0.07011308, 0.11911691, -0.093802646, 0.14843863]","[0.057685796, 0.1452076, 0.09625835, 0.11202495, 0.2181592, 0.07011308, 0.11911691, -0.093802646, 0.14843863]","[0.057685796, 0.1452076, 0.09625835, 0.11202495, 0.2181592, 0.07011308, 0.11911691, -0.093802646, 0.14843863]",You overhear a conversation not meant for you.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
34,0.12863779,"[0.22729972, 0.18287061, 0.06436507, 0.25699684, 0.13477913, 0.11235422, 0.016936842, 0.033499915]","[0.22729972, 0.18287061, 0.06436507, 0.25699684, 0.13477913, 0.11235422, 0.016936842, 0.033499915]","[0.22729972, 0.18287061, 0.06436507, 0.25699684, 0.13477913, 0.11235422, 0.016936842, 0.033499915]",Unexpected letter arrives with no return address or name.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
35,0.05515365,"[0.051498733, -0.06256455, 0.053590752, 0.1665072, 0.026845336, 0.13385355, 0.022835404, 0.02458815, 0.10810271, 0.026279133]","[0.051498733, -0.06256455, 0.053590752, 0.1665072, 0.026845336, 0.13385355, 0.022835404, 0.02458815, 0.10810271, 0.026279133]","[0.051498733, -0.06256455, 0.053590752, 0.1665072, 0.026845336, 0.13385355, 0.022835404, 0.02458815, 0.10810271, 0.026279133]",A chance meeting changes your entire daily routine.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
36,0.07740478,"[0.15085454, 0.032286838, -0.016133454, 0.084143385, 0.070314184, 0.10013451, 0.03473862, 0.0704423, 0.16653259, 0.080734275]","[0.15085454, 0.032286838, -0.016133454, 0.084143385, 0.070314184, 0.10013451, 0.03473862, 0.0704423, 0.16653259, 0.080734275]","[0.15085454, 0.032286838, -0.016133454, 0.084143385, 0.070314184, 0.10013451, 0.03473862, 0.0704423, 0.16653259, 0.080734275]",You help a stranger and they never say thanks.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
37,0.21185233,"[0.29869747, 0.28755116, 0.15849763, 0.17145471, 0.19977467, 0.29711455, 0.069876105]","[0.29869747, 0.28755116, 0.15849763, 0.17145471, 0.19977467, 0.29711455, 0.069876105]","[0.29869747, 0.28755116, 0.15849763, 0.17145471, 0.19977467, 0.29711455, 0.069876105]",Lost phone reveals someone’s hidden double life.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
38,0.06721792,"[0.055305816, 0.08593135, 0.044453315, 0.13901916, 0.14500746, -0.07282502, 0.07936767, 0.11870726, 0.0059852228, 0.11800657, 0.020438403]","[0.055305816, 0.08593135, 0.044453315, 0.13901916, 0.14500746, -0.07282502, 0.07936767, 0.11870726, 0.0059852228, 0.11800657, 0.020438403]","[0.055305816, 0.08593135, 0.044453315, 0.13901916, 0.14500746, -0.07282502, 0.07936767, 0.11870726, 0.0059852228, 0.11800657, 0.020438403]",You see someone you know pretending not to notice.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
39,0.0715973,"[0.19153649, -0.038658086, 0.042667594, 0.069713436, 0.1103326, 0.006998353, 0.13632002, -0.05532289, 0.18078816]","[0.19153649, -0.038658086, 0.042667594, 0.069713436, 0.1103326, 0.006998353, 0.13632002, -0.05532289, 0.18078816]","[0.19153649, -0.038658086, 0.042667594, 0.069713436, 0.1103326, 0.006998353, 0.13632002, -0.05532289, 0.18078816]",Childhood home is up for sale again.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
40,0.12236011,"[0.19055957, 0.054512206, -0.039706174, 0.08746589, 0.2524415, 0.28534716, 0.11048974, -0.03814423, 0.1284115, 0.19222401]","[0.19055957, 0.054512206, -0.039706174, 0.08746589, 0.2524415, 0.28534716, 0.11048974, -0.03814423, 0.1284115, 0.19222401]","[0.19055957, 0.054512206, -0.039706174, 0.08746589, 0.2524415, 0.28534716, 0.11048974, -0.03814423, 0.1284115, 0.19222401]",Old friend calls after twenty years of silence.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
41,0.17938048,"[0.26452526, 0.23426965, 0.17762391, 0.060264386, 0.17280722, 0.30282614, 0.122091345, 0.20644766, 0.07356863]","[0.26452526, 0.23426965, 0.17762391, 0.060264386, 0.17280722, 0.30282614, 0.122091345, 0.20644766, 0.07356863]","[0.26452526, 0.23426965, 0.17762391, 0.060264386, 0.17280722, 0.30282614, 0.122091345, 0.20644766, 0.07356863]",You find someone’s wallet and recognize the photo inside.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
42,0.081419684,"[0.022462923, 0.062090855, 0.082007445, 0.21900243, 0.022834783, 0.15902664, 0.07073183, 0.08104895, 0.097389765, 0.13305277, 0.06930596, -0.041918032]","[0.022462923, 0.062090855, 0.082007445, 0.21900243, 0.022834783, 0.15902664, 0.07073183, 0.08104895, 0.097389765, 0.13305277, 0.06930596, -0.041918032]","[0.022462923, 0.062090855, 0.082007445, 0.21900243, 0.022834783, 0.15902664, 0.07073183, 0.08104895, 0.097389765, 0.13305277, 0.06930596, -0.041918032]",Neighbor asks you to keep a strange secret.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
43,0.026143938,"[0.11708882, 0.17593169, -0.008120748, 0.034766555, -0.005206784, 0.011873385, 0.04461516, -0.0069589475, -0.12777507, 0.06542422, 0.013919954, -0.001831007]","[0.11708882, 0.17593169, -0.008120748, 0.034766555, -0.005206784, 0.011873385, 0.04461516, -0.0069589475, -0.12777507, 0.06542422, 0.013919954, -0.001831007]","[0.11708882, 0.17593169, -0.008120748, 0.034766555, -0.005206784, 0.011873385, 0.04461516, -0.0069589475, -0.12777507, 0.06542422, 0.013919954, -0.001831007]",You overhear a conversation not meant for you.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
44,0.075338915,"[0.27887756, 0.18287061, -0.09583855, -0.04493813, 0.051249206, 0.06247842, 0.07741874, 0.09098771, 0.07494466]","[0.27887756, 0.18287061, -0.09583855, -0.04493813, 0.051249206, 0.06247842, 0.07741874, 0.09098771, 0.07494466]","[0.27887756, 0.18287061, -0.09583855, -0.04493813, 0.051249206, 0.06247842, 0.07741874, 0.09098771, 0.07494466]",Unexpected letter arrives with no return address or name.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
45,0.035873953,"[0.051498733, 0.042306554, -0.034719743, 0.03868206, 0.053288467, 0.14505039, 0.09573825, -0.12419503, 0.0552159]","[0.051498733, 0.042306554, -0.034719743, 0.03868206, 0.053288467, 0.14505039, 0.09573825, -0.12419503, 0.0552159]","[0.051498733, 0.042306554, -0.034719743, 0.03868206, 0.053288467, 0.14505039, 0.09573825, -0.12419503, 0.0552159]",A chance meeting changes your entire daily routine.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
46,0.04957439,"[0.15085454, 0.021169208, -7.5484626e-05, 0.061691586, 0.10013451, 0.031168811, 0.059497256, -0.02334131, 0.045070436]","[0.15085454, 0.021169208, -7.5484626e-05, 0.061691586, 0.10013451, 0.031168811, 0.059497256, -0.02334131, 0.045070436]","[0.15085454, 0.021169208, -7.5484626e-05, 0.061691586, 0.10013451, 0.031168811, 0.059497256, -0.02334131, 0.045070436]",You help a stranger and they never say thanks.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
47,0.14459887,"[0.31228098, 0.2476907, 0.1136872, 0.06759008, 0.096753925, 0.08523989, 0.13244419, 0.10110403]","[0.31228098, 0.2476907, 0.1136872, 0.06759008, 0.096753925, 0.08523989, 0.13244419, 0.10110403]","[0.31228098, 0.2476907, 0.1136872, 0.06759008, 0.096753925, 0.08523989, 0.13244419, 0.10110403]",Lost phone reveals someone’s hidden double life.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
48,0.06508913,"[0.055305816, 0.08593135, 0.044453315, 0.13901916, 0.14500746, -0.07282502, 0.07936767, 0.11870726, 0.0059852228, 0.11800657, -0.0029783654]","[0.055305816, 0.08593135, 0.044453315, 0.13901916, 0.14500746, -0.07282502, 0.07936767, 0.11870726, 0.0059852228, 0.11800657, -0.0029783654]","[0.055305816, 0.08593135, 0.044453315, 0.13901916, 0.14500746, -0.07282502, 0.07936767, 0.11870726, 0.0059852228, 0.11800657, -0.0029783654]",You see someone you know pretending not to notice.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
49,0.07284482,"[0.124681875, 0.033470362, 0.063051425, 0.08815456, 0.14085624, 0.01351071, 0.13252915, 0.06300845, 0.08559745, -0.016412063]","[0.124681875, 0.033470362, 0.063051425, 0.08815456, 0.14085624, 0.01351071, 0.13252915, 0.06300845, 0.08559745, -0.016412063]","[0.124681875, 0.033470362, 0.063051425, 0.08815456, 0.14085624, 0.01351071, 0.13252915, 0.06300845, 0.08559745, -0.016412063]",Childhood home is up for sale again.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
50,0.10743205,"[0.19055957, 0.054512206, -0.039706174, 0.08746589, 0.24972953, 0.28534716, 0.10372463, 0.00669749, 0.07526182, 0.056526303, 0.111634105]","[0.19055957, 0.054512206, -0.039706174, 0.08746589, 0.24972953, 0.28534716, 0.10372463, 0.00669749, 0.07526182, 0.056526303, 0.111634105]","[0.19055957, 0.054512206, -0.039706174, 0.08746589, 0.24972953, 0.28534716, 0.10372463, 0.00669749, 0.07526182, 0.056526303, 0.111634105]",Old friend calls after twenty years of silence.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
51,0.13880868,"[0.25040022, 0.17727274, 0.26793686, 0.17098975, 0.10945374, 0.15498152, 0.15974095, -0.0121681, 0.08111596, 0.21011996, 0.02144266, 0.07441795]","[0.25040022, 0.17727274, 0.26793686, 0.17098975, 0.10945374, 0.15498152, 0.15974095, -0.0121681, 0.08111596, 0.21011996, 0.02144266, 0.07441795]","[0.25040022, 0.17727274, 0.26793686, 0.17098975, 0.10945374, 0.15498152, 0.15974095, -0.0121681, 0.08111596, 0.21011996, 0.02144266, 0.07441795]",You find someone’s wallet and recognize the photo inside.,<src.embedding.SequentialityEmbeddingModel object at 0x3120d1cd0>,1
