,Unnamed: 0,AssignmentId,WorkTimeInSeconds,WorkerId,annotatorAge,annotatorGender,annotatorRace,distracted,draining,frequency,importance,logTimeSinceEvent,mainEvent,memType,mostSurprising,openness,recAgnPairId,recImgPairId,similarity,similarityReason,story,stressful,summary,timeSinceEvent,shuffle_id
10,3408,3IFS6Q0HJJ5QQCWXG57FH155GECSI4,2357,UE6SG2MS,30.0,man,white,3.0,2.0,3.0,4.0,4.787491742782046,my wedding.,retold,my best friend flew over 1200 miles to attend.,0.75,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"He definitely fit in well and made for an enjoyable time. He was telling jokes to everyone, and everyone seemed to appreciate it, except for one person, but I won't waste the time to add them into this. She hit it off with them very well, and we were both very thankful for not only them, but the way the event unfolded. His family and my family have begun to forge a bond that I hope will last a lifetime. It was my wife's first time meeting him, as he lives a great distance away. It was one of the greatest events of my life, and we were beyond ecstatic they could make it. My wife and I have already discussed and are planning a trip to go visit him and his family in the coming year. He has a sense of humor that is like mine and very raw, and it's pretty constant. It was a great event, and we had a blast. It was overall a very joyous and memorable day. While the wedding was about my now wife, and myself, it wouldn't have been the same without him. I couldn't be happier, and am very thankful that my wife accepted him in such open arms. On the flip side of that, I'm happy his family embraced us so lovingly as well. One of the most (if not the most) memorable parts was my best friend of over 20 years flying in from over 1200 miles to be in the wedding. I got married a few months ago, and it was a very exciting event. My buddy brought his wife and child, and made great sacrifices to be there.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",120.0,10
11,3408,3IFS6Q0HJJ5QQCWXG57FH155GECSI4,2357,UE6SG2MS,30.0,man,white,3.0,2.0,3.0,4.0,4.787491742782046,my wedding.,retold,my best friend flew over 1200 miles to attend.,0.75,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"On the flip side of that, I'm happy his family embraced us so lovingly as well. I couldn't be happier, and am very thankful that my wife accepted him in such open arms. He was telling jokes to everyone, and everyone seemed to appreciate it, except for one person, but I won't waste the time to add them into this. One of the most (if not the most) memorable parts was my best friend of over 20 years flying in from over 1200 miles to be in the wedding. She hit it off with them very well, and we were both very thankful for not only them, but the way the event unfolded. He has a sense of humor that is like mine and very raw, and it's pretty constant. My wife and I have already discussed and are planning a trip to go visit him and his family in the coming year. It was my wife's first time meeting him, as he lives a great distance away. It was overall a very joyous and memorable day. It was a great event, and we had a blast. He definitely fit in well and made for an enjoyable time. It was one of the greatest events of my life, and we were beyond ecstatic they could make it. My buddy brought his wife and child, and made great sacrifices to be there. I got married a few months ago, and it was a very exciting event. While the wedding was about my now wife, and myself, it wouldn't have been the same without him. His family and my family have begun to forge a bond that I hope will last a lifetime.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",120.0,11
12,3408,3IFS6Q0HJJ5QQCWXG57FH155GECSI4,2357,UE6SG2MS,30.0,man,white,3.0,2.0,3.0,4.0,4.787491742782046,my wedding.,retold,my best friend flew over 1200 miles to attend.,0.75,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"I got married a few months ago, and it was a very exciting event. My wife and I have already discussed and are planning a trip to go visit him and his family in the coming year. He was telling jokes to everyone, and everyone seemed to appreciate it, except for one person, but I won't waste the time to add them into this. It was overall a very joyous and memorable day. It was my wife's first time meeting him, as he lives a great distance away. He definitely fit in well and made for an enjoyable time. It was a great event, and we had a blast. On the flip side of that, I'm happy his family embraced us so lovingly as well. While the wedding was about my now wife, and myself, it wouldn't have been the same without him. His family and my family have begun to forge a bond that I hope will last a lifetime. It was one of the greatest events of my life, and we were beyond ecstatic they could make it. She hit it off with them very well, and we were both very thankful for not only them, but the way the event unfolded. He has a sense of humor that is like mine and very raw, and it's pretty constant. I couldn't be happier, and am very thankful that my wife accepted him in such open arms. One of the most (if not the most) memorable parts was my best friend of over 20 years flying in from over 1200 miles to be in the wedding. My buddy brought his wife and child, and made great sacrifices to be there.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",120.0,12
13,3408,3IFS6Q0HJJ5QQCWXG57FH155GECSI4,2357,UE6SG2MS,30.0,man,white,3.0,2.0,3.0,4.0,4.787491742782046,my wedding.,retold,my best friend flew over 1200 miles to attend.,0.75,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"It was a great event, and we had a blast. He was telling jokes to everyone, and everyone seemed to appreciate it, except for one person, but I won't waste the time to add them into this. He has a sense of humor that is like mine and very raw, and it's pretty constant. It was my wife's first time meeting him, as he lives a great distance away. On the flip side of that, I'm happy his family embraced us so lovingly as well. My wife and I have already discussed and are planning a trip to go visit him and his family in the coming year. It was one of the greatest events of my life, and we were beyond ecstatic they could make it. His family and my family have begun to forge a bond that I hope will last a lifetime. While the wedding was about my now wife, and myself, it wouldn't have been the same without him. My buddy brought his wife and child, and made great sacrifices to be there. She hit it off with them very well, and we were both very thankful for not only them, but the way the event unfolded. One of the most (if not the most) memorable parts was my best friend of over 20 years flying in from over 1200 miles to be in the wedding. I couldn't be happier, and am very thankful that my wife accepted him in such open arms. He definitely fit in well and made for an enjoyable time. It was overall a very joyous and memorable day. I got married a few months ago, and it was a very exciting event.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",120.0,13
14,3408,3IFS6Q0HJJ5QQCWXG57FH155GECSI4,2357,UE6SG2MS,30.0,man,white,3.0,2.0,3.0,4.0,4.787491742782046,my wedding.,retold,my best friend flew over 1200 miles to attend.,0.75,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"It was my wife's first time meeting him, as he lives a great distance away. It was one of the greatest events of my life, and we were beyond ecstatic they could make it. She hit it off with them very well, and we were both very thankful for not only them, but the way the event unfolded. His family and my family have begun to forge a bond that I hope will last a lifetime. While the wedding was about my now wife, and myself, it wouldn't have been the same without him. It was overall a very joyous and memorable day. He has a sense of humor that is like mine and very raw, and it's pretty constant. It was a great event, and we had a blast. One of the most (if not the most) memorable parts was my best friend of over 20 years flying in from over 1200 miles to be in the wedding. On the flip side of that, I'm happy his family embraced us so lovingly as well. My wife and I have already discussed and are planning a trip to go visit him and his family in the coming year. My buddy brought his wife and child, and made great sacrifices to be there. He definitely fit in well and made for an enjoyable time. He was telling jokes to everyone, and everyone seemed to appreciate it, except for one person, but I won't waste the time to add them into this. I couldn't be happier, and am very thankful that my wife accepted him in such open arms. I got married a few months ago, and it was a very exciting event.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",120.0,14
15,3408,3IFS6Q0HJJ5QQCWXG57FH155GECSI4,2357,UE6SG2MS,30.0,man,white,3.0,2.0,3.0,4.0,4.787491742782046,my wedding.,retold,my best friend flew over 1200 miles to attend.,0.75,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"My buddy brought his wife and child, and made great sacrifices to be there. It was overall a very joyous and memorable day. It was my wife's first time meeting him, as he lives a great distance away. He has a sense of humor that is like mine and very raw, and it's pretty constant. It was a great event, and we had a blast. One of the most (if not the most) memorable parts was my best friend of over 20 years flying in from over 1200 miles to be in the wedding. He was telling jokes to everyone, and everyone seemed to appreciate it, except for one person, but I won't waste the time to add them into this. It was one of the greatest events of my life, and we were beyond ecstatic they could make it. I got married a few months ago, and it was a very exciting event. While the wedding was about my now wife, and myself, it wouldn't have been the same without him. I couldn't be happier, and am very thankful that my wife accepted him in such open arms. My wife and I have already discussed and are planning a trip to go visit him and his family in the coming year. On the flip side of that, I'm happy his family embraced us so lovingly as well. He definitely fit in well and made for an enjoyable time. His family and my family have begun to forge a bond that I hope will last a lifetime. She hit it off with them very well, and we were both very thankful for not only them, but the way the event unfolded.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",120.0,15
16,3408,3IFS6Q0HJJ5QQCWXG57FH155GECSI4,2357,UE6SG2MS,30.0,man,white,3.0,2.0,3.0,4.0,4.787491742782046,my wedding.,retold,my best friend flew over 1200 miles to attend.,0.75,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"She hit it off with them very well, and we were both very thankful for not only them, but the way the event unfolded. I got married a few months ago, and it was a very exciting event. I couldn't be happier, and am very thankful that my wife accepted him in such open arms. My buddy brought his wife and child, and made great sacrifices to be there. My wife and I have already discussed and are planning a trip to go visit him and his family in the coming year. It was a great event, and we had a blast. He definitely fit in well and made for an enjoyable time. While the wedding was about my now wife, and myself, it wouldn't have been the same without him. One of the most (if not the most) memorable parts was my best friend of over 20 years flying in from over 1200 miles to be in the wedding. He has a sense of humor that is like mine and very raw, and it's pretty constant. It was overall a very joyous and memorable day. On the flip side of that, I'm happy his family embraced us so lovingly as well. It was one of the greatest events of my life, and we were beyond ecstatic they could make it. His family and my family have begun to forge a bond that I hope will last a lifetime. He was telling jokes to everyone, and everyone seemed to appreciate it, except for one person, but I won't waste the time to add them into this. It was my wife's first time meeting him, as he lives a great distance away.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",120.0,16
17,3408,3IFS6Q0HJJ5QQCWXG57FH155GECSI4,2357,UE6SG2MS,30.0,man,white,3.0,2.0,3.0,4.0,4.787491742782046,my wedding.,retold,my best friend flew over 1200 miles to attend.,0.75,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"He has a sense of humor that is like mine and very raw, and it's pretty constant. She hit it off with them very well, and we were both very thankful for not only them, but the way the event unfolded. While the wedding was about my now wife, and myself, it wouldn't have been the same without him. My buddy brought his wife and child, and made great sacrifices to be there. It was my wife's first time meeting him, as he lives a great distance away. I got married a few months ago, and it was a very exciting event. One of the most (if not the most) memorable parts was my best friend of over 20 years flying in from over 1200 miles to be in the wedding. It was overall a very joyous and memorable day. His family and my family have begun to forge a bond that I hope will last a lifetime. I couldn't be happier, and am very thankful that my wife accepted him in such open arms. It was a great event, and we had a blast. It was one of the greatest events of my life, and we were beyond ecstatic they could make it. He definitely fit in well and made for an enjoyable time. My wife and I have already discussed and are planning a trip to go visit him and his family in the coming year. On the flip side of that, I'm happy his family embraced us so lovingly as well. He was telling jokes to everyone, and everyone seemed to appreciate it, except for one person, but I won't waste the time to add them into this.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",120.0,17
18,3408,3IFS6Q0HJJ5QQCWXG57FH155GECSI4,2357,UE6SG2MS,30.0,man,white,3.0,2.0,3.0,4.0,4.787491742782046,my wedding.,retold,my best friend flew over 1200 miles to attend.,0.75,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"It was a great event, and we had a blast. It was my wife's first time meeting him, as he lives a great distance away. It was overall a very joyous and memorable day. I got married a few months ago, and it was a very exciting event. My buddy brought his wife and child, and made great sacrifices to be there. He was telling jokes to everyone, and everyone seemed to appreciate it, except for one person, but I won't waste the time to add them into this. It was one of the greatest events of my life, and we were beyond ecstatic they could make it. My wife and I have already discussed and are planning a trip to go visit him and his family in the coming year. On the flip side of that, I'm happy his family embraced us so lovingly as well. While the wedding was about my now wife, and myself, it wouldn't have been the same without him. She hit it off with them very well, and we were both very thankful for not only them, but the way the event unfolded. He definitely fit in well and made for an enjoyable time. One of the most (if not the most) memorable parts was my best friend of over 20 years flying in from over 1200 miles to be in the wedding. I couldn't be happier, and am very thankful that my wife accepted him in such open arms. He has a sense of humor that is like mine and very raw, and it's pretty constant. His family and my family have begun to forge a bond that I hope will last a lifetime.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",120.0,18
19,3408,3IFS6Q0HJJ5QQCWXG57FH155GECSI4,2357,UE6SG2MS,30.0,man,white,3.0,2.0,3.0,4.0,4.787491742782046,my wedding.,retold,my best friend flew over 1200 miles to attend.,0.75,3JC6VJ2SAC5AESFOSL2U7S7UFO55AB,,,,"I got married a few months ago, and it was a very exciting event. He definitely fit in well and made for an enjoyable time. It was a great event, and we had a blast. I couldn't be happier, and am very thankful that my wife accepted him in such open arms. On the flip side of that, I'm happy his family embraced us so lovingly as well. He has a sense of humor that is like mine and very raw, and it's pretty constant. While the wedding was about my now wife, and myself, it wouldn't have been the same without him. She hit it off with them very well, and we were both very thankful for not only them, but the way the event unfolded. My wife and I have already discussed and are planning a trip to go visit him and his family in the coming year. It was one of the greatest events of my life, and we were beyond ecstatic they could make it. My buddy brought his wife and child, and made great sacrifices to be there. He was telling jokes to everyone, and everyone seemed to appreciate it, except for one person, but I won't waste the time to add them into this. It was my wife's first time meeting him, as he lives a great distance away. One of the most (if not the most) memorable parts was my best friend of over 20 years flying in from over 1200 miles to be in the wedding. His family and my family have begun to forge a bond that I hope will last a lifetime. It was overall a very joyous and memorable day.",2.0,"A few months back, I got married. The wedding went very well, and I will never forget the day. Besides my bride, having my buddy fly in from over 1200 miles away stands out as the most shocking (in a good way) part of the whole wedding.",120.0,19
