,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
57,34HJIJKLP6ICAXEMPBAGYNFTXRO4VU,0.45087737542345535,"[-0.09456380208333333, 0.8888671875, 0.79376220703125, 0.6184611002604167, 0.4163564046223958, 0.42069216127748843, 0.44210379464285715, 0.821998820585363, 0.3018381219161184, 0.20981852213541666, 0.6698383532072368, 0.20828011456657858, 0.2714241429379112, 0.477490234375, 0.3167932683771307]","[-15.6865234375, -15.8203125, -20.058837890625, -22.37176513671875, -32.987823486328125, -57.47639465332031, -8.69921875, -24.433853149414062, -29.568603515625, -65.841796875, -32.3779296875, -54.0854606628418, -36.93855285644531, -44.67724609375, -54.780181884765625]","[-14.5517578125, -24.708984375, -29.583984375, -31.648681640625, -40.48223876953125, -68.8350830078125, -11.7939453125, -38.407833099365234, -35.30352783203125, -70.87744140625, -45.1048583984375, -61.16698455810547, -42.095611572265625, -54.22705078125, -61.7496337890625]","Recently I was playing in a local basketball tournament with my team. We won the first two games easily without much trouble. Then we faced the toughest team in the city in the finals. Despite having a nice lead at half time, we struggled in the second half. The game came down to the final few minutes, where we led by a mere one point. In an effort to grab a rebound and give us a nice advantage, I was fouled extremely hard and came down badly on my knee. Right away I knew it was bad. I spent a few minutes writhing around in pain before being helped off the court. I was forced to sit on the bench and ice my knee while the final minutes ticked away. Unfortunately we did not have the size on our bench to replace my height, and it cost us the chance for the championship. The final score was 85-84, and we ended up leaving with a second place trophy. After the game I went to the hospital and they immediately told me I had ruptured a ligament, and would not be able to do much of anything for a while. Thankfully I had surgery quickly, but was unable to walk for a few weeks which was quite frustrating. My main goal however, is to get back to full health in time for next year's big tournament. I think we are more than capable of winning next year if we set our minds to it and can stay healthy!",,39N5ACM9HF902JN2KUX8931RXPC9P9,imagined
58,340UGXU9DZNBRV814H1YBRDN7ZPVUM,0.506664557071671,"[-0.287109375, 0.4258335658482143, 1.214453125, 0.6434908780184659, 0.2538918887867647, 0.99267578125, 0.3541308085123698, 0.43519176136363635, 0.1114971454326923, 1.1206893920898438, 0.607421875, 0.44677907770330255, 0.6858283148871528, -0.057053786057692304, 0.22981770833333334, 0.18851143973214285, 1.2472478693181819]","[-20.453125, -26.06787109375, -23.34765625, -27.581268310546875, -33.3076171875, -10.03515625, -31.798542022705078, -32.236328125, -28.95556640625, -11.5208740234375, -28.001220703125, -24.284374237060547, -50.306396484375, -45.45654296875, -27.44921875, -38.095703125, -32.2529296875]","[-18.15625, -32.029541015625, -35.4921875, -34.65966796875, -37.623779296875, -15.9912109375, -37.110504150390625, -37.0234375, -30.405029296875, -20.48638916015625, -35.897705078125, -29.198944091796875, -62.65130615234375, -44.71484375, -30.20703125, -40.73486328125, -45.97265625]","I recently had surgery for my knee injury. Surgery went well, but the doctor found the injury was worse than expected. I had to have addition repairs done to my knee. It also turns out the recovery is way longer than expected. I was told by the doctor I would be walking again a few days after the procedure. However, that wasn't true. It turns out that this will be a 3-6 months recovery process. Right now now I am going on about 2 months. I still can't fully bend my knee back past 90 degrees. And I still experience a lot of pain. The pain usually hurts the most at night and keeps me up sometimes. I am required to wear a knee brace all the time. But the brace is pretty uncomfortable and itchy so I take a break every chance I get. All in all right now this wasn't looking like the best idea. But I guess that's just the process of going through recovery. I am in physical therapy two time a week, and it does help. So hopefully after therapy is completed I will be better off.",39N5ACM9HF902JN2KUX8931RXPC9P9,,retold
59,39N5ACM9HF902JN2KUX8931RXPC9P9,0.8428873472641818,"[-0.22701322115384615, 0.6135602678571429, 0.13098958333333333, 1.02392578125, 0.7466697692871094, 0.6030055454799107, 0.7928654597355769, 2.699400160047743, 0.7093467712402344, 0.8926744962993421, 0.3829498291015625, 0.64984130859375, 1.5677693684895833, 1.022155489240374, 0.8016328357514881, 0.6443548617155656, 1.2749565972222223]","[-41.55859375, -26.9736328125, -56.810546875, -13.08984375, -31.76873779296875, -22.93170166015625, -25.8203125, -15.483444213867188, -29.27020263671875, -34.9923095703125, -54.71705627441406, -47.90972900390625, -17.292236328125, -41.21930694580078, -37.5513916015625, -39.118995666503906, -26.4658203125]","[-38.607421875, -35.5634765625, -58.775390625, -21.28125, -45.20879364013672, -31.373779296875, -36.1275634765625, -39.778045654296875, -40.6197509765625, -51.953125, -63.52490234375, -64.15576171875, -36.10546875, -69.83966064453125, -54.38568115234375, -53.939157485961914, -49.4150390625]","A couple months ago during summer I was playing basketball in a tournament. We were doing pretty well in the tournament and had already won several game. On me time I had my 2 brothers and one of my cousins playing. We were all having fun and enjoying ourselves. I remember it was like the 3rd or 4th game when something bad happened. The other team missed a shot and someone on my team got the rebound. I started running towards my basket and my teammate threw me the ball. I caught it and took a couple dribbles. Shortly after I caught the ball I noticed someone on the opposite team running towards me. The player was a little taller than me so I knew I had to adjust my shot a bit. I went up for a lay up with my right hand to fake my opponent, then tried to finish with my left. During the shot I had to adjust my body in a weird angle in the air so that I wouldn't get my shot blocked. Because of this I came down really hard on my right knee. I don't know if it was the angle I landed on or what but I felt a huge strain in my knee as soon as I landed. I sat at the rest of the game and had to walk with a limp for the rest of the day. I later on went to the doctor to check it out and found out I ruptured a ligament in my knee. I had to get surgery to repair it and couldn't walk again for a couple of weeks.",39N5ACM9HF902JN2KUX8931RXPC9P9,39N5ACM9HF902JN2KUX8931RXPC9P9,recalled
60,3R08VXYT7DHM89WAHJDJN1IILL2W7W,0.400182925513237,"[-0.3055458068847656, 0.0569482421875, 0.3819110576923077, -0.030006691261574073, 0.48858019709587097, -0.03419325086805555, 0.5526234019886364, 0.4247802734375, 0.650323275862069, 0.5276813507080078, 0.9071451822916666, 0.480495355068109, 0.7076511383056641, 0.3765394422743056, 0.9444224039713541, 0.29074195123487906, 0.38301221062155333]","[-34.68505859375, -60.1314697265625, -31.021484375, -71.98056030273438, -83.00434494018555, -72.0811767578125, -81.91162109375, -63.083984375, -58.30078125, -70.48919677734375, -53.52001953125, -86.49395751953125, -78.84735107421875, -59.8538818359375, -46.29400634765625, -83.57028198242188, -106.17532348632812]","[-29.79632568359375, -61.55517578125, -35.986328125, -71.17037963867188, -98.63891124725342, -71.157958984375, -94.0693359375, -77.9512939453125, -77.16015625, -87.375, -75.29150390625, -105.2332763671875, -101.4921875, -66.631591796875, -68.96014404296875, -92.58328247070312, -119.19773864746094]","I was always making excuses not to go back to school and complete my Masters degree. Before long over 20 years passed and I realized something was missing, I wanted a Masters degree, it never left my mind. The opportunity was present and I am so glad I finally took it. But what really matters on this special day is not only proving to myself I could do it, but showing my Daughter to never give up. The pride I feel inside from accomplishing my goal, but the feeling of completeness there is from my Daughter receiving her Masters the same day is indescribable. I remember what started me on this quest, my parents wanted me to be ""educated"" and in their eyes it meant a Masters degree. The told me continuously to start classes, to get moving on it, at times there were almost relentless about it. I could see it in their eyes, how very much they wanted me to complete my education, I felt that drive in them, that sense of pride they would have in me. Before they passed away I made a promise, to me I took an oath in their presence, that I would no matter what complete my Masters degree. They never let me forget that promise, my mother reminded me of it daily, my father talked about it often and I carried that around with me until this day. I remember sharing the story with my Daughter, the promise I made to her grandparents and what it meant to them and me. At first she could not grasp the meaning of it all to me, the sense of gratitude I had for my parents as well as what it meant to them for me to get my higher level degree. I finally got through to my daughter about how I felt, how my parents felt and how to me it tied in with her getting her Masters on the same day. She always knew how I beam with pride over her, all her accomplishments and dedication to studying. It brought me great happiness to be able to share the day with her, to get a degree the same time she did. I feel inside now a true sense of calm, knowing my family is proud of me, I set a good example for my daughter and my parents can rest. I told my daughter my life is finally complete, and I feel a true sense of circle and self, and that my parents can finally rest in peace with an oath kept.",,39RP059MEIFD595MQYJCJ52MHEZMBK,imagined
61,3R2PKQ87NXUNSHJSW8BT5S6ZWXHIMT,0.4601970434104606,"[-0.17577185997596154, 0.21974945068359375, 0.28197021484375, 0.1644305060891544, 0.803302001953125, 0.4298502604166667, 1.3054036458333333, 0.3125087193080357, 0.60184326171875, 0.20134402544070512, 0.5616958618164063, 0.6411946614583334, 0.8529829545454546, 0.2152642144097222, 0.8459554036458333, 0.3138020833333333, 0.4821370442708333, 0.2258843315972222]","[-19.549560546875, -33.94390869140625, -24.06805419921875, -43.499359130859375, -38.494903564453125, -38.056640625, -28.47802734375, -31.309814453125, -34.5634765625, -90.2568359375, -38.5396728515625, -52.832275390625, -11.337646484375, -45.239990234375, -27.5902099609375, -19.578125, -45.55859375, -11.7626953125]","[-17.2645263671875, -37.45989990234375, -28.297607421875, -46.294677734375, -58.57745361328125, -43.21484375, -48.05908203125, -35.6849365234375, -46.600341796875, -98.1092529296875, -55.39054870605469, -66.29736328125, -20.720458984375, -49.11474609375, -40.279541015625, -22.40234375, -57.1298828125, -13.795654296875]","As a child, my parents always pushed me to be my best. They made sure I got good grades in school and always kept tabs on my progress. After High School, I went on to get my Bachelor's degree in engineering. During my senior year and just before entering the Master's program, my girlfriend was pregnant. I was happy because I was going to be a father but upset because I would not be able to get my Master's degree. My parents were devastated and i'm sure that they were hurt. My girlfriend and I decided to marry and raise our child before returning to school. My parents hounded me for over 20 years to finish my education. I continually put it off until one day that I promised my parents that I would go back to school. The day came when my daughter received her Bachelor's degree in Biology and we made a pact to get our Master's degree together and that we were going to do it for her Grandpa and Grandma. I told my daughter that I promised them that I would get my Masters and now that they were gone, I was even more determined to keep that promise. On the day of graduation, before the commencement, I sat in the car with my Wife and silently cried. I knew that my parents would be so proud of me. I felt good though because I knew that my daughter was going to be right by my side. We walked up on the stage together and we walked off of the stage together. I had never felt so at peace with myself. I was so proud of my daughter and I knew that 2 other people were looking down on me with the same pride. This was a day that I will never forget.",39RP059MEIFD595MQYJCJ52MHEZMBK,,retold
62,39RP059MEIFD595MQYJCJ52MHEZMBK,0.5245850734543804,"[-0.508984375, 0.5742025936351103, -0.0008138020833333334, 0.32010119894276495, 0.27467564174107145, 0.07220157824064556, 0.3376349857875279, 0.9143744277954101, 0.5110677083333334, 2.068359375, 0.9607035319010416, 0.8005208333333333, 0.33680419921875, 1.041434909986413, -0.13330078125, 1.0843680245535714, 0.5450217507102273, -0.03180128528225806, 0.3517950148809524, -0.06656494140625, 0.3608984375, 0.6537146935096154, 0.3567437065972222, 1.3263811383928572, 0.6604225852272727, 0.8292507595486112]","[-9.02734375, -15.36895751953125, -19.206787109375, -44.102943420410156, -14.181640625, -38.471439361572266, -59.85741996765137, -39.61111354827881, -12.40234375, -5.357421875, -16.7833251953125, -35.49609375, -56.650634765625, -38.9110107421875, -13.12451171875, -21.10595703125, -51.43206787109375, -93.314208984375, -57.224609375, -42.25048828125, -63.1376953125, -36.184326171875, -50.431640625, -9.0650634765625, -43.236328125, -23.11669921875]","[-6.482421875, -25.130401611328125, -19.197021484375, -51.46527099609375, -18.027099609375, -39.84326934814453, -71.67464447021484, -62.47047424316406, -15.46875, -15.69921875, -28.311767578125, -47.50390625, -63.38671875, -62.864013671875, -12.19140625, -36.287109375, -69.41778564453125, -92.328369140625, -64.6123046875, -40.919189453125, -72.16015625, -44.6826171875, -56.85302734375, -18.3497314453125, -50.5009765625, -38.043212890625]","It was a beautiful day. The sun was shining, it was warm and there wasn't a cloud in the sky. This day would be a day that would forever change my life. I had worked hard for what was about to happen and I had sacrificed much of my family life to reach this goal. Today was the day that I would receive my Masters degree in Mechanical Engineering. This had been a goal since I graduated with my Bachelors degree almost 25 years earlier. Due to starting a family shortly after receiving my Bachelors degree, I had put off getting my Masters until my life had settled and I was financially capable of achieving this goal. Well, that time came 2 years ago when I took the step of enrolling in school at the age of 46. Did I need the Masters degree? Would it change my life? Would it allow me to make more money and be more successful? Well, yes I did need the degree and yes it would change my life. I mainly did it to keep a promise that I made to my parents when I had started my Family. It had been 25 years since I made that promise to them and now they wouldn't be here to witness it. So many emotions ran through my mind. Should I have done it earlier so that my parents could have been here? I knew that they were looking down upon me and this day and were just as proud as they would have been if they were here to see it with their own eyes. What made this even more special is that I would receive my Degree alongside of my Daughter who on the exact day, was receiving her Masters degree in Chemical Engineering. She has always been proud of here Dad but I know that she was more excited about my graduation than hers. When my name was called, I stood up, walked up onto that stage and broke down in tears. I don't know what caused the sudden surge of emotions but part of me felt my parents right there on the stage with me. I imagined my Mom crying and my Dad holding back tears of Joy. When I received my degree, I turned and faced my Wife and yelled: we did it!. She was overcome with emotion as well. My Daughter was next and I waited on stage for her. Upon receiving her degree, she ran to me and told me that she was proud of me.",39RP059MEIFD595MQYJCJ52MHEZMBK,39RP059MEIFD595MQYJCJ52MHEZMBK,recalled
63,374TNBHA8CH03WWPSJ4D8PKS55MYQX,0.5114365336651282,"[-0.5625, -0.1578555636935764, 0.5453688098538306, 1.0176866319444444, -0.8271484375, 1.0005580357142858, 0.9846714564732143, 0.11016845703125, 0.9046875, 1.2677734375, 1.41015625, 0.53228759765625, 0.0390625, 1.2234375, 0.5983072916666666, 0.3076171875, 0.58447265625, 0.35267857142857145, 0.3858642578125]","[-6.96875, -90.25433349609375, -81.19805908203125, -26.2626953125, -34.625, -19.6875, -8.337890625, -22.041015625, -13.1953125, -13.0078125, -8.9130859375, -10.8814697265625, -13.4609375, -18.984375, -14.33203125, -9.32421875, -24.734375, -24.0859375, -12.69970703125]","[-5.84375, -84.571533203125, -98.1044921875, -35.421875, -28.0078125, -26.69140625, -15.2305908203125, -22.92236328125, -17.71875, -19.3466796875, -14.5537109375, -14.0751953125, -13.6171875, -25.1015625, -17.921875, -10.5546875, -29.41015625, -26.5546875, -15.78662109375]","Absolutely not. I feel that the most appropriate thing for you to do would be to call the bride and explain your situation, and offer to have them over or take them out when your situation improves. As far as pressure from your parents, unless they are providing you with the money to attend and the money to give the couple, they should let it rest. I would consider sending a card wishing them well. it was an nice experience i had ever. i wish them live long and happy. they both are made for each other. i had a great time in my lifetime. she is my bestie. we had lot of memories. we are childhood friends. she was very special to me. we are family friends. we always going outing together. we had good and bad memories. i am very happy. and proud to have a friend like this. it was very pleasure to share this. still we are very close to each other.",,3A1COHJ8NKH8BX64WPJP0Y4PKW8H8C,imagined
64,3PM8NZGV8Z2B3R6FNNIBPBDJGAMXQJ,1.1361320800264663,"[-0.1541748046875, 0.6112353985126202, 1.0096261160714286, 0.9364691840277778, 0.0576171875, 1.84765625, 0.932861328125, 0.08739124644886363, 0.953076171875, 4.8203125, 0.670703125, 0.8862680288461539, 1.9609375, 1.058258056640625, 1.4496527777777777, 1.0502232142857142]","[-63.7991943359375, -23.6082763671875, -21.578125, -20.990234375, -36.27734375, -16.13671875, -23.287109375, -79.501220703125, -34.19140625, -6.0, -17.28515625, -35.771484375, -14.8125, -14.517333984375, -34.736328125, -23.0625]","[-60.253173828125, -31.554336547851562, -28.6455078125, -29.41845703125, -36.73828125, -27.22265625, -30.75, -81.423828125, -43.72216796875, -15.640625, -20.638671875, -47.29296875, -32.4609375, -22.9833984375, -47.783203125, -30.4140625]","So after i found out that i would ne welcoming another little one into my life i wasn't sure how to feel. I was happy,sad,scared and unsure all in one. I would be starting over yet again. It was like i was becoming a new parent. What makes thing scary is doing it alone. My main support system was gone. The grandmother to my children was no more. Every time id became a parent,my mom was there by my sidem welcoming my little one with open arms. The one i needed when no one else was there . was gone. This will be extremely hard. I know that I will cherish these moments as if she were here. I know that she is watching us from heaven. Protecting us as we live our lives. It doesn't make 9t easier though. My new baby will never meet you.",3A1COHJ8NKH8BX64WPJP0Y4PKW8H8C,,retold
65,3A1COHJ8NKH8BX64WPJP0Y4PKW8H8C,0.5250385161258098,"[-0.148529052734375, 1.1452858664772727, 0.1359375, 0.45936802455357145, 0.8499603271484375, -0.12749404907226564, 0.3711802164713542, 0.33921595982142855, 1.6, 0.609375, 0.228546142578125, 0.3623046875, 0.10831960042317708, 0.17418077256944445, 0.9784423828125, 1.3145228794642858]","[-52.027099609375, -33.61669921875, -17.1875, -29.76513671875, -32.48957824707031, -32.863189697265625, -58.762847900390625, -20.8349609375, -13.8984375, -10.6640625, -29.7762451171875, -5.3046875, -35.46348571777344, -19.825927734375, -15.046142578125, -15.32568359375]","[-49.650634765625, -46.21484375, -17.8671875, -36.1962890625, -43.5390625, -30.313308715820312, -65.444091796875, -23.20947265625, -21.8984375, -13.1015625, -33.4329833984375, -6.75390625, -37.413238525390625, -21.3935546875, -24.83056640625, -24.52734375]","I had been sick,throwing up for the past few days and very tired. I haden't a clue what the problem could be. I was a bit nervous. After much thought I went ahead and purchased a pregnancy test and took it. Anxiously waiting for the results  my whole world was rocked. It had been 13 years since I was told that I'd never be able to have another child. I was completely confused,terrified,shocked,amazed &a thousand other things. But this time would be much different. I would be all alone. My mother was gone. Due to stage 4 cancer, I'd lost her just 6 months prior. She was my rock. Was this her way of giving me the light at the end of the tunnel so to speak. Only time would tell how this would turn out. Would I be strong enough to do this without her? Or would I just fall apart completely.",3A1COHJ8NKH8BX64WPJP0Y4PKW8H8C,3A1COHJ8NKH8BX64WPJP0Y4PKW8H8C,recalled
66,3EICBYG645I6E6R7112FEXGOLR5JCL,0.6464403286397303,"[-0.17232513427734375, -0.2397216796875, 3.01513671875, 0.811279296875, 0.7826334635416666, 0.9363444010416667, 1.56953125, 0.16426595052083334, 0.054433186848958336, 0.416015625, 0.3060048421223958, 0.6396048409598214, 0.19944176307091346, 0.9607421875, 0.25321821732954547]","[-9.28704833984375, -34.0205078125, -3.099609375, -25.970703125, -24.3046875, -26.6640625, -11.69921875, -60.477783203125, -24.06982421875, -16.1015625, -24.62255859375, -17.046875, -32.213470458984375, -22.017578125, -16.410400390625]","[-7.908447265625, -31.623291015625, -15.16015625, -32.4609375, -33.6962890625, -40.709228515625, -19.546875, -64.420166015625, -24.7230224609375, -18.59765625, -28.29461669921875, -26.0013427734375, -34.80621337890625, -31.625, -19.19580078125]","Dear Diary, Today was a great day!  I am always nervous when I get reviewed at work.  Today was no exception.  I knew everyone was getting their projects reviewed.  The best one would be selected to be implemented by the boss.  That meant that the winner would be in charge of a team leading the project.  I wanted this very badly.  I have been working  here for 6 months and wanted a chance to show my leadership ability as well as my creativity.  The boss brought everyone in the conference room to announce the results.  There were many amazing project ideas. I was so excited when I found out that mine had won!  It was very rewarding after all the hard work that I put into it.  I am happy to be able to be noticed for my hard work.  Hopefully, this will only propel me forward at work.  I can't wait to share the news with my family!",,3AAPLD8UCD3R9HYSZNUKRU0CYA8HTI,imagined
67,3FK0YFF9P02B4AX197B37DF6IXUVVM,0.46188172270047545,"[-0.036685943603515625, 0.25311082409274194, 0.23828125, 0.28064903846153844, 0.5859781901041666, 0.091796875, 0.27706748560855265, 0.4652099609375, -0.5511505820534446, 0.44461294320913464, 0.6570046164772727, 0.70703125, 0.6354844835069444, 0.4920247395833333, 0.9817220052083333, 1.5047674179077148, 0.5410819675611414, 0.7458844866071429]","[-40.89764404296875, -100.760986328125, -13.9140625, -47.8388671875, -40.03271484375, -103.578125, -111.0538330078125, -141.07861328125, -18.920989990234375, -32.13816833496094, -36.27099609375, -18.890625, -58.1005859375, -33.560791015625, -42.665283203125, -15.403266906738281, -69.1827392578125, -52.4921875]","[-40.3106689453125, -108.607421875, -14.8671875, -51.4873046875, -47.064453125, -105.78125, -121.5823974609375, -154.1044921875, -12.858333587646484, -37.91813659667969, -43.498046875, -21.71875, -69.539306640625, -37.989013671875, -57.39111328125, -27.44140625, -81.62762451171875, -68.15576171875]","Today I am terrified of public speaking, even the thought of it made me tried. My problem was I had social anxiety so over course of 1 o 2 years I am gradually overcame my problem, without the help of any therapist. I believed in myself. I don't need anyone else's acceptance of me need to accept. I m mostly  don't care about what other people think. hen you start and finish my presentation in a breeze,I am imagine myself being the most confident speaker during your presentations and meetings. this is where the core of my problem lies, A fear of public speaking is often  related with social anxiety and being afraid what others think, dislike being the center of attention being judged etc. the way I can beat this is firstly by believing .then reassure myself because i am going to be completely else or to present their own representations. I used to be petrified of speaking in public. once i improved I used to be petrified speaking in public. I started raising my hand o speak as often as possible. I developed a workshop. which I use o train people on how to become more comfortable mastering the skill of communicating effectively. The quick tip for today is all about structure. A lack of structure often causes a speaker to get  nervous and perform poorly. Having a clear structure accomplishes two things.  you hardly ever forget what you want to say and You give he audience a great way to stay engaged the entire time. I also know exactly where i am in the presentation and never have to worry about losing my train and thought.",3AAPLD8UCD3R9HYSZNUKRU0CYA8HTI,,retold
68,3AAPLD8UCD3R9HYSZNUKRU0CYA8HTI,0.5748375284173206,"[-0.18415178571428573, 0.46010044642857145, 0.4791666666666667, 0.7404513888888888, 0.0546875, 1.3662109375, 0.8896998355263158, 0.3778409090909091, 0.15348307291666666, 0.6018629807692307, 0.2779947916666667, 0.5576578776041666, 0.5375, 1.9734375, 0.921875, -0.010416666666666666]","[-22.6171875, -59.84765625, -25.6875, -27.296875, -43.015625, -32.20703125, -81.150390625, -66.515625, -40.556640625, -41.201171875, -64.49609375, -19.1964111328125, -30.703125, -7.8828125, -22.328125, -39.6640625]","[-21.328125, -66.2890625, -30.0, -33.9609375, -43.34375, -43.13671875, -98.0546875, -70.671875, -42.3984375, -49.025390625, -69.5, -24.21533203125, -33.390625, -17.75, -28.78125, -39.5703125]","i am work in an manufacturing company. i were select as an chief designer for new product used in automotive parts. i has been worked six months for the project. i were in an deadline to submit my project. its design chart when the day. i were submitting my project the approval team. were analysis my project and shown the result as accept are reject my project were select which the design. i made high potential and efficiency obtained that was quiet surprising. i am little nervous when submitting my project to the organization team. but i feel lot of confident,after the selection of my project. i were very happy to address my project result to my group member and the company staffs. i were promoted after the success of my project. the promotion were general designer. that was my dream position. i worked hardly to gain the position. that were the reason also about my self confidence.",3AAPLD8UCD3R9HYSZNUKRU0CYA8HTI,3AAPLD8UCD3R9HYSZNUKRU0CYA8HTI,recalled
69,3N8OEVH1FSCLO6F77J3BHTRQC7TOOI,0.6317419754422884,"[-0.2689704895019531, 0.2929507168856534, 0.9435221354166666, 0.4061092508250269, 0.9085734367370606, 1.3459848257211537, 1.2340494791666667, 0.14881025041852677, -0.22092692057291666, 0.43747901916503906, 0.7881234975961539, -0.18240174793061756, 1.0885416666666667, 1.2645062533291904, 1.1106681823730469, 0.81085205078125]","[-22.39697265625, -18.152664184570312, -21.50634765625, -49.486961364746094, -25.586313247680664, -31.558837890625, -27.3291015625, -20.870880126953125, -18.4783935546875, -16.0823974609375, -13.84033203125, -43.481040954589844, -30.29296875, -15.486671447753906, -22.21966552734375, -42.279296875]","[-18.09344482421875, -21.3751220703125, -35.6591796875, -61.264129638671875, -43.757781982421875, -49.056640625, -53.244140625, -22.9542236328125, -15.8272705078125, -23.082061767578125, -24.0859375, -39.650604248046875, -43.35546875, -29.396240234375, -39.9903564453125, -56.8746337890625]","The day that I found out I was pregnant, my husband and I were ecstatic. We were so excited for our son to have a sibling. However, when we told our son the news he was not happy about it. We found out I was pregnant with a girl and we thought it might make it feel more real for our son knowing he would have a little sister. Despite our reassurances that we would still love him just the same, he was still upset about it. We thought he would warm to the idea as my pregnancy went on. But as it got closer to my delivery date, he was still saying that he didn't want a sibling. I was put on bed rest for the last couple weeks of my pregnancy. One day my water broke and we were off to the hospital. There were some complications with the delivery and I ended up needing an emergency c-section. It was a really scary experience, but my daughter was born healthy. When we brought our son in to meet his new little sister, he had a scowl on his face. He kept up his dislike for his sister for a few days. Eventually, he was won over by how cute she was. Now that my daughter is 3 years old, her brother loves her so much. He is super protective over her and it's a huge relief that they like each other now.",,3AMW0RGHOEOLRLRWL4GDR4WBWWBPN0,imagined
70,3TMFV4NEP90Q8N1TRO5P11ECA6OW8D,0.828085608061489,"[-0.10169813368055555, 0.5441228693181818, -0.06737659126520157, 0.5295388357979911, 0.793776618109809, 0.4135044642857143, 0.3571724269701087, 2.1199951171875, 0.2702570597330729, 0.002594891716452206, 1.921875, 1.2498335404829546, 0.8203083385120739, 0.8063271262428977, 0.6968661221590909, 1.205230712890625, 1.3755967881944444, 0.3482142857142857, 1.29549560546875, 1.6112060546875, 0.3463134765625, 0.8807896205357143, 1.3788090756064968, 0.6669034090909091, 1.2364834872159092]","[-16.90185546875, -17.5986328125, -35.12110483646393, -58.48785400390625, -108.7624740600586, -27.29296875, -41.2103271484375, -5.45751953125, -56.63533020019531, -34.81361389160156, -11.421875, -15.21551513671875, -24.851608276367188, -38.95709228515625, -34.88330078125, -27.73193359375, -17.34619140625, -41.0390625, -28.3243408203125, -12.8447265625, -28.4794921875, -31.849609375, -34.54463195800781, -34.23828125, -22.239013671875]","[-15.986572265625, -23.583984375, -34.0430793762207, -73.31494140625, -144.482421875, -30.1875, -49.42529296875, -13.9375, -64.7430419921875, -34.85772705078125, -19.109375, -28.96368408203125, -33.875, -56.6962890625, -42.548828125, -47.015625, -29.7265625, -45.9140625, -41.279296875, -25.734375, -34.0205078125, -44.1806640625, -60.74200439453125, -41.57421875, -35.84033203125]","My daughter was born on December 4th.  It was a planned c-section after a high risk pregnancy.  I was very excited to meet my new little girl but it was bittersweet.  This was my last pregnancy and although I was a tough one, I already knew I was going to miss the little details of carrying a child.  The small flutters that reminded you of the sweet baby in your belly, the wonder of seeing their kicks and movements, and the little gestures of kindness that are reserved for pregnant women were all things that I would never experience again.  I was also scared for the procedure.  With my first child, I had an emergency c-section so I didn't have time to stress about the whole surgery.  This time was different.  I worried about the things that could go wrong,  I didn't have the same confidence in my medical team that I had had with my first child.  I think my biggest concern was how my son was going to handle having a baby sister.  He was barely two.  I didn't know if he was going to be upset.  I was worried that he wouldn't feel loved and wanted.  When my husband brought him to my hospital room, I wanted him to feel just as important as he always had.  My son looked a bit alarmed at all the hospital equipment.   My husband brought him over to see the baby and he showed a bit of interest.  He stroked her hair and said ""baby"". That's when he leaned over to kiss the  baby on her head.  The whole room sighed at the cuteness of it.  Until the baby started screaming, that is.  Apparently, he was not as taken with his new little sister as we had hoped.  She had two tiny red marks on her forehead from where he bit her.  I had expected him to be unsure of the new baby but I never expected him to do that.  He then asked us to ""take her back, please"".  I think that was the beginning of a lifelong sibling rivalry.",3AMW0RGHOEOLRLRWL4GDR4WBWWBPN0,,retold
71,3AMW0RGHOEOLRLRWL4GDR4WBWWBPN0,0.48577770142719373,"[-0.31787109375, 0.06510439786044034, -0.180126953125, 1.1545465642755681, 0.7018083844866071, -0.30045000712076825, 0.615576171875, 0.4708395565257353, 0.7563451131184896, 0.44198069852941174, 1.230924129486084, 1.3212139423076923, 0.8188382662259616, 0.7790934244791666, 0.2185546875, 0.15632512019230768, 0.3255185213955966]","[-4.9853515625, -33.86119079589844, -26.15185546875, -16.28826904296875, -24.47015380859375, -29.434898376464844, -18.367919921875, -32.08038330078125, -22.808624267578125, -60.486328125, -38.094276428222656, -25.1807861328125, -24.4798583984375, -27.01708984375, -10.4765625, -25.5498046875, -50.00689697265625]","[-3.7138671875, -35.293487548828125, -24.3505859375, -28.98828125, -34.29547119140625, -25.829498291015625, -24.523681640625, -40.08465576171875, -31.884765625, -68.0, -57.7890625, -42.3565673828125, -35.124755859375, -36.3662109375, -11.5693359375, -27.58203125, -57.168304443359375]","Today was the day! After nine long months of waiting to meet my daughter, I got to hold my baby girl in my arms today.  I was so scared to go through another c-section.  At least this time it was planned and not an emergency.  The spinal block was awful, I thought I was going to be sick.  I'm so tired but I'll never be able to sleep.  I can't get enough of that beautiful little face.  I'm worried about how her brother is going to handle having a baby in the house.  He didn't seem to be too happy when he met her.  It could be because I'm not home too, change is always hard for a toddler.  I knew he wasn't going to be thrilled, but he actually bit her head.  Not even 24 hours old and she already has a sibling injury.  I thought he was going to kiss her, but I was mistaken.  I'm going to have to make sure he gets enough attention.  My heart is so full.  I think being a mom is probably the best thing in the world.   I am worried about how hard it will be to have two little ones but I guess it will come with time.",3AMW0RGHOEOLRLRWL4GDR4WBWWBPN0,3AMW0RGHOEOLRLRWL4GDR4WBWWBPN0,recalled
