,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
71,3AMW0RGHOEOLRLRWL4GDR4WBWWBPN0,0.6282001517993685,"[-0.31787109375, 0.06510439786044034, -0.180126953125, 1.1688620827414773, 0.7807965959821429, -0.34310022989908856, 0.7972579956054687, 0.6012102014878217, 1.0107924143473308, 0.9761603860294118, 0.9682331085205078, 1.5069580078125, 0.8482208251953125, 1.4882710774739583, 0.80419921875, 0.009202223557692308, 0.4952323219992898]","[-4.9853515625, -33.86119079589844, -26.15185546875, -16.13079833984375, -23.36431884765625, -29.946701049804688, -16.551101684570312, -29.86408233642578, -19.75525665283203, -51.4052734375, -42.297332763671875, -22.76611328125, -24.097885131835938, -18.5069580078125, -7.54833984375, -27.46240234375, -46.273193359375]","[-3.7138671875, -35.293487548828125, -24.3505859375, -28.98828125, -34.29547119140625, -25.829498291015625, -24.523681640625, -40.08465576171875, -31.884765625, -68.0, -57.7890625, -42.3565673828125, -35.124755859375, -36.3662109375, -11.5693359375, -27.58203125, -57.168304443359375]","Today was the day! After nine long months of waiting to meet my daughter, I got to hold my baby girl in my arms today.  I was so scared to go through another c-section.  At least this time it was planned and not an emergency.  The spinal block was awful, I thought I was going to be sick.  I'm so tired but I'll never be able to sleep.  I can't get enough of that beautiful little face.  I'm worried about how her brother is going to handle having a baby in the house.  He didn't seem to be too happy when he met her.  It could be because I'm not home too, change is always hard for a toddler.  I knew he wasn't going to be thrilled, but he actually bit her head.  Not even 24 hours old and she already has a sibling injury.  I thought he was going to kiss her, but I was mistaken.  I'm going to have to make sure he gets enough attention.  My heart is so full.  I think being a mom is probably the best thing in the world.   I am worried about how hard it will be to have two little ones but I guess it will come with time.",3AMW0RGHOEOLRLRWL4GDR4WBWWBPN0,3AMW0RGHOEOLRLRWL4GDR4WBWWBPN0,recalled
72,3OLQQLKKNTBLB4BLXS8A4LGQ8DSEJ3,0.5610564834585561,"[-0.2951882102272727, 0.3155025906032986, 0.739990234375, 0.6449382179661801, 0.010746002197265625, 0.6828835227272727, 1.385546875, 1.030810546875, 0.048496791294642856, 1.2006022135416667, 0.23219520568847657, 0.35704091320867126, 0.42379056490384615, 0.40829613095238093, 0.7587326049804688, 1.03251953125]","[-32.24755859375, -43.729461669921875, -48.48046875, -38.009891510009766, -59.7802734375, -25.73828125, -11.208984375, -15.65966796875, -47.116943359375, -34.272064208984375, -65.10600852966309, -58.29934287071228, -38.939453125, -52.376953125, -51.644989013671875, -17.0869140625]","[-29.00048828125, -49.40850830078125, -58.84033203125, -50.26371765136719, -59.95220947265625, -33.25, -18.13671875, -25.9677734375, -47.7958984375, -59.484710693359375, -70.910888671875, -66.51128387451172, -44.44873046875, -60.951171875, -66.81964111328125, -27.412109375]","I went to my older brothers wedding a few months ago! I never thought he'd actually get married--he didn't seem the type to be interested. I bet his girlfriend convinced him, he's just a really passive guy. I don't even think he really cares about this kind of thing, it's all for show. He's very wealthy, so everything looks straight out of Gatsby in the venue. It's beautiful, and I feel a bit of jealousy. But it's my brother! I love him, and I'm his best man! I helped him organize everything, got a wedding planner and all of that. I was probably more excited than him about organizing all of this--I'm a bit of a control freak. The rest is a little bit hazy, I drank a little too much at the start, so the rest was a blur. Apparently I didn't screw anything up, though, so I guess I wasn't as messed up as a I felt. We ended up going to dinner after, his wife was so happy. They announced they would be departing for their honeymoon within the next week, and that his wife was actually pregnant. I was shocked, but that explained a lot in regards to the fact he actually agreed to get married. I was happy, but a little disappointed in him.",,3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,imagined
73,3TYCR1GOTD5PHPQHW0Y05AU0A8CZLC,0.5694898271329545,"[-0.14797141335227273, 0.5164271763392857, 0.25988566080729164, 0.31340789794921875, 0.1331818320534446, 0.5664347330729167, 0.61810302734375, 0.8337969098772321, 0.9670166015625, 0.575747563288762, 0.15403053977272727, 1.0693359375, 1.103271484375, 0.46740271828391333, 0.8662109375, 0.5060591264204546, 0.3559366861979167, 1.0925394694010417]","[-22.90380859375, -13.241455078125, -24.67449951171875, -29.552581787109375, -46.31940460205078, -31.90069580078125, -6.8782958984375, -11.257171630859375, -21.6815185546875, -25.985862731933594, -21.337890625, -30.9775390625, -9.7255859375, -23.995105743408203, -9.95703125, -20.080078125, -29.987548828125, -4.03167724609375]","[-21.276123046875, -16.8564453125, -28.572784423828125, -35.82073974609375, -49.24940490722656, -40.397216796875, -10.5869140625, -17.09375, -31.3516845703125, -33.4705810546875, -23.0322265625, -42.740234375, -14.138671875, -29.13653564453125, -13.421875, -25.646728515625, -34.2587890625, -10.5869140625]","The event I am thinking about is my brother's wedding. He got married to his now wife. I had known her for many years, as we went to high school together. It was no surprise that they would get married, as they had been dating and living together for years. The wedding took place a few hours east of where I live, in a beautiful setting with forests and a river. They rented out an entire lodge and a dozen cabins for everyone to stay in. It was a lot of fun. I arrived the day before the wedding. We went on a fun rafting trip that day. Afterwards, we returned to the venue and I helped set things up. The most memorable part of the event was the actual ceremony. It was set up outside with seating near a small lake. It was very lovely. I was up at the front since I was best man. I really enjoyed it. Afterwards, there was a reception and celebration with live music. People danced, ate food and had beer and wine to drink. It was a lot of fun.",3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,,retold
74,3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,0.6277984236333353,"[-0.435498046875, 0.74755859375, 0.41508345170454547, 0.23582331339518228, 0.96220703125, 0.17256673177083334, 0.3557692307692308, 0.8429827008928571, 1.5400619506835938, 0.519775390625, 1.7249348958333333, 0.2714862823486328, 0.15548996698288692, 1.5162179129464286, 1.3013044084821428, 0.1113128662109375, 0.23549652099609375]","[-9.236328125, -12.64453125, -22.08056640625, -34.04219055175781, -6.86181640625, -30.9228515625, -25.068359375, -17.86572265625, -15.168716430664062, -18.208984375, -7.427734375, -26.729034423828125, -42.419769287109375, -18.45556640625, -12.394775390625, -8.927825927734375, -12.042495727539062]","[-7.058837890625, -17.1298828125, -26.646484375, -36.8720703125, -11.6728515625, -32.99365234375, -29.693359375, -23.7666015625, -30.5693359375, -22.3671875, -17.77734375, -31.07281494140625, -45.68505859375, -39.6826171875, -21.50390625, -9.595703125, -14.3974609375]","My brother was getting married. I went to attend his wedding. The wedding was being held several hours from where I lived. I carpooled there with the brother of my brother's wife. We arrived at the wedding. It was the day before so I helped set up some things. They had rented out an entire resort with cabins for all the guests. It was in a  beautiful location. The wedding happened the next day and it was lovely. The weather was very nice the whole time. The food was also very good. I served as a best man, so I was involved in the wedding ceremony itself. After the wedding ceremony, there was live music and people danced and drank beer, wine, and other beverages. When it got late, I retired to the cabin I was staying in. The next day I drove back home. It was a lot of fun. I felt very happy for my brother and his wife.",3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,recalled
75,3YMTUJH0DT2XX5AXKGA1X5R9QS2T4X,0.5890136130407087,"[0.2081298828125, 0.8517608642578125, 0.043579483032226564, 0.396441650390625, 0.3642578125, 0.5844032981178977, 1.9583333333333333, 0.665570332453801, -0.021484375, 0.37418009440104166, 1.3213553177682977, 0.6770172119140625, 0.7049872080485026, 0.227386474609375, 0.47928560697115385]","[-30.637939453125, -9.57672119140625, -18.579998016357422, -22.803802490234375, -23.3671875, -28.739776611328125, -10.3125, -31.55458641052246, -15.84765625, -39.016815185546875, -25.715538024902344, -35.110565185546875, -31.61071014404297, -43.86328125, -30.870849609375]","[-32.9273681640625, -16.39080810546875, -19.015792846679688, -28.75042724609375, -26.28125, -35.168212890625, -16.1875, -40.207000732421875, -15.67578125, -44.6295166015625, -50.8212890625, -47.296875, -40.070556640625, -47.50146484375, -37.1015625]","Dear Diary, I finally have time to write something down. I've been dealing with a lot lately. The other day my wife had a back spasm. I wasn't home at the time but she had went to the emergency room. Helping her with her recovery is rather challenging. It's going to be weeks until shes okay again. She cant walk. I just cant stand the amount of pain shes in right now. We had to spend all of our savings. Luckily because of our daughter at home I'm still able to go to work. If it wasn't for her I'd have to stay home to help my wife with daily activities.  My daughter has been helping out so much I hope her grades don't suffer because of it. We have no choice because otherwise we wont be able to eat. I'm glad my wife is doing better than the day she had the spasm. It was hard to watch while i was in the room with her.",,3AWETUDC93ENROIBBX1NDU28TV7IZO,imagined
76,3WYP994K18D7TED5DAQF2K31OA26YV,0.7171753095830811,"[-0.018271119971024364, -0.07766544117647059, 0.241441650390625, 0.6560821533203125, -0.006551106770833333, 1.2650928497314453, 0.7170228958129883, 0.3396996392144097, 2.35078125, 0.5400965073529411, 1.8322265625, 0.9099369049072266, 0.1958550347222222, 0.30159135298295453, 1.1124267578125, 1.1150390625]","[-24.55040740966797, -52.916015625, -69.02365112304688, -54.060546875, -48.525146484375, -29.144012451171875, -40.90068054199219, -38.84626770019531, -23.2529296875, -47.466796875, -25.388671875, -36.153594970703125, -51.2939453125, -63.622802734375, -29.2958984375, -34.755859375]","[-24.203256130218506, -51.595703125, -75.0596923828125, -64.557861328125, -48.367919921875, -49.385498046875, -52.373046875, -41.903564453125, -46.7607421875, -56.6484375, -43.7109375, -50.71258544921875, -54.8193359375, -70.2578125, -38.1953125, -45.90625]","My wife had a back spasm in which she was unable to move and was in severe pain.  This was a long tern event that had been building and had been getting worse and worse.  We tried get an at home doctor to treat her, feeling that she would be unable to travel to be seen by a doctor.  However, they would not approved such a doctor, without seeing her PCP first.  I called 911, and the ambulance took her to the ER, where they gave her meds, which helped the back.  They also gave her enough meds to get her to the PCP to be seen.  However, the PCP needed to send her for a referral for her MRI test.  At first, Soonercare denied the MRI.  Then, after we put pressure on them they approved.  She had her scan, and the doctor sent her to another place for the back evaluation.  Then, they scheduled another place for the back shot.  After many trips and different places, she was able to get around a little bit.  It was very frustrating and financially difficult for us, as she provides a lot of family income.  It is still not fixed, as she cannot get approved for a survery, even though they see the problem.  Her therapy appointments are used up, too.  So, she is back on just resting on meds.",3AWETUDC93ENROIBBX1NDU28TV7IZO,,retold
77,3AWETUDC93ENROIBBX1NDU28TV7IZO,0.5329739009963989,"[0.05360243055555555, 0.06822556715745193, 0.077978515625, 0.46656628658897, 0.9215517911044034, 0.48189713060855865, 0.6712239583333334, 0.5339543269230769, 0.6205647786458334, 0.6873585094105114, 0.5078706287202381, 0.813720703125, 1.1412353515625, 1.1861947866586537, 0.16056685014204544, 0.13507080078125]","[-33.15625, -22.43187713623047, -86.37158203125, -32.376708984375, -22.068267822265625, -33.78312849998474, -19.53515625, -27.8125, -60.6846923828125, -61.022491455078125, -59.165771484375, -130.99658203125, -34.728271484375, -44.560546875, -26.1702880859375, -34.687744140625]","[-33.638671875, -23.318809509277344, -89.100830078125, -41.24146842956543, -42.3424072265625, -41.49348258972168, -25.576171875, -34.75390625, -73.716552734375, -83.705322265625, -69.8310546875, -165.1728515625, -49.5643310546875, -59.9810791015625, -27.9365234375, -35.90338134765625]","My event of choice happened a few months ago.  My wife had been having back spasm issues from time to time.  We tried to get state medicaid to cover home care for the problem, but they required her to go to a doctor, which she was not able to do with her condition.  Finally, the problem got so severe that she had a major back spasm that would not relent.  As we had no car, I had to call 911 to get an ambulance to take her to the ER.  There, they verified it was a back spasm related to her herniated disc.  It was an emotionally difficult time for us all.  She was under great pain, so much that she could not speak.  I had to maintain my stress level, as I have high blood pressure, and call to get her treated.  Then, we were told that she would STILL have to go to her PCP to get treatment, but at least they gave her enough pain meds to get her there.  Over the weeks that would follow, there would be many, many consultation visits, scans, and lab works.  It was not easy, but they did finally get her on good meds, a back shot, and therapy...back at the ER that would not allowed to treat us at the start without all of this run around.  The event and following weeks put much financial and emotional strain on us.  It disrupted our ability to earn money, as we had increased bills.  However, it is good to know what the problem was.  Only recently have things approximated the old days.",3AWETUDC93ENROIBBX1NDU28TV7IZO,3AWETUDC93ENROIBBX1NDU28TV7IZO,recalled
78,3Z7EFSHGNA079QWWI5HG56O25FAXC0,0.6171156676417059,"[-0.4026971114309211, -0.298828125, 0.23448053995768228, 0.9198056175595238, 0.1715234375, 0.4993489583333333, 0.7933067908653846, 1.3997226291232638, 0.8358154296875, 0.04252794053819445, 0.3927734375, 1.4159712357954546, 1.135650634765625, 0.7119979858398438, -0.5832621256510416, 0.74072265625, 0.45517202524038464, 0.5379826472355769, 0.9634246826171875, 0.5948052039513221, 0.8232891376201923, 1.7884765625, 0.497467041015625, 1.3614418029785156, 0.39697265625]","[-40.89111328125, -25.953125, -28.460906982421875, -47.06591796875, -63.57275390625, -18.19140625, -22.77490234375, -26.91387939453125, -11.3551025390625, -27.1483154296875, -18.3984375, -27.45068359375, -18.393310546875, -32.02734375, -44.5718994140625, -11.986328125, -22.42138671875, -17.3223876953125, -27.84063720703125, -21.043472290039062, -23.7884521484375, -3.3935546875, -41.270599365234375, -21.58654022216797, -43.201171875]","[-33.2398681640625, -23.5625, -31.274673461914062, -66.3818359375, -67.86083984375, -21.1875, -33.087890625, -52.10888671875, -17.205810546875, -27.53106689453125, -22.326171875, -43.0263671875, -27.478515625, -37.72332763671875, -37.57275390625, -14.94921875, -28.338623046875, -24.316162109375, -43.25543212890625, -28.77593994140625, -34.4912109375, -12.3359375, -48.235137939453125, -35.200958251953125, -49.552734375]","A couple of weeks ago, there was a rumor that my co-worker, John had passed away.  He was so very liked by many people.  His down to earth and jovial personality will certainly be missed.  The rumor was confirmed to us by his wife and family and everyone at worked was sad to hear the news.  We did get together and reminisce about all the good time we had together; including giving him grief about his beloved sports team. We got news of the funeral.  It was not too surprising to hear that the funeral will be informal.  In fact, we heard that we would be encourage to wear jerseys of his favorite sports team.  This took some of us by surprise. We wanted to show a formal amount of respect.  But I guess this is the way he wanted it.  It was nice to see everyone show up wearing sport jersey.  Not everyone joined in on the informal attire.  I think they felt uncomfortably overdressed.  Ha ha ha, John was probably laughing in the casket! The ceremony was nice.  We all paid our respects during the ceremony and at the grave site.  Afterwards we were all invited to a reception at a local sports bar.  Here, we all told our stories of John and the experiences we had with him.  Although there was much laughter, there was also some somber moments.  I for one will remember all the good times I had with John.  I will miss him dearly. The following week at work, a number of us talked about Johns service.  We filled in some people who were unable to attend.  Our management decided to have one day a month where we could wear our sports jerseys.",,3BF51CHDTWWQT8111L6A7JY78SVH0J,imagined
79,3JWH6J9I9TZJNRQM2ZYCWKRNBMYBNP,0.6782890908533143,"[-0.13275146484375, 0.7677408854166666, 0.7865084134615384, 0.3851787860576923, 0.2666996547154018, 0.5822673596833882, 0.47130775451660156, 0.3951775781039534, 1.6794996995192308, 0.6559231758117676, 0.3070068359375, 0.32178967793782554, 0.743635995047433, 0.8184280395507812, 0.5583852132161459, 0.4869939630681818, 1.39599609375, 0.9206271701388888, 0.8782087053571429, 0.6010543159816576, 0.4830474853515625, 1.5496346609933036]","[-19.388427734375, -29.37158203125, -21.91943359375, -32.82861328125, -62.0489501953125, -37.435211181640625, -59.352294921875, -63.83892250061035, -29.806640625, -66.12675857543945, -75.51708984375, -42.8983154296875, -71.65719604492188, -82.03448486328125, -56.27728271484375, -53.84375, -40.75, -38.772705078125, -26.341552734375, -50.265594482421875, -35.010498046875, -17.43499755859375]","[-17.92816162109375, -36.28125, -32.14404296875, -37.8359375, -69.51654052734375, -48.498291015625, -74.43414306640625, -75.299072265625, -51.64013671875, -79.2452220916748, -81.6572265625, -47.72516059875488, -92.47900390625, -101.6767578125, -69.67852783203125, -64.5576171875, -63.0859375, -55.343994140625, -38.636474609375, -64.08984375, -42.7392578125, -39.1298828125]","We recently attended the funeral of one of my co-workers. After some very unexpected health problems he passed away. Still a young man with a young family, very sad and tragic. Just a year prior he was healthy and working with a bright future. The family didn't have any church ties to speak of so his wife and family decided to have a memorial service instead of a traditional church service. Notice was given to all who knew him to come to an informal gathering where he would be remembered. His favorite sports team was the Tampa Bay Buc's and it was suggested, not required, that those who wanted to could wear their jerseys to the memorial service. Probably close to two hundred friends, family and co-workers showed up at various times to show support to his wife and celebrate his shorter than expected life. There were many in attendance wearing his favorite teams jersey though not all. They all mingled together talking about the shortness of his life and shock of being loss so young. There were tears and laughter of times when he had been and encouragement to different attendees he had worked with. It was a gloomy day, cloudy day outside with rain on an off. However, the crowd inside didn't match the outside gloom as though sad, they were celebratory and thankful for having known him as friend. We meet many we hadn't seen in sometime and all we happy to see us though not under the circumstances we came for. A speaker toward the end told of the young man's life while a video played in the background showing him in happier times. When he had finished we went forward and gave his wife a hug and expressed our shock and surprise at his death. We've seen her and the kids once since his passing and they are getting along. They miss him of course but it's one of those things in life that we encounter sometimes. Unexpected bumps in the road that you have to deal with and move on. He'll forever be in our thoughts and remind us to be thankful for those in our lives that our still with us. Good reminder to spend time with our love ones and acknowledge them while they are here. You never know when life will throw one of those bumps in your path.",3BF51CHDTWWQT8111L6A7JY78SVH0J,,retold
80,3BF51CHDTWWQT8111L6A7JY78SVH0J,0.30565797972537934,"[-0.08927747938368055, 0.2098244887131911, 0.6273662860576923, 0.44827706473214285, 0.046014959161931816, -0.1026611328125, 0.4740513392857143, 0.09779575892857142, -0.11124620939555921, 0.1758700284090909, 0.4803150318287037, -0.118603515625, 1.7623697916666667, 0.6207921645220589, 0.06398111979166667]","[-26.053466796875, -34.41067886352539, -38.63427734375, -8.053466796875, -64.3426513671875, -25.1142578125, -45.5625, -71.376953125, -39.77227783203125, -88.99462890625, -42.5673828125, -41.081787109375, -10.79296875, -25.9580078125, -34.766357421875]","[-25.249969482421875, -37.138397216796875, -46.7900390625, -11.19140625, -65.35498046875, -24.29296875, -52.19921875, -73.4306640625, -37.658599853515625, -94.79833984375, -55.535888671875, -39.302734375, -21.3671875, -36.511474609375, -35.72607421875]","A co-worker friend recently was diagnosed with cancer. He had been undergoing chemo and was nearing time to go home. He suddenly caught an infection and got seriously worse and eventually passed away. He was only 30 years old. His funeral was just two weekends ago and many came to support his wife and children as they move on with life. He worked for several years in multiple departments. His smile and friendly disposition was well known and an great encouragement to many. He was known for greeting many with a smile and a ""Hi Boss,"" which many acknowledged when remembering him.  A very nice tribute to a good man, husband and father as well as a great co-worker. Though the service was for his passing it was also used as a celebration of his life and those in who came where encouraged to where casual clothes to not be so formal. He was a big Tampa Bay Buc fan so many wore their Tampa Bay Buc Jersey's to show their support and love for him. He leaves behind a young wife of whom I worked with in a different department. She was also very well liked. He also leaves behind a teenage son and daughter who must now face life without their dad. He fought a very good fight with his cancer battle, never giving up hope.",3BF51CHDTWWQT8111L6A7JY78SVH0J,3BF51CHDTWWQT8111L6A7JY78SVH0J,recalled
81,3TPWUS5F8ANSKQR680LU3NAVPIYWC3,0.5166642483786871,"[-0.38377162388392855, -0.254638671875, 0.39125279017857145, 0.6435546875, 1.1965606689453125, 0.45368508731617646, 2.095703125, 0.33873793658088236, 0.8576371934678819, 0.4083333333333333, 0.3317057291666667, 0.5774069393382353, 0.2186566866361178, 0.30768229166666666, 0.5674575523093894]","[-25.7459716796875, -18.11328125, -28.115234375, -38.443359375, -17.631195068359375, -31.301025390625, -26.734375, -56.47216796875, -13.345840454101562, -49.2119140625, -23.2421875, -51.83642578125, -36.97960662841797, -44.748046875, -61.88442611694336]","[-23.0595703125, -16.076171875, -33.5927734375, -47.453125, -29.5968017578125, -39.013671875, -47.69140625, -62.230712890625, -21.0645751953125, -55.3369140625, -26.2275390625, -61.65234375, -39.8221435546875, -49.36328125, -77.20578002929688]","I was at starbucks yesterday morning.  It was a normal day in Portland Oregon.  I was in the bathroom and some dude was shooting up in the stall. I told the staff to watch out he may be using in the bathroom.  It turned out to be true and he overdosed.  After about 30 minutes of waiting for him to emerge, they finally called the police.  He was out in the bathroom stall but still breathing.  I actually know the guy kinda which is weird well I have seen him a few times.  They were able to bring him back to life.  He was taken to treatment hopefully he sticks with it but it is very doubtful.  It is one of the problems with liberal cities.  They totally allow people to use drugs anywhere and sometimes even help them inject in some cities.  In every bathroom in portland there is a used needle trash can.  I do not support drug use around the city and in public or really anywhere.  I hope that guy is ok and figures things out but that is doubtful he will be dead in a year at the rate he is going.",,3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,imagined
82,3HUTX6F6VV97HZQ2KL5EAGONIUU2OE,0.7650332489148723,"[0.041277567545572914, 1.0428292410714286, 0.3982257843017578, 0.42216907848011365, 1.236328125, 0.6535456730769231, 1.0892551967075892, 0.7589039522058824, 0.6493197354403409, 1.30682373046875, 0.5370992024739584, 2.027685546875, 0.012822690217391304, 0.8377047947474888, 0.4956790699678309, 0.509329833984375, 0.47122628348214285, 1.409136454264323, 0.4953289031982422, 1.3664279513888888, 0.37980203067555146, 0.6304850260416667, 0.8243588534268466]","[-69.49188232421875, -17.5185546875, -41.893798828125, -62.05126953125, -22.0625, -51.44140625, -33.68560791015625, -28.35595703125, -55.00048828125, -41.0517578125, -24.0419921875, -11.3427734375, -68.35546875, -56.306640625, -72.22894287109375, -50.283172607421875, -54.7392578125, -21.794464111328125, -42.726104736328125, -46.197265625, -31.35882568359375, -31.54443359375, -44.23419189453125]","[-70.4825439453125, -24.818359375, -48.265411376953125, -71.3389892578125, -29.48046875, -59.9375, -48.9351806640625, -41.25732421875, -69.2855224609375, -61.9609375, -30.4871826171875, -31.61962890625, -68.650390625, -79.76237487792969, -89.08203125, -63.01641845703125, -67.93359375, -38.7041015625, -50.6513671875, -70.79296875, -37.815460205078125, -41.001708984375, -62.370086669921875]","My  cousins from my dad's side of the family and from  out of town called and said they were coming in . They said it would be a reunion . I asked what they wanted me to bring and they told some things I could bring. I asked them why were they doing it because I thought maybe my dad was sick and nobody informed me of it. He is turning ninety this year . The one cousin I asked said just to come in, I think. So it kind of worried me  that something might be wrong with him.  But they came in and a lot of people were there and we had a good time. We ate and took pictures and showed each other pictures of all our families and people in our family who had died.  It was sad because our grandparents had died and all of my cousins parents had died . There was no one left on my dad's side but him. All his brothers and sisters and their spouses were dead. We gave each other small gifts and made to go boxes of left over food for everyone and then cleaned up the kitchen. One of my cousins was a photographer and we went outside and took a lot of outdoor pictures of everyone and later he put them online for us. It was good to see everyone and it felt like when we were all kids and were at our grandparents house eating her food and seeing each other, like at Christmas or Thanksgiving.  Most of them brought the food that grandma made when we were growing up so that made it feel even more like a family reunion .  It was a fun day and sad also when my dad gave a little speech at the end and said how proud he was of all of us. He teared up some and I think everyone else did too. It was sad because everyone has to die and we aren't here for very long. It made us aware of that I think and it was sad but also fun to see everyone.  We made plans to see each other again in September and I am looking forward to that . Some of them have to fly in so not sure how many will make it.  I will go to that event since it is only an hour and a half away from me and an easy drive.",3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,,retold
83,3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,0.7101079073471271,"[0.10219319661458333, 0.021475474039713543, 0.38985770089285715, 0.6344517299107143, 1.40546875, 0.6511077880859375, 1.0724693747127758, 0.5272156958486519, 0.8978126927425987, 0.4481534090909091, 0.5041609139278017, 0.3445366753472222, 0.8648219964443109, 1.3400172753767534, 0.3027767605251736, 1.075660126549857, 0.3037109375, 0.5771484375, 2.0271994272867837, 0.7119197845458984]","[-25.29248046875, -52.198638916015625, -49.5166015625, -19.12158203125, -25.935546875, -17.72265625, -38.400360107421875, -144.95001220703125, -37.810943603515625, -42.11328125, -65.85885620117188, -17.793212890625, -78.15670776367188, -52.269131660461426, -67.87226867675781, -39.624253273010254, -30.52734375, -21.1455078125, -19.743919372558594, -30.463043212890625]","[-26.518798828125, -52.71405029296875, -54.974609375, -23.562744140625, -39.990234375, -24.233734130859375, -56.63233947753906, -171.8380126953125, -54.869384765625, -47.04296875, -80.47952270507812, -20.89404296875, -111.884765625, -81.74951171875, -76.0472412109375, -69.74273681640625, -33.564453125, -29.2255859375, -44.0703125, -41.853759765625]","My story is about a family reunion in June of this year. My dad turned 90 on July 4th and he is the last  person alive on his side of the family. My grandparents came here when they were nineteen from Europe around 1911. They had three boys and one girl . I  have one whole sister and one half sister.  My dad and mom got divorced when I was sixteen. He remarried a girl much younger that was my babysitter and they had one girl. After he married her , she stopped inviting me and my sister over   and my dad would call occasionally and say come over, but when you weren't invited over for the past few years, you don't feel that invite is sincere and I didn't go. So I am not close with my half sister and we barely speak when we see each other out. My cousins parents from my dad's siblings never got divorced. So my cousins wanted to come in for my dad's 90th and they brought all kinds of food and pictures and we had a good time . Lots of pictures were taken and everything was great. I just felt that my life and relationship with my dad was very different than my cousins and they don't understand what it is like when parents get divorced and how kids can be treated because of it. I feel cheated in that respect and felt envious that they had normal childhoods and good relationships with their parents. I still talk to my dad when I see him in the local grocery store but it is just casual talk and that is kind of sad.  He is not going to be around much longer and I wish things had been different between us but I don't think it was all my fault . I think that will probably be our last family reunion . I am glad I got to see everyone and we had a great time. But it is also sad that it probably won't happen again . Not much you can do but accept things as they are and not dwell on them.",3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,recalled
84,308Q0PEVB9Z8LX0Y7Z7O060G137I98,1.3034008738716056,"[-0.01718537703804348, 0.65234375, 0.95427734375, 0.3246885515608878, 0.9375881618923612, 1.8958765665690105, 1.55810546875, 0.6031319754464286, 1.1832650991586537, 1.688909912109375, 1.3723958333333333, 1.212920415969122, 2.938201904296875, 0.7766185087316176, 2.6094207763671875, 0.8142779314959491, 0.7877037752242315, 0.44825470447540283, 1.2849365234375, 1.89501953125, 2.4245934119591346, 1.9708251953125, 1.6620501349954044]","[-69.72119140625, -21.5625, -59.21776294708252, -146.05713176727295, -12.32452392578125, -48.3121337890625, -8.546875, -31.20263671875, -31.734130859375, -14.264434814453125, -32.8203125, -50.25987243652344, -5.5174560546875, -44.790557861328125, -36.844970703125, -77.06723022460938, -57.27598690986633, -119.20541000366211, -50.41162109375, -25.17578125, -36.35528564453125, -32.572265625, -25.157135009765625]","[-69.325927734375, -26.12890625, -83.07469654083252, -163.265625, -20.7628173828125, -93.81317138671875, -14.779296875, -39.646484375, -47.1165771484375, -22.708984375, -41.0546875, -75.731201171875, -17.270263671875, -57.993072509765625, -78.595703125, -99.052734375, -73.8177661895752, -133.549560546875, -76.1103515625, -47.916015625, -67.875, -64.10546875, -53.4119873046875]","“Julie and the girls at Jet Set Getaways have planned two unforgettable trips to Italy for me and my family. They both were perfect from the start. The hotels, tours, and restaurant recommendations were all amazing from Rome, to Il Borro, Florence, and Sorrento. Our cooking class in Florence in Meri’s Tuscan kitchen was a highlight topped off with a full day boat tour along the Sorrento Coast, Capri Island, and Nero Bay with Giovanni and having lunch at Conca Del Sogno on our last day. It’s truly an experience we will never forget. Can’t wait to have Julie and Get Set Getaways plan our next trip” Jet Set Getaways make dreams come true. Outstanding on every level. I’ve flown over 1 Million miles in my life and traveled extensively. Julie and company are true professionals and far exceed any and all expectations. I cannot recommend high enough. Pure professionals and handle incredible details. Do yourself a favor - retain the outstanding services of Jet Set Getaways and I guarantee you will be impressed. Job well done Julie. When thinking of booking travel, three words come to mind: convenience, relaxation & luxury. When booking with JSG each of these elements has always been met & often exceeded. From the onset of booking our honeymoon, JSG was prompt to provide hotel recommendations that were matched with our desires for our trip to Greece. We stayed at the Blue Palace - Marriott Luxury Collection in Crete & The Chromata in Santorini. When we checked in, the staff pulled up our itinerary & knew what extra Virtuoso Amenities would be included, which luckily afforded an upgrade for our stays. Additionally, to our surprise, we receive a hand written letter with welcome treats & wine at each hotel! It was incredible to walk in our room & feel so special. The JSG team treats each of their clients exceptionally & personably. All details are thought of from the inception of the booking process & throughout the stay. I would highly recommend putting your trust in the JSG team to plan your next vacation!",,3EFVCAY5L4V4231UKPMACBK471PJ8W,imagined
