,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
72,3OLQQLKKNTBLB4BLXS8A4LGQ8DSEJ3,0.524076317270789,"[-0.2951882102272727, 0.3155025906032986, 0.739990234375, 0.6449382179661801, 0.010746002197265625, 0.6828835227272727, 1.385546875, 1.030810546875, -0.15602329799107142, 0.9829602922712054, 0.1700322723388672, 0.4093384120775306, 0.3742112379807692, 0.3132440476190476, 0.7869705200195313, 0.9892578125]","[-32.24755859375, -43.729461669921875, -48.48046875, -38.009891510009766, -59.7802734375, -25.73828125, -11.208984375, -15.65966796875, -49.980224609375, -38.84254455566406, -66.66008186340332, -57.096500396728516, -39.583984375, -54.373046875, -51.080230712890625, -17.51953125]","[-29.00048828125, -49.40850830078125, -58.84033203125, -50.26371765136719, -59.95220947265625, -33.25, -18.13671875, -25.9677734375, -47.7958984375, -59.484710693359375, -70.910888671875, -66.51128387451172, -44.44873046875, -60.951171875, -66.81964111328125, -27.412109375]","I went to my older brothers wedding a few months ago! I never thought he'd actually get married--he didn't seem the type to be interested. I bet his girlfriend convinced him, he's just a really passive guy. I don't even think he really cares about this kind of thing, it's all for show. He's very wealthy, so everything looks straight out of Gatsby in the venue. It's beautiful, and I feel a bit of jealousy. But it's my brother! I love him, and I'm his best man! I helped him organize everything, got a wedding planner and all of that. I was probably more excited than him about organizing all of this--I'm a bit of a control freak. The rest is a little bit hazy, I drank a little too much at the start, so the rest was a blur. Apparently I didn't screw anything up, though, so I guess I wasn't as messed up as a I felt. We ended up going to dinner after, his wife was so happy. They announced they would be departing for their honeymoon within the next week, and that his wife was actually pregnant. I was shocked, but that explained a lot in regards to the fact he actually agreed to get married. I was happy, but a little disappointed in him.",,3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,imagined
73,3TYCR1GOTD5PHPQHW0Y05AU0A8CZLC,0.5725629282803966,"[-0.14797141335227273, 0.5164271763392857, 0.25988566080729164, 0.31340789794921875, 0.1331818320534446, 0.5664347330729167, 0.61810302734375, 0.8337969098772321, 0.99656982421875, 0.47624001136192906, 0.141357421875, 1.0287642045454546, 0.947998046875, 0.5101470947265625, 1.0859375, 0.4049294211647727, 0.43792724609375, 1.182996114095052]","[-22.90380859375, -13.241455078125, -24.67449951171875, -29.552581787109375, -46.31940460205078, -31.90069580078125, -6.8782958984375, -11.257171630859375, -21.385986328125, -27.279460906982422, -21.477294921875, -31.423828125, -10.3466796875, -23.524917602539062, -9.078125, -21.1925048828125, -29.003662109375, -3.4889373779296875]","[-21.276123046875, -16.8564453125, -28.572784423828125, -35.82073974609375, -49.24940490722656, -40.397216796875, -10.5869140625, -17.09375, -31.3516845703125, -33.4705810546875, -23.0322265625, -42.740234375, -14.138671875, -29.13653564453125, -13.421875, -25.646728515625, -34.2587890625, -10.5869140625]","The event I am thinking about is my brother's wedding. He got married to his now wife. I had known her for many years, as we went to high school together. It was no surprise that they would get married, as they had been dating and living together for years. The wedding took place a few hours east of where I live, in a beautiful setting with forests and a river. They rented out an entire lodge and a dozen cabins for everyone to stay in. It was a lot of fun. I arrived the day before the wedding. We went on a fun rafting trip that day. Afterwards, we returned to the venue and I helped set things up. The most memorable part of the event was the actual ceremony. It was set up outside with seating near a small lake. It was very lovely. I was up at the front since I was best man. I really enjoyed it. Afterwards, there was a reception and celebration with live music. People danced, ate food and had beer and wine to drink. It was a lot of fun.",3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,,retold
74,3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,0.6268974177842183,"[-0.435498046875, 0.74755859375, 0.41508345170454547, 0.23582331339518228, 0.96220703125, 0.17256673177083334, 0.3557692307692308, 0.8429827008928571, 1.5422439575195312, 0.39996337890625, 1.6095377604166667, 0.3390941619873047, 0.08058384486607142, 1.5221470424107142, 1.4607979910714286, 0.054443359375, 0.35195159912109375]","[-9.236328125, -12.64453125, -22.08056640625, -34.04219055175781, -6.86181640625, -30.9228515625, -25.068359375, -17.86572265625, -15.146896362304688, -19.16748046875, -8.1201171875, -25.647308349609375, -43.9927978515625, -18.37255859375, -11.2783203125, -9.26904296875, -10.877944946289062]","[-7.058837890625, -17.1298828125, -26.646484375, -36.8720703125, -11.6728515625, -32.99365234375, -29.693359375, -23.7666015625, -30.5693359375, -22.3671875, -17.77734375, -31.07281494140625, -45.68505859375, -39.6826171875, -21.50390625, -9.595703125, -14.3974609375]","My brother was getting married. I went to attend his wedding. The wedding was being held several hours from where I lived. I carpooled there with the brother of my brother's wife. We arrived at the wedding. It was the day before so I helped set up some things. They had rented out an entire resort with cabins for all the guests. It was in a  beautiful location. The wedding happened the next day and it was lovely. The weather was very nice the whole time. The food was also very good. I served as a best man, so I was involved in the wedding ceremony itself. After the wedding ceremony, there was live music and people danced and drank beer, wine, and other beverages. When it got late, I retired to the cabin I was staying in. The next day I drove back home. It was a lot of fun. I felt very happy for my brother and his wife.",3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,recalled
75,3YMTUJH0DT2XX5AXKGA1X5R9QS2T4X,0.5786198216646568,"[0.2081298828125, 0.8517608642578125, 0.043579483032226564, 0.396441650390625, 0.3642578125, 0.5844032981178977, 1.9583333333333333, 0.665570332453801, -0.156494140625, 0.421142578125, 1.2509085002698397, 0.6513129340277778, 0.720703125, 0.2384033203125, 0.48084435096153844]","[-30.637939453125, -9.57672119140625, -18.579998016357422, -22.803802490234375, -23.3671875, -28.739776611328125, -10.3125, -31.55458641052246, -16.927734375, -38.3123779296875, -27.054027557373047, -35.5732421875, -31.422119140625, -43.68701171875, -30.8505859375]","[-32.9273681640625, -16.39080810546875, -19.015792846679688, -28.75042724609375, -26.28125, -35.168212890625, -16.1875, -40.207000732421875, -15.67578125, -44.6295166015625, -50.8212890625, -47.296875, -40.070556640625, -47.50146484375, -37.1015625]","Dear Diary, I finally have time to write something down. I've been dealing with a lot lately. The other day my wife had a back spasm. I wasn't home at the time but she had went to the emergency room. Helping her with her recovery is rather challenging. It's going to be weeks until shes okay again. She cant walk. I just cant stand the amount of pain shes in right now. We had to spend all of our savings. Luckily because of our daughter at home I'm still able to go to work. If it wasn't for her I'd have to stay home to help my wife with daily activities.  My daughter has been helping out so much I hope her grades don't suffer because of it. We have no choice because otherwise we wont be able to eat. I'm glad my wife is doing better than the day she had the spasm. It was hard to watch while i was in the room with her.",,3AWETUDC93ENROIBBX1NDU28TV7IZO,imagined
76,3WYP994K18D7TED5DAQF2K31OA26YV,0.7141426022296127,"[-0.018271119971024364, -0.07766544117647059, 0.241441650390625, 0.6560821533203125, -0.006551106770833333, 1.2650928497314453, 0.7170228958129883, 0.3396996392144097, 2.30146484375, 0.5444623161764706, 1.9564453125, 0.8918581008911133, 0.1332465277777778, 0.28831898082386365, 1.179962158203125, 1.013671875]","[-24.55040740966797, -52.916015625, -69.02365112304688, -54.060546875, -48.525146484375, -29.144012451171875, -40.90068054199219, -38.84626770019531, -23.74609375, -47.392578125, -24.146484375, -36.44285583496094, -52.4208984375, -63.914794921875, -28.755615234375, -35.76953125]","[-24.203256130218506, -51.595703125, -75.0596923828125, -64.557861328125, -48.367919921875, -49.385498046875, -52.373046875, -41.903564453125, -46.7607421875, -56.6484375, -43.7109375, -50.71258544921875, -54.8193359375, -70.2578125, -38.1953125, -45.90625]","My wife had a back spasm in which she was unable to move and was in severe pain.  This was a long tern event that had been building and had been getting worse and worse.  We tried get an at home doctor to treat her, feeling that she would be unable to travel to be seen by a doctor.  However, they would not approved such a doctor, without seeing her PCP first.  I called 911, and the ambulance took her to the ER, where they gave her meds, which helped the back.  They also gave her enough meds to get her to the PCP to be seen.  However, the PCP needed to send her for a referral for her MRI test.  At first, Soonercare denied the MRI.  Then, after we put pressure on them they approved.  She had her scan, and the doctor sent her to another place for the back evaluation.  Then, they scheduled another place for the back shot.  After many trips and different places, she was able to get around a little bit.  It was very frustrating and financially difficult for us, as she provides a lot of family income.  It is still not fixed, as she cannot get approved for a survery, even though they see the problem.  Her therapy appointments are used up, too.  So, she is back on just resting on meds.",3AWETUDC93ENROIBBX1NDU28TV7IZO,,retold
77,3AWETUDC93ENROIBBX1NDU28TV7IZO,0.5022948830856495,"[0.05360243055555555, 0.06822556715745193, 0.077978515625, 0.46656628658897, 0.9215517911044034, 0.48189713060855865, 0.6712239583333334, 0.5339543269230769, 0.6482253301711309, 0.7122421264648438, 0.5691673642113095, 0.6222795758928571, 1.0259258563701923, 0.8899676983173077, 0.20746404474431818, 0.08644612630208333]","[-33.15625, -22.43187713623047, -86.37158203125, -32.376708984375, -22.068267822265625, -33.78312849998474, -19.53515625, -27.8125, -60.10382080078125, -60.201332092285156, -57.8785400390625, -139.037109375, -36.227294921875, -48.4114990234375, -25.6544189453125, -35.1253662109375]","[-33.638671875, -23.318809509277344, -89.100830078125, -41.24146842956543, -42.3424072265625, -41.49348258972168, -25.576171875, -34.75390625, -73.716552734375, -83.705322265625, -69.8310546875, -165.1728515625, -49.5643310546875, -59.9810791015625, -27.9365234375, -35.90338134765625]","My event of choice happened a few months ago.  My wife had been having back spasm issues from time to time.  We tried to get state medicaid to cover home care for the problem, but they required her to go to a doctor, which she was not able to do with her condition.  Finally, the problem got so severe that she had a major back spasm that would not relent.  As we had no car, I had to call 911 to get an ambulance to take her to the ER.  There, they verified it was a back spasm related to her herniated disc.  It was an emotionally difficult time for us all.  She was under great pain, so much that she could not speak.  I had to maintain my stress level, as I have high blood pressure, and call to get her treated.  Then, we were told that she would STILL have to go to her PCP to get treatment, but at least they gave her enough pain meds to get her there.  Over the weeks that would follow, there would be many, many consultation visits, scans, and lab works.  It was not easy, but they did finally get her on good meds, a back shot, and therapy...back at the ER that would not allowed to treat us at the start without all of this run around.  The event and following weeks put much financial and emotional strain on us.  It disrupted our ability to earn money, as we had increased bills.  However, it is good to know what the problem was.  Only recently have things approximated the old days.",3AWETUDC93ENROIBBX1NDU28TV7IZO,3AWETUDC93ENROIBBX1NDU28TV7IZO,recalled
78,3Z7EFSHGNA079QWWI5HG56O25FAXC0,0.6118545384290538,"[-0.4026971114309211, -0.298828125, 0.23448053995768228, 0.9198056175595238, 0.1715234375, 0.4993489583333333, 0.7933067908653846, 1.3997226291232638, 0.7498604910714286, 0.0801120334201389, 0.4255859375, 1.30224609375, 1.21514892578125, 0.9119491577148438, -0.5425313313802084, 0.66259765625, 0.5277005709134616, 0.5294940655048077, 0.8775043487548828, 0.5989908071664664, 0.7463191105769231, 1.7251953125, 0.5122353690011161, 1.1853073120117188, 0.47198486328125]","[-40.89111328125, -25.953125, -28.460906982421875, -47.06591796875, -63.57275390625, -18.19140625, -22.77490234375, -26.91387939453125, -11.956787109375, -26.81005859375, -18.0703125, -28.70166015625, -17.75732421875, -30.427734375, -44.0831298828125, -12.298828125, -21.478515625, -17.4327392578125, -29.215362548828125, -20.989059448242188, -24.7890625, -3.7099609375, -41.0638427734375, -23.347885131835938, -42.0009765625]","[-33.2398681640625, -23.5625, -31.274673461914062, -66.3818359375, -67.86083984375, -21.1875, -33.087890625, -52.10888671875, -17.205810546875, -27.53106689453125, -22.326171875, -43.0263671875, -27.478515625, -37.72332763671875, -37.57275390625, -14.94921875, -28.338623046875, -24.316162109375, -43.25543212890625, -28.77593994140625, -34.4912109375, -12.3359375, -48.235137939453125, -35.200958251953125, -49.552734375]","A couple of weeks ago, there was a rumor that my co-worker, John had passed away.  He was so very liked by many people.  His down to earth and jovial personality will certainly be missed.  The rumor was confirmed to us by his wife and family and everyone at worked was sad to hear the news.  We did get together and reminisce about all the good time we had together; including giving him grief about his beloved sports team. We got news of the funeral.  It was not too surprising to hear that the funeral will be informal.  In fact, we heard that we would be encourage to wear jerseys of his favorite sports team.  This took some of us by surprise. We wanted to show a formal amount of respect.  But I guess this is the way he wanted it.  It was nice to see everyone show up wearing sport jersey.  Not everyone joined in on the informal attire.  I think they felt uncomfortably overdressed.  Ha ha ha, John was probably laughing in the casket! The ceremony was nice.  We all paid our respects during the ceremony and at the grave site.  Afterwards we were all invited to a reception at a local sports bar.  Here, we all told our stories of John and the experiences we had with him.  Although there was much laughter, there was also some somber moments.  I for one will remember all the good times I had with John.  I will miss him dearly. The following week at work, a number of us talked about Johns service.  We filled in some people who were unable to attend.  Our management decided to have one day a month where we could wear our sports jerseys.",,3BF51CHDTWWQT8111L6A7JY78SVH0J,imagined
79,3JWH6J9I9TZJNRQM2ZYCWKRNBMYBNP,0.6584470964992277,"[-0.13275146484375, 0.7677408854166666, 0.7865084134615384, 0.3851787860576923, 0.2666996547154018, 0.5822673596833882, 0.47130775451660156, 0.3951775781039534, 1.7127028245192308, 0.7333079814910889, 0.3563232421875, 0.23645846048990884, 0.7285608564104352, 0.7372144063313802, 0.5344823201497396, 0.05899325284090909, 1.3990478515625, 0.9058973524305556, 0.9508797781808036, 0.6063358472741168, 0.4639739990234375, 1.5395289829799108]","[-19.388427734375, -29.37158203125, -21.91943359375, -32.82861328125, -62.0489501953125, -37.435211181640625, -59.352294921875, -63.83892250061035, -29.375, -64.57906246185303, -74.53076171875, -44.17828369140625, -72.07929992675781, -83.98361206054688, -56.8509521484375, -63.259765625, -40.701171875, -39.037841796875, -25.32415771484375, -50.14411926269531, -35.315673828125, -17.57647705078125]","[-17.92816162109375, -36.28125, -32.14404296875, -37.8359375, -69.51654052734375, -48.498291015625, -74.43414306640625, -75.299072265625, -51.64013671875, -79.2452220916748, -81.6572265625, -47.72516059875488, -92.47900390625, -101.6767578125, -69.67852783203125, -64.5576171875, -63.0859375, -55.343994140625, -38.636474609375, -64.08984375, -42.7392578125, -39.1298828125]","We recently attended the funeral of one of my co-workers. After some very unexpected health problems he passed away. Still a young man with a young family, very sad and tragic. Just a year prior he was healthy and working with a bright future. The family didn't have any church ties to speak of so his wife and family decided to have a memorial service instead of a traditional church service. Notice was given to all who knew him to come to an informal gathering where he would be remembered. His favorite sports team was the Tampa Bay Buc's and it was suggested, not required, that those who wanted to could wear their jerseys to the memorial service. Probably close to two hundred friends, family and co-workers showed up at various times to show support to his wife and celebrate his shorter than expected life. There were many in attendance wearing his favorite teams jersey though not all. They all mingled together talking about the shortness of his life and shock of being loss so young. There were tears and laughter of times when he had been and encouragement to different attendees he had worked with. It was a gloomy day, cloudy day outside with rain on an off. However, the crowd inside didn't match the outside gloom as though sad, they were celebratory and thankful for having known him as friend. We meet many we hadn't seen in sometime and all we happy to see us though not under the circumstances we came for. A speaker toward the end told of the young man's life while a video played in the background showing him in happier times. When he had finished we went forward and gave his wife a hug and expressed our shock and surprise at his death. We've seen her and the kids once since his passing and they are getting along. They miss him of course but it's one of those things in life that we encounter sometimes. Unexpected bumps in the road that you have to deal with and move on. He'll forever be in our thoughts and remind us to be thankful for those in our lives that our still with us. Good reminder to spend time with our love ones and acknowledge them while they are here. You never know when life will throw one of those bumps in your path.",3BF51CHDTWWQT8111L6A7JY78SVH0J,,retold
80,3BF51CHDTWWQT8111L6A7JY78SVH0J,0.28107451832114033,"[-0.08927747938368055, 0.2098244887131911, 0.6273662860576923, 0.44827706473214285, 0.046014959161931816, -0.1026611328125, 0.4740513392857143, 0.09779575892857142, -0.05507780376233553, 0.08113606770833333, 0.46864601417824076, -0.2581380208333333, 1.7047526041666667, 0.5312787224264706, 0.03212890625]","[-26.053466796875, -34.41067886352539, -38.63427734375, -8.053466796875, -64.3426513671875, -25.1142578125, -45.5625, -71.376953125, -38.705078125, -92.120849609375, -42.8824462890625, -43.1748046875, -11.138671875, -27.479736328125, -35.244140625]","[-25.249969482421875, -37.138397216796875, -46.7900390625, -11.19140625, -65.35498046875, -24.29296875, -52.19921875, -73.4306640625, -37.658599853515625, -94.79833984375, -55.535888671875, -39.302734375, -21.3671875, -36.511474609375, -35.72607421875]","A co-worker friend recently was diagnosed with cancer. He had been undergoing chemo and was nearing time to go home. He suddenly caught an infection and got seriously worse and eventually passed away. He was only 30 years old. His funeral was just two weekends ago and many came to support his wife and children as they move on with life. He worked for several years in multiple departments. His smile and friendly disposition was well known and an great encouragement to many. He was known for greeting many with a smile and a ""Hi Boss,"" which many acknowledged when remembering him.  A very nice tribute to a good man, husband and father as well as a great co-worker. Though the service was for his passing it was also used as a celebration of his life and those in who came where encouraged to where casual clothes to not be so formal. He was a big Tampa Bay Buc fan so many wore their Tampa Bay Buc Jersey's to show their support and love for him. He leaves behind a young wife of whom I worked with in a different department. She was also very well liked. He also leaves behind a teenage son and daughter who must now face life without their dad. He fought a very good fight with his cancer battle, never giving up hope.",3BF51CHDTWWQT8111L6A7JY78SVH0J,3BF51CHDTWWQT8111L6A7JY78SVH0J,recalled
81,3TPWUS5F8ANSKQR680LU3NAVPIYWC3,0.5142737617928921,"[-0.38377162388392855, -0.254638671875, 0.39125279017857145, 0.6435546875, 1.1965606689453125, 0.45368508731617646, 2.095703125, 0.33873793658088236, 0.8950492011176215, 0.4532877604166667, 0.13096788194444445, 0.6351677389705882, 0.2919270442082332, 0.2638020833333333, 0.5628207171404803]","[-25.7459716796875, -18.11328125, -28.115234375, -38.443359375, -17.631195068359375, -31.301025390625, -26.734375, -56.47216796875, -13.009132385253906, -48.53759765625, -25.048828125, -50.8544921875, -36.02709197998047, -45.40625, -62.009620666503906]","[-23.0595703125, -16.076171875, -33.5927734375, -47.453125, -29.5968017578125, -39.013671875, -47.69140625, -62.230712890625, -21.0645751953125, -55.3369140625, -26.2275390625, -61.65234375, -39.8221435546875, -49.36328125, -77.20578002929688]","I was at starbucks yesterday morning.  It was a normal day in Portland Oregon.  I was in the bathroom and some dude was shooting up in the stall. I told the staff to watch out he may be using in the bathroom.  It turned out to be true and he overdosed.  After about 30 minutes of waiting for him to emerge, they finally called the police.  He was out in the bathroom stall but still breathing.  I actually know the guy kinda which is weird well I have seen him a few times.  They were able to bring him back to life.  He was taken to treatment hopefully he sticks with it but it is very doubtful.  It is one of the problems with liberal cities.  They totally allow people to use drugs anywhere and sometimes even help them inject in some cities.  In every bathroom in portland there is a used needle trash can.  I do not support drug use around the city and in public or really anywhere.  I hope that guy is ok and figures things out but that is doubtful he will be dead in a year at the rate he is going.",,3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,imagined
82,3HUTX6F6VV97HZQ2KL5EAGONIUU2OE,0.7512853635235394,"[0.041277567545572914, 1.0428292410714286, 0.3982257843017578, 0.42216907848011365, 1.236328125, 0.6535456730769231, 1.0892551967075892, 0.7589039522058824, 0.6403642134232954, 1.07958984375, 0.621734619140625, 1.888720703125, 0.11250106148097826, 0.8188449314662388, 0.47652480181525736, 0.444600830078125, 0.5220424107142857, 1.5289637247721355, 0.37262725830078125, 1.2564019097222223, 0.3872707591337316, 0.6736165364583333, 0.8132251392711293]","[-69.49188232421875, -17.5185546875, -41.893798828125, -62.05126953125, -22.0625, -51.44140625, -33.68560791015625, -28.35595703125, -55.197509765625, -44.6875, -23.0263671875, -12.732421875, -66.0628662109375, -56.834716796875, -72.88018798828125, -51.901397705078125, -53.31640625, -20.356536865234375, -44.6893310546875, -48.177734375, -31.231857299804688, -30.8974609375, -44.47913360595703]","[-70.4825439453125, -24.818359375, -48.265411376953125, -71.3389892578125, -29.48046875, -59.9375, -48.9351806640625, -41.25732421875, -69.2855224609375, -61.9609375, -30.4871826171875, -31.61962890625, -68.650390625, -79.76237487792969, -89.08203125, -63.01641845703125, -67.93359375, -38.7041015625, -50.6513671875, -70.79296875, -37.815460205078125, -41.001708984375, -62.370086669921875]","My  cousins from my dad's side of the family and from  out of town called and said they were coming in . They said it would be a reunion . I asked what they wanted me to bring and they told some things I could bring. I asked them why were they doing it because I thought maybe my dad was sick and nobody informed me of it. He is turning ninety this year . The one cousin I asked said just to come in, I think. So it kind of worried me  that something might be wrong with him.  But they came in and a lot of people were there and we had a good time. We ate and took pictures and showed each other pictures of all our families and people in our family who had died.  It was sad because our grandparents had died and all of my cousins parents had died . There was no one left on my dad's side but him. All his brothers and sisters and their spouses were dead. We gave each other small gifts and made to go boxes of left over food for everyone and then cleaned up the kitchen. One of my cousins was a photographer and we went outside and took a lot of outdoor pictures of everyone and later he put them online for us. It was good to see everyone and it felt like when we were all kids and were at our grandparents house eating her food and seeing each other, like at Christmas or Thanksgiving.  Most of them brought the food that grandma made when we were growing up so that made it feel even more like a family reunion .  It was a fun day and sad also when my dad gave a little speech at the end and said how proud he was of all of us. He teared up some and I think everyone else did too. It was sad because everyone has to die and we aren't here for very long. It made us aware of that I think and it was sad but also fun to see everyone.  We made plans to see each other again in September and I am looking forward to that . Some of them have to fly in so not sure how many will make it.  I will go to that event since it is only an hour and a half away from me and an easy drive.",3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,,retold
83,3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,0.6646774950919357,"[0.10219319661458333, 0.021475474039713543, 0.38985770089285715, 0.6344517299107143, 1.40546875, 0.6511077880859375, 1.0724693747127758, 0.5272156958486519, 0.9226941560444079, 0.41956676136363635, -0.21910200447871767, 0.4087592230902778, 0.8751079852764423, 1.3317834247242322, 0.3308088514539931, 0.9682290213448661, 0.1869140625, 0.6277727399553571, 1.98394775390625, 0.6528282165527344]","[-25.29248046875, -52.198638916015625, -49.5166015625, -19.12158203125, -25.935546875, -17.72265625, -38.400360107421875, -144.95001220703125, -37.33819580078125, -42.427734375, -86.83348083496094, -17.2152099609375, -77.75555419921875, -52.450276374816895, -67.11540222167969, -42.63232421875, -31.6953125, -20.436767578125, -20.262939453125, -31.40850830078125]","[-26.518798828125, -52.71405029296875, -54.974609375, -23.562744140625, -39.990234375, -24.233734130859375, -56.63233947753906, -171.8380126953125, -54.869384765625, -47.04296875, -80.47952270507812, -20.89404296875, -111.884765625, -81.74951171875, -76.0472412109375, -69.74273681640625, -33.564453125, -29.2255859375, -44.0703125, -41.853759765625]","My story is about a family reunion in June of this year. My dad turned 90 on July 4th and he is the last  person alive on his side of the family. My grandparents came here when they were nineteen from Europe around 1911. They had three boys and one girl . I  have one whole sister and one half sister.  My dad and mom got divorced when I was sixteen. He remarried a girl much younger that was my babysitter and they had one girl. After he married her , she stopped inviting me and my sister over   and my dad would call occasionally and say come over, but when you weren't invited over for the past few years, you don't feel that invite is sincere and I didn't go. So I am not close with my half sister and we barely speak when we see each other out. My cousins parents from my dad's siblings never got divorced. So my cousins wanted to come in for my dad's 90th and they brought all kinds of food and pictures and we had a good time . Lots of pictures were taken and everything was great. I just felt that my life and relationship with my dad was very different than my cousins and they don't understand what it is like when parents get divorced and how kids can be treated because of it. I feel cheated in that respect and felt envious that they had normal childhoods and good relationships with their parents. I still talk to my dad when I see him in the local grocery store but it is just casual talk and that is kind of sad.  He is not going to be around much longer and I wish things had been different between us but I don't think it was all my fault . I think that will probably be our last family reunion . I am glad I got to see everyone and we had a great time. But it is also sad that it probably won't happen again . Not much you can do but accept things as they are and not dwell on them.",3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,recalled
84,308Q0PEVB9Z8LX0Y7Z7O060G137I98,1.3114450658882026,"[-0.01718537703804348, 0.65234375, 0.95427734375, 0.3246885515608878, 0.9375881618923612, 1.8958765665690105, 1.55810546875, 0.6031319754464286, 1.2052940955528846, 1.68026123046875, 1.4453125, 1.2477674938383556, 2.9011993408203125, 0.6938763786764706, 2.622386932373047, 0.8255596867314091, 0.8130765358606974, 0.4401419162750244, 1.2722900390625, 1.8553059895833333, 2.530803973858173, 1.993896484375, 1.7272374770220589]","[-69.72119140625, -21.5625, -59.21776294708252, -146.05713176727295, -12.32452392578125, -48.3121337890625, -8.546875, -31.20263671875, -31.44775390625, -14.30767822265625, -32.3828125, -49.52808380126953, -5.66546630859375, -46.197174072265625, -36.63751220703125, -76.76262283325195, -56.74315893650055, -119.46501922607422, -50.66455078125, -25.65234375, -34.97454833984375, -32.203125, -24.0489501953125]","[-69.325927734375, -26.12890625, -83.07469654083252, -163.265625, -20.7628173828125, -93.81317138671875, -14.779296875, -39.646484375, -47.1165771484375, -22.708984375, -41.0546875, -75.731201171875, -17.270263671875, -57.993072509765625, -78.595703125, -99.052734375, -73.8177661895752, -133.549560546875, -76.1103515625, -47.916015625, -67.875, -64.10546875, -53.4119873046875]","“Julie and the girls at Jet Set Getaways have planned two unforgettable trips to Italy for me and my family. They both were perfect from the start. The hotels, tours, and restaurant recommendations were all amazing from Rome, to Il Borro, Florence, and Sorrento. Our cooking class in Florence in Meri’s Tuscan kitchen was a highlight topped off with a full day boat tour along the Sorrento Coast, Capri Island, and Nero Bay with Giovanni and having lunch at Conca Del Sogno on our last day. It’s truly an experience we will never forget. Can’t wait to have Julie and Get Set Getaways plan our next trip” Jet Set Getaways make dreams come true. Outstanding on every level. I’ve flown over 1 Million miles in my life and traveled extensively. Julie and company are true professionals and far exceed any and all expectations. I cannot recommend high enough. Pure professionals and handle incredible details. Do yourself a favor - retain the outstanding services of Jet Set Getaways and I guarantee you will be impressed. Job well done Julie. When thinking of booking travel, three words come to mind: convenience, relaxation & luxury. When booking with JSG each of these elements has always been met & often exceeded. From the onset of booking our honeymoon, JSG was prompt to provide hotel recommendations that were matched with our desires for our trip to Greece. We stayed at the Blue Palace - Marriott Luxury Collection in Crete & The Chromata in Santorini. When we checked in, the staff pulled up our itinerary & knew what extra Virtuoso Amenities would be included, which luckily afforded an upgrade for our stays. Additionally, to our surprise, we receive a hand written letter with welcome treats & wine at each hotel! It was incredible to walk in our room & feel so special. The JSG team treats each of their clients exceptionally & personably. All details are thought of from the inception of the booking process & throughout the stay. I would highly recommend putting your trust in the JSG team to plan your next vacation!",,3EFVCAY5L4V4231UKPMACBK471PJ8W,imagined
85,3HMIGG0U4MSUXSWT6PNDMYZST168YO,1.0413102481865633,"[-0.037966773623511904, 0.5908992991727942, 0.5518241550611414, -0.09381781684027778, 0.5087619357638888, 1.3676060267857142, 1.1868530909220378, 0.6611902573529411, 2.2993977864583335, 0.9806964580829327, 1.4516398111979167, 1.8706430288461537, 1.252345034950658, 0.9960666232638888, 1.8472164378446692, 1.75703125, 0.5118876139322917]","[-122.256591796875, -28.9322509765625, -59.28265380859375, -38.807861328125, -32.47900390625, -29.32177734375, -27.190868377685547, -44.451171875, -20.063232421875, -19.760711669921875, -37.38275146484375, -23.916015625, -35.2899169921875, -55.94580078125, -37.819976806640625, -22.02734375, -47.101470947265625]","[-120.6619873046875, -38.9775390625, -71.974609375, -37.119140625, -41.63671875, -48.46826171875, -41.43310546875, -55.69140625, -40.7578125, -32.509765625, -59.1573486328125, -48.234375, -59.08447265625, -73.875, -69.22265625, -39.59765625, -54.77978515625]","Me and my husband woke up one day to an email on his phone that had said ""You have been working hard this past week, I will give you a slight raise on your paycheck."" It was his boss. When we looked at how much money we had, we had a lot of extra money. We both thought that this was intentional so we decided that the next day we will plan a surprise trip to Las Vegas. We were only going to spend two days there, though I wished it could have been longer. The next day we got there and we checked in to our room at a really nice hotel. We placed our bags down and went off to the strip to go explore. We went into a lot of hotels and gambled for hours. Later that night we tried to gamble more but I could not find any of our money. We had spent it all on gambling all day. We just went back to the room and decided to go to sleep. When we woke up I had remembered I left some extra money in the bags. It was only twenty dollars but it was enough for some good breakfast. After breakfast we had five dollars to spare so we decided to just put it in a slot machine. We thought all hope was gone when we put that money in that we were expecting to lose. But just then we saw all the pictures lining up and we won over a thousand dollars. We were very exited and went to cash it in. We stayed an extra night and got some gourmet food for breakfast lunch and dinner!",3EFVCAY5L4V4231UKPMACBK471PJ8W,,retold
