,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
32,351SEKWQS136K6364UAIEVQMC94MDW,0.6180039263765944,"[-0.21964111328125, -0.11555989583333333, 1.3723958333333333, 0.7036307198660714, 0.21990737915039063, 0.8860677083333334, 0.2950032552083333, 1.4293619791666667, 0.5061896829044118, 1.1584201388888888, 0.533905029296875, 0.5914713541666666, 1.69384765625, 0.169677734375, 0.04538143382352941]","[-28.397705078125, -22.5947265625, -7.71875, -18.201904296875, -49.21873474121094, -22.494140625, -41.6865234375, -19.2041015625, -49.7095947265625, -26.4453125, -42.5927734375, -38.830078125, -17.76953125, -32.2547607421875, -56.365234375]","[-26.2012939453125, -21.5546875, -11.8359375, -23.1273193359375, -53.61688232421875, -30.46875, -45.2265625, -32.068359375, -58.3148193359375, -36.87109375, -51.13525390625, -45.927734375, -24.544921875, -34.2908935546875, -57.13671875]","My mother  had been living in a nursing home.  She had fallen at home and broke her wrist.  She was hospitalized.  They put a splint on her.  They were afraid that due to her age, she was not strong enough and that caused her to fall.  They felt physical therapy would be beneficial to her.  She went from there to a 21 day physical rehab center.  They were unable to improve her strength or balance.  They felt that a nursing home was the onlhy choice for her to be safe.  Rehab was provided 3 times a day there.  She never regained her strength and died there in the last 90 days or so. I was devasted because I had really hoped she would come.  I kept encouraging her.  She continued to work as hard as was possible at the time.  During  her time there, though, I was relieved because I knew she was safe.",351SEKWQS136K6364UAIEVQMC94MDW,351SEKWQS136K6364UAIEVQMC94MDW,recalled
33,384PI804XTNFJHFHCFI9BX59IBAS0U,0.3918660667149284,"[-0.19195556640625, 0.09149848090277778, -0.01838836669921875, -0.039296468098958336, -0.15559895833333334, 0.2616436298076923, 0.169940185546875, 0.385009765625, 0.5814732142857143, 0.6298828125, 0.12825520833333334, -0.0, 0.7779947916666666, 1.9663818359375, 1.3072916666666667, 0.4376878004807692, 1.024365234375, 0.22210286458333334, 0.341064453125, -0.08203125]","[-13.783203125, -17.593994140625, -45.875091552734375, -74.805908203125, -17.96484375, -42.8203125, -54.0263671875, -27.9619140625, -28.46875, -31.515625, -51.3125, -79.724609375, -60.9140625, -27.613037109375, -28.8984375, -33.0743408203125, -21.26171875, -46.236328125, -52.265625, -44.9921875]","[-12.24755859375, -18.41748046875, -45.50732421875, -73.86279296875, -17.03125, -46.2216796875, -57.4251708984375, -33.35205078125, -32.5390625, -36.5546875, -52.8515625, -79.724609375, -70.25, -47.27685546875, -40.6640625, -38.7642822265625, -31.50537109375, -49.56787109375, -57.72265625, -44.171875]","We have been married for ten years now. He was the best man I have ever met. Although he was not particularly fond of anniversaries, he was keen on celebrating our ten year anniversary. Three month ago, we had the best time of our lives (I can say it was sweeter than my wedding itself). We have been planning for weeks. I got a nice hall and got a decorator to make it colorful. We invited friends and family through word of mouth and on phone and everyone was eager to grace the occasion. On the d-day, he took me to a nice restaurant for breakfast. My sister later came in that day. He assisted with the cookies I was making. I already negotiated with a restaurant to supply us a nice meal. Around 4 pm, family and friends were welcomed with love genre songs to which everyone flowed. The elderly ones holding their spouse and swinging to all directions slowly. The younger ones eyeing each other and making advances. We watched from a corner as everything was unfolding. My best friend gave a funny speech and everyone laughed their hearts out. It was my turn to say something about my husband. I couldn't manage a minute before tears of joy started rolling down my cheeks. I was greatly overwhelmed by how awesome he has been in our first ten years together. We took the vows and everyone found their way home.",,35BLDD71I7JSDU2BA406SJS2Z88VZN,imagined
34,3NC5L260MP8RIT2E8GKLUZIDGTIFOB,0.2761054167149845,"[-0.06547037760416667, 0.2895250822368421, 0.3063456217447917, 0.6444163602941176, 0.5557391826923077, 0.3312342026654412, 0.055089314778645836, 0.21332422892252603, 0.2587668678977273, 0.1363812614889706, 0.308211239901456, 0.11555328369140624, 0.3103590745192308, 0.3302408854166667, 0.3518650220788043]","[-24.31640625, -57.8251953125, -26.47210693359375, -30.9312744140625, -23.2880859375, -57.8641357421875, -55.9156494140625, -11.799209594726562, -46.832763671875, -23.5179443359375, -24.77199935913086, -23.45282745361328, -31.90966796875, -22.2291259765625, -43.1705322265625]","[-23.7271728515625, -63.326171875, -31.067291259765625, -41.8863525390625, -30.5126953125, -63.4951171875, -57.23779296875, -14.359100341796875, -52.525634765625, -25.83642578125, -28.162322998046875, -25.186126708984375, -35.9443359375, -25.2012939453125, -51.263427734375]","My husband and I have had a beautiful marriage! Our love, bond, and loyalty has only grown with every year of new adventures and exciting times. We have had ups and downs, high and lows, ebbs and flows. The good times have made our love deepen and the hard times have only made us stronger. We have two beautiful children that have completed our family and our lives. We have supported each other through jobs, stresses, monumental events, family deaths, etc. We were proud of our journey and relationship and wanted to celebrate the enormous milestone of ten years of a healthy and happy marriage. We decided to renew our vows in front of family and friends. We wanted it to be a joyous occasion marked by love, fun, dancing, food, and great memories. We invited friends and family from all over the country to join us for dinner and dancing. It was a lovely weekend that everyone is still talking about! I wore a gorgeous dress and my husband looked handsome in his tuxedo. Our children attended and got to share in the love of our marriage. We made amazing memories that we will never forget. Most importantly, we remembered how and why we have lasted ten years and made a promise to last another ten and beyond.",35BLDD71I7JSDU2BA406SJS2Z88VZN,,retold
35,35BLDD71I7JSDU2BA406SJS2Z88VZN,0.49241504668766023,"[-0.093505859375, 0.46929931640625, 0.3149833679199219, 0.6943893432617188, 1.3250868055555556, 0.5830213758680556, 0.1909722222222222, 0.21318359375, 0.4344815340909091, 0.6053955078125, 0.9640066964285714, 0.4762369791666667, 0.5124183067908654, 0.57783203125, 0.11842447916666667]","[-36.6884765625, -19.350830078125, -11.904312133789062, -18.99859619140625, -28.44921875, -25.1087646484375, -23.34375, -17.8955078125, -28.802734375, -31.362060546875, -16.205078125, -16.345703125, -28.850494384765625, -27.47021484375, -38.71875]","[-35.472900390625, -24.982421875, -15.684112548828125, -24.5537109375, -40.375, -30.35595703125, -25.0625, -20.02734375, -33.58203125, -37.416015625, -22.953125, -19.203125, -35.511932373046875, -33.24853515625, -40.4951171875]","My husband and I celebrated out tenth anniversary three months ago in May. We wanted to do something special to commemorate our love and devotion. We decided to renew our vows in front of friends and family. We all traveled to Charleston, South Carolina. It is a romantic town with personality and history. We thought it would be fitting for our relationship. It was a romantic weekend of love and memories. We had 40 guests from all over the country. We spent the weekend eat, drinking, and being merry. We shopped and hit all of the tourist destinations. Everyone had a blast spending time together. Our actual renewal ceremony was lovely. I wore a white dress and our kids were in the bridal party. There were beautiful floral arrangements and a huge vanilla cake. I was thrilled to have our children present to partake in the family love.",35BLDD71I7JSDU2BA406SJS2Z88VZN,35BLDD71I7JSDU2BA406SJS2Z88VZN,recalled
36,3NLZY2D53QBG3XPQ94FNEHIXS90LQA,0.3752025282900934,"[-0.109375, 0.05359700520833333, 0.10063114872685185, 0.5352579752604166, 0.7098214285714286, 0.4756556919642857, 0.35624278675426135, 1.31484375, 0.6743706597222222, -0.12849595811631945, 0.3246527777777778, 0.140869140625, 1.0084635416666667, 0.12239583333333333, 0.049107142857142856]","[-26.4765625, -28.494384765625, -66.59478759765625, -43.2335205078125, -19.396484375, -43.6630859375, -40.52117919921875, -26.7060546875, -37.82568359375, -38.215362548828125, -29.2421875, -47.137451171875, -24.53515625, -32.828125, -34.7734375]","[-25.7109375, -29.29833984375, -69.31182861328125, -51.26239013671875, -24.365234375, -46.99267578125, -44.439849853515625, -39.8544921875, -43.89501953125, -37.05889892578125, -32.1640625, -48.546142578125, -30.5859375, -33.5625, -35.1171875]","I am not one for bad news. Four months ago, I had to say goodbye to three friends in my life. I was my Uncle's favorite niece, my best friend was the only one I could confide in, and my dog was my partner. To loose all three like that, I felt that the world was against me. I cried in private and in public. I moaned their deaths feeling suicidal. I arrived to my Uncle's memorial service grief stricken. The next stop was to my best friend's wake. My last view of my pet dog was crushing. No amount of condolences could ever made this right. I was sad for four months and still counting. I am not okay with prepared or unprepared deaths. I lost myself in these losses. I am still so far negative. I do positive things in their memory.",,35GCEFQ6I6A81L0SQUU09O0JAF83ZB,imagined
37,3X3OR7WPZ0MAXTPUNAYNSQXWKM68L0,0.6162610391422044,"[-0.023092830882352942, 0.7514807383219401, 0.2587158203125, 0.2267822265625, 1.1285067471590908, 0.5145786830357143, 0.8221717247596154, 0.6726287841796875, 1.10064697265625, 1.05322265625, 1.1851671006944444, 0.4603996276855469, 0.2412109375, 0.64638671875, 0.7071533203125, 0.16233607700892858, 0.5681423611111112]","[-53.1953125, -45.31248474121094, -16.046142578125, -37.93621826171875, -13.71630859375, -18.62451171875, -31.379150390625, -22.952789306640625, -18.34326171875, -20.7305908203125, -11.30224609375, -36.264404296875, -37.3466796875, -13.747314453125, -25.2816162109375, -26.390380859375, -15.787109375]","[-52.802734375, -63.3480224609375, -18.63330078125, -41.33795166015625, -26.1298828125, -22.2265625, -42.0673828125, -29.6790771484375, -27.1484375, -33.3692626953125, -21.96875, -43.63079833984375, -40.0, -16.979248046875, -31.64599609375, -28.6630859375, -20.900390625]","I knew that my dog was doing worse that morning, but she had come around before. As the day wore on and it got closer to the time to go to the service I knew I couldn't leave her. She was laying on her dog bed and breathing heavily. Just before it was time to go I told my fiance to go without me. There was no way that I was leaving my dog alone. I laid her head on my lap. I played her songs that we had listened to together over the years. She was mostly quiet as I stroked her head. I told her stories about our life together. I told her what a great dog and friend she had been. I told her that it was okay to go. It would hurt me worse than I could imagine but I had to let her go. It was only about a half hour after my fiance left. I knew something was different. My dogs breathing changed and she seemed agitated. She let out a few rattling breathes and then she was gone. I felt like my heart was literally ripped out.",35GCEFQ6I6A81L0SQUU09O0JAF83ZB,,retold
38,35GCEFQ6I6A81L0SQUU09O0JAF83ZB,0.38265105235361313,"[-0.37862723214285715, 0.040461222330729164, 1.2877604166666667, 0.6246232986450195, 0.3184269496372768, 1.2555816650390625, 0.32766287667410715, 0.5965372721354166, 0.03836375269396552, 1.37498779296875, 0.273046875, -0.41796875, -0.3570033482142857, 0.4793701171875, 0.4418436686197917, 0.21735026041666666]","[-16.783203125, -24.31256103515625, -15.880859375, -37.03630065917969, -30.431854248046875, -24.398162841796875, -38.71697998046875, -28.53240966796875, -67.557861328125, -17.396484375, -36.271484375, -14.6484375, -19.98828125, -7.8399658203125, -42.420806884765625, -19.374755859375]","[-14.1328125, -24.798095703125, -23.607421875, -47.0302734375, -34.88983154296875, -36.9539794921875, -45.597900390625, -37.48046875, -68.67041015625, -31.1463623046875, -40.3671875, -12.55859375, -17.4892578125, -10.23681640625, -53.025054931640625, -22.635009765625]","In late May I lost my dog. She was old for a mastiff, 13 years old. I still wasn't ready though. She had been going downhill steadily but it didn't feel like enough time to prepare. I think a part of me knew that it was coming the day before. She was acting off and wasn't interested in much. I had made the decision that if she didn't improve in a day I would have her euthanized. The morning it happened I woke up and she had thrown up on the bed. She perked up for a little while and I placed her on her bed on the floor to spend some time with her before I called the vet. I held her head on my lap and pet her. This day was also the memorial service for my uncle that had just passed away. So I was home alone. It seemed like it happened so quickly. One moment she was there. And then the next moment she was gone and I was cradling her head on my lap sobbing uncontrollably. I had never felt more alone in my life than I did at that moment.",35GCEFQ6I6A81L0SQUU09O0JAF83ZB,35GCEFQ6I6A81L0SQUU09O0JAF83ZB,recalled
39,3JW0YLFXRU21YOXBPRLVFHHYICOWWD,0.47565329372638226,"[-0.119415283203125, 0.20048141479492188, 0.33648143095128674, 0.08832203258167613, 0.6996876109730114, 0.2372159090909091, 0.37454659598214285, 0.05454799107142857, 0.43266157670454547, 0.4434592507102273, 0.7915267944335938, 0.6585477941176471, 1.2446621981534092, 1.0921506881713867, 0.3462890625, 0.4179348415798611, 0.7870060847355769]","[-15.2255859375, -47.94416809082031, -26.059356689453125, -44.387481689453125, -15.997344970703125, -21.55859375, -35.55810546875, -26.73046875, -23.74609375, -23.0809326171875, -33.8399658203125, -36.50732421875, -33.0015869140625, -14.992744445800781, -37.7294921875, -22.80987548828125, -31.1571044921875]","[-13.7926025390625, -54.35957336425781, -31.779541015625, -46.33056640625, -23.69390869140625, -24.16796875, -40.8017578125, -27.494140625, -28.50537109375, -27.958984375, -46.50439453125, -47.70263671875, -46.69287109375, -23.729949951171875, -42.923828125, -26.5712890625, -41.38818359375]","My best friend is probably the most important person in my life. I've been dating a new guy for a few weeks, and I really wanted him to have a chance to meet her since she is so important in my life. We decided to go out for dinner last week, and things could not have gone better. I wasn't really nervous about introducing them because many of our friends say we're like two peas in a pod. I knew he would adore her as much as I do. At dinner, he was very charming and polite to her. He made sure to show his humorous side, which helped her get comfortable. They laughed and joked a lot, and we had a very good time. I think the best part of the night was after dinner. We decided to go to her house to drink some coffee. She has a little dog named Bailey, and he doesn't really like new people. When my boyfriend sat down on the couch, however, Bailey was immediately taken with him. He probably enjoyed meeting Bailey more than he did my friend! They played fetch for what felt like hours. After we drank our coffee, we took Bailey on a walk in the neighborhood. It was the perfect end to a perfect night! I can see the three of us having a very close friendship together!",,36WLNQG780WFTLD990VT6XXD11KEB6,imagined
40,3HYA4D452S5DBMD9LIMONMF9T31F2Q,0.3197326185405773,"[-0.10705130440848214, 0.12287830171130952, 0.1577826605902778, 0.3865163702713816, 0.25646254595588236, 0.3952571323939732, 0.3296595982142857, 0.2577359599451865, 0.33500532670454547, 0.47031402587890625, 0.4327189127604167, 0.12051669034090909, 0.7527794471153846, 0.8818790211397058, 0.0035345894949776785]","[-18.05242919921875, -31.6744384765625, -25.7628173828125, -35.75946044921875, -34.3896484375, -40.375946044921875, -11.19873046875, -78.11675262451172, -37.451171875, -17.78753662109375, -22.541259765625, -54.6551513671875, -29.2255859375, -40.4482421875, -64.56192016601562]","[-16.5537109375, -34.2548828125, -27.182861328125, -43.103271484375, -38.74951171875, -45.9095458984375, -13.50634765625, -86.1065673828125, -41.13623046875, -21.550048828125, -27.73388671875, -57.3065185546875, -39.01171875, -55.440185546875, -64.660888671875]","Two months ago my boyfriend and my best friend met for the first time.  We had been dating for 7 months at the time, but had known each other for nearly a year.  This particular friend is probably my closest female friend.  We share a lot about our love lives, even though we don't see each other super often.  She knows that I'd been really happy in my relationship and was eager to meet him.  It finally so happened that schedules aligned and we were able to meet up.  I was a little nervous at first.  I wasn't worried that she wouldn't approve or anything, but it's always a little bit of an unsure situation introducing people you're dating to old friends. We met at the restaurant, a local burger joint/bar.  The three of us had a great time! Conversation was easy, and as expected, they got along wonderfully.  Some mutual friends showed up at the restaurant, and we had a brief conversation with them before heading to her house.  Once there, we spent a while playing with my friend's dog.  My boyfriend made fast friends, and it was really sweet seeing him interact with her dog.  Overall, we had a wonderful time, and I'm sure that my significant other made a good lasting impression on a very important friend of mine.",36WLNQG780WFTLD990VT6XXD11KEB6,,retold
41,36WLNQG780WFTLD990VT6XXD11KEB6,0.3703823176289184,"[-0.37580299377441406, 0.3004084995814732, 0.074951171875, -0.012181157651154892, 0.32616424560546875, -0.017981392996651784, 0.3645833333333333, 0.653515625, 0.008037860576923076, 0.7356770833333334, 1.4820963541666667, 0.18121016652960525, 0.747815583881579, 0.04806916610054348, 1.0391712188720703]","[-23.93109130859375, -38.228363037109375, -10.7275390625, -47.38909912109375, -49.6357421875, -48.874755859375, -28.19921875, -13.150390625, -41.1953125, -31.85888671875, -11.763671875, -31.088623046875, -50.86767578125, -45.33251953125, -16.779022216796875]","[-17.918243408203125, -44.53694152832031, -11.02734375, -47.10893249511719, -54.8543701171875, -48.37127685546875, -31.48046875, -19.685546875, -41.2998046875, -40.68701171875, -25.1025390625, -34.5316162109375, -65.076171875, -46.4381103515625, -33.40576171875]","A few weeks ago, I went to dinner with my boyfriend and my best friend.  I'd known my best friend since we were pre teens, and this was the first time they had met.  It went really well! I'd been dating him for nearly a year, and it'd taken quite some time for our schedules to line up. I think this delay in meeting gave me some pent up anxiety about it finally happening. My friend texted me asking if I'd like to get dinner, and I let her know that I was with my boyfriend at the time.  We got burgers and wings at a place nearby.  The food was great, but the company was better.  We ended up seeing a couple people that my friend and I knew.  When we finished eating, we spent some time speaking to them. It was nice to catch up with old friends. Afterwards, we went back to my friends house, where my boyfriend fell in love with her dog. Seeing them interact was adorable, since my dog is a senior and doesn't quite play as much.  It was great to spend time with two people I value and care about, and to see them getting along so well. I'm looking forward to spending more time with the two of them in the future.",36WLNQG780WFTLD990VT6XXD11KEB6,36WLNQG780WFTLD990VT6XXD11KEB6,recalled
42,3UWN2HHPUZRI4D7ODLK7M91MHYHNSB,0.6351881419929786,"[-0.1629638671875, -0.012987954275948661, 0.3822886149088542, -0.852099609375, 0.9794921875, 0.8577473958333334, 1.1617838541666667, 1.990234375, 1.079437255859375, 1.0283203125, 0.4657299335186298, 1.1226917613636365, 1.279052734375, 0.16640625, 1.6204659598214286, -0.1260653409090909, -0.18133544921875]","[-14.96875, -33.167266845703125, -19.30335235595703, -34.0859375, -27.2509765625, -36.22265625, -23.05859375, -8.2734375, -19.416748046875, -36.1298828125, -28.20526123046875, -22.751953125, -20.171875, -27.66796875, -12.53173828125, -41.851806640625, -23.46923828125]","[-13.6650390625, -32.80360412597656, -23.89081573486328, -25.56494140625, -39.984375, -49.0888671875, -37.0, -16.234375, -28.05224609375, -47.44140625, -34.25975036621094, -35.1015625, -30.404296875, -29.33203125, -23.875, -39.078369140625, -20.56787109375]","My brother came to visit me last month. We live in the same state, but hours away from each other so we don't get to see each other as often as we'd like. Life just gets in the way sometimes, especially as an adult. We planned a really fun weekend with my other brother. We all like beer so we decided to visit a few local breweries. He's also very big on craft beer so it seemed like a great plan. He arrived early and we started at a brewery near my house. The atmosphere was great. I was surprised how crowded the place was. We started with some flights because he wanted to try everything. After that, we went to another brewery not too far from there. We had some more to drink and a lot of laughs. Everytime we get together laughs are guaranteed. After that we took an Uber to a local restaurant. By this point we were very hungry. At the end of the day, we felt kind of tired so we decided to just hang out at my place. Overall it was a great weekend and I hope we can do it again sometime soon.",,37Z929RLGAUGZQC8AH6JV87E67NSTJ,imagined
43,336KAV9KYREJBDU4Q8ECC7MP1KR2YO,0.473864165373199,"[-0.8435329861111112, -0.10912098604090073, 0.20238531203497023, 0.08899480646306818, 0.139892578125, 1.7393624441964286, 0.12125084616921165, 0.8648452758789062, -0.007893880208333334, 1.44296875, 0.6892035348074776, 1.3861274719238281, 0.85546875, 0.14898681640625, 0.1741943359375, 0.6886935763888888]","[-12.5634765625, -23.123046875, -44.914764404296875, -23.71746826171875, -23.56640625, -9.4930419921875, -27.491130828857422, -37.903076171875, -24.8017578125, -9.65625, -23.609634399414062, -20.677352905273438, -22.28515625, -20.70166015625, -8.641845703125, -12.1103515625]","[-4.9716796875, -21.267990112304688, -49.16485595703125, -24.6964111328125, -24.685546875, -21.6685791015625, -28.82489013671875, -51.7406005859375, -24.70703125, -16.87109375, -33.25848388671875, -37.310882568359375, -32.55078125, -22.489501953125, -9.68701171875, -18.30859375]","My brother came to visit me for his birthday. He came over on the train and I went to the train station to pick him up. After he dropped his stuff off at my apartment, I let him plan some activities that he wanted to do. First we got lunch at a place just down the street. We went to Navy pier and walked around. We also rode the ferris wheel. He also decided he wanted to go to the planetarium. We went there on his actual birthday for a couple hours and saw a cool show. The night of his birthday we had reservations at a nice restaurant. We had a great meal. On the way back it was raining and we didn't have an umbrella. We were running to the train and trying not to get wet. When we got back to my apartment we had his birthday dessert. He left at the end of the weekend to go back home. Overall it was a fun weekend. I'm glad I got to celebrate with him.",37Z929RLGAUGZQC8AH6JV87E67NSTJ,,retold
44,37Z929RLGAUGZQC8AH6JV87E67NSTJ,0.32516114115236744,"[0.10976155598958333, 0.44710413614908856, 0.6653232574462891, 0.836388531853171, 0.37410841317012394, 0.22874098557692307, 0.5011800130208334, 0.07682291666666667, 0.3116447925567627, 0.3634463223544034, 0.12109375, 0.21449681332236842, -0.00514984130859375, 0.3914031982421875, 0.53515625, 0.3382161458333333, 0.018002158717105265]","[-15.0487060546875, -40.986053466796875, -33.61699676513672, -23.39716339111328, -57.285987854003906, -25.892578125, -13.399658203125, -48.740234375, -23.173174381256104, -50.075469970703125, -33.43310546875, -30.980224609375, -59.86268615722656, -35.9156494140625, -28.49609375, -43.8173828125, -21.61962890625]","[-16.3658447265625, -51.716552734375, -46.9234619140625, -37.61576843261719, -68.1351318359375, -28.8662109375, -17.9102783203125, -49.892578125, -27.53620147705078, -58.0712890625, -35.37060546875, -35.0556640625, -59.70819091796875, -42.1781005859375, -35.98828125, -50.919921875, -21.961669921875]","Last month, my brother came to visit me for his birthday. I live in a large city, so I invited him because I thought there would be a lot of fun things to do. The day that he arrived, I went to pick him up from the train station around 9 am. His train was a little late, but luckily it wasn't too long of a delay. After he dropped his stuff off at my apartment, we went to get lunch and went to the ferris wheel that overlooks part of the city. Later that day, we went to China town where we ate dinner. The next day was my brother's actual birthday. We left my apartment around noon and got a quick lunch at a vegetarian restaurant. After that, we got on the bus to go to the planetarium. We had a lot of fun looking around the planetarium and watching the show they had about a possible ninth planet. After we left, we got back on the bus to go back to my apartment. We changed clothes and got ready to go to the restaurant where we made reservations for his birthday dinner. We were going to take the train, but when we got to the station we saw the line we needed wasn't running, so we had to walk. We were almost late, but we power walked so we could make it on time. We had a nice dinner, but when we left it was pouring rain. When we got back to my apartment, we had birthday dessert and went to bed because we were both tired. Overall, it was a really fun weekend and I was glad I could spend it with my brother.",37Z929RLGAUGZQC8AH6JV87E67NSTJ,37Z929RLGAUGZQC8AH6JV87E67NSTJ,recalled
45,3TU5ZICBRENLOQ57FF6J9CWQK818QJ,0.39981710313880336,"[-0.23567708333333334, 0.8818248401988636, 1.2150607638888888, 0.9968555995396206, 0.00505828857421875, 0.47531666475183826, 0.2828776041666667, 0.19928850446428573, 1.203125, -0.233203125, 0.3388671875, 0.3217210036057692, -0.020833333333333332, 0.55966796875, 0.08290501644736842, 0.32421875]","[-21.046875, -29.3653564453125, -17.912109375, -23.912582397460938, -14.475677490234375, -49.8748779296875, -33.060546875, -40.4873046875, -19.15625, -12.1171875, -13.328125, -20.0986328125, -39.8984375, -12.059814453125, -43.54833984375, -14.0859375]","[-19.6328125, -39.0654296875, -28.84765625, -37.868560791015625, -14.536376953125, -57.95526123046875, -36.455078125, -43.27734375, -23.96875, -10.951171875, -15.361328125, -24.281005859375, -39.7109375, -14.858154296875, -45.12353515625, -15.3828125]","I've always loved taking picture. As a teenager, you never saw me without my Nikon. I was always in the photo lab at school. Even in my senior photo, I've got a camera around my neck. Becoming a professional photographer was a life long dream for me. Working at the photo mart in the mall in high school was my launch into my career. When I got hired onto the newspaper, I was extatic. But getting my first portrait published into a national magazine was a huge milestone. To see MY picture. Right there on the cover. I could never have imagined it. But there it was, my picture on the cover of Time Magazine. My name in the credits of Time freaking magazine! The sky is the limit. The last three months since my picture appeared, I've been getting calls from all around the world. The future is bright.",,384PI804XTNFJHFHCFI9BX59JKG0SR,imagined
46,3HRMW88U17CCLM2CSIMNZO6328NM0R,0.4029182785700699,"[0.08091517857142858, 0.6537000868055556, 0.2784830729166667, 0.17583740234375, 0.5425211588541666, 0.22986442164370888, 0.605645751953125, 0.5921249389648438, 0.4759916417738971, 0.6363636363636364, 0.14042091369628906, 1.06917724609375, 0.017406693526676724, 0.8951568603515625, 0.06805741159539473, -0.014973958333333334]","[-39.33544921875, -8.31982421875, -18.46923828125, -41.05267333984375, -23.31689453125, -46.872352600097656, -24.2010498046875, -22.601531982421875, -37.13861083984375, -23.2890625, -28.987548828125, -21.9552001953125, -20.20314085483551, -11.4295654296875, -43.4881591796875, -34.9375]","[-40.46826171875, -14.203125, -20.9755859375, -45.4486083984375, -33.082275390625, -51.239776611328125, -30.25750732421875, -29.70703125, -45.23046875, -30.2890625, -31.234283447265625, -32.64697265625, -20.446834564208984, -18.5908203125, -44.78125, -34.7578125]","I am a professional photographer and recently reached a big milestone as a photographer. I had my first portrait published in a magazine. This was very exciting and made me very happy! I had been trying for a little while to get a portrait published and when it finally happened I couldn't have been more excited! The portrait that was published was a portrait of my child, which made it even more special. I was so excited when I found out I just kept thanking God, and cried tears of joy! I messaged my husband to tell him the news! He was so excited and happy for me and was very supportive. I also messaged some family members and they were also very happy to hear the news. Everyone was very happy about the news and that was great! I ordered a copy of the magazine and couldn't wait for it to come in. When it came in I was brimming with excitement! I was overjoyed when I opened the magazine and saw my portrait! I couldn't believe how great it looked! I showed it to my child and they were also very excited to see their portrait in the magazine. This was such an exciting time and great milestone as a photographer.",384PI804XTNFJHFHCFI9BX59JKG0SR,,retold
47,384PI804XTNFJHFHCFI9BX59JKG0SR,0.38926206264601493,"[-0.07417960788892664, 0.58740234375, -0.05805815590752496, 0.6151455965909091, 0.1195892333984375, 1.2058563232421875, 0.2946300506591797, 2.209765625, -0.04776278409090909, 0.173095703125, -0.047770182291666664, 0.22146124588815788, 0.25723805147058826, 0.4108072916666667, -0.028289794921875]","[-44.75413513183594, -6.978515625, -73.1308765411377, -15.35888671875, -22.59185791015625, -14.881866455078125, -42.36285400390625, -10.357421875, -24.015625, -17.7998046875, -23.80029296875, -45.954345703125, -38.638671875, -15.09765625, -59.05780029296875]","[-43.048004150390625, -9.328125, -71.0407829284668, -22.12548828125, -23.787750244140625, -26.9404296875, -47.076934814453125, -21.40625, -23.490234375, -19.011474609375, -23.22705078125, -50.162109375, -43.01171875, -17.5625, -58.548583984375]","In the last 3-6 months I had some of my photography work published in a magazine for the first time. I was very excited. When I first found out that one of my photos was going to be published, I was so excited and overjoyed that I cried happy tears and could not thank God, enough! This was a huge milestone for me as a professional photographer. I called my husband and told him the great news! He was thrilled for me and gave me huge congratulations!  I also called or text other family members to tell them the good news as well. They were also very excited! The photo that was published was a portrait of my son. This made the event even more special. When I got the magazine in the mail I was so happy! I showed the magazine to my son and showed him his portrait and he was very excited as well. The magazine was beautifully printed and I could not believe how gorgeous the portrait looked in it. Everyone in the family was ecstatic! This was a very joyous memory for me in my photography career and definitely a great memory.",384PI804XTNFJHFHCFI9BX59JKG0SR,384PI804XTNFJHFHCFI9BX59JKG0SR,recalled
48,3X66WABAJX48A45N026BOHKDWC3G3V,0.42927385289056735,"[0.08617225060096154, 1.919921875, 0.2453125, -0.2275390625, 0.3455078125, 0.3849609375, 0.7325534820556641, -0.15066964285714285, 0.07604302300347222, 0.3528076171875, 0.4659423828125, 0.70234375, 1.2274848090277777, -0.2958984375, 0.5741644965277778]","[-37.462890625, -20.310546875, -35.40625, -14.4375, -37.16796875, -35.482421875, -16.70703125, -38.7578125, -27.06329345703125, -26.853271484375, -36.01904296875, -36.796875, -30.29052734375, -44.890625, -26.99853515625]","[-38.5831298828125, -41.4296875, -37.859375, -13.52734375, -40.623046875, -39.33203125, -21.102352142333984, -37.703125, -27.7476806640625, -30.38134765625, -41.1444091796875, -43.8203125, -41.337890625, -41.33984375, -32.166015625]","I was not aware that i needed to pay taxes on Patreon income. It made sense after the fact, since it is income. And the IRS can take almost all income you get. I should have known. I had previous years that I didn't declare too. But going back over the forms and figured it out. I paid the back-taxes. I four years to go back over. I was able to do it in installments. Overall it wasn't that big of a deal too. I was glad I could get installments to do it. It helped me so I could actually repay the taxes. The installments made it easy in a way. I should have known that the patreon income would be taxed. I just felt it was different in some way.",,38SKSKU7R2J3MZ17WWAE5FRAB4YLI4,imagined
