,AssignmentId,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,story,recAgnPairId,recImgPairId,memType
70,3TMFV4NEP90Q8N1TRO5P11ECA6OW8D,0.9645798584556623,"[-0.10169813368055555, 0.5441228693181818, -0.06737659126520157, 0.5112282889229911, 0.7734257380167643, 1.4972098214285714, 0.45823072350543476, 2.1962890625, 0.29591064453125, 0.0870513916015625, 1.8427734375, 1.237457968971946, 1.0194632790305398, 0.9508438110351562, 1.0873579545454546, 1.35919189453125, 1.5820990668402777, 0.43275669642857145, 1.6739501953125, 1.61376953125, 0.358489990234375, 0.9506487165178571, 1.1700897216796875, 1.1867009943181819, 1.4545093883167615]","[-16.90185546875, -17.5986328125, -35.12110483646393, -59.00054931640625, -109.6782636642456, -19.70703125, -38.885986328125, -5.15234375, -55.86572265625, -33.37785339355469, -11.73828125, -15.351646423339844, -22.660903930664062, -35.77772521972656, -30.587890625, -25.2685546875, -15.4876708984375, -39.85546875, -24.539794921875, -12.82421875, -28.28466796875, -30.87158203125, -38.51029968261719, -28.5205078125, -19.840728759765625]","[-15.986572265625, -23.583984375, -34.0430793762207, -73.31494140625, -144.482421875, -30.1875, -49.42529296875, -13.9375, -64.7430419921875, -34.85772705078125, -19.109375, -28.96368408203125, -33.875, -56.6962890625, -42.548828125, -47.015625, -29.7265625, -45.9140625, -41.279296875, -25.734375, -34.0205078125, -44.1806640625, -60.74200439453125, -41.57421875, -35.84033203125]","My daughter was born on December 4th.  It was a planned c-section after a high risk pregnancy.  I was very excited to meet my new little girl but it was bittersweet.  This was my last pregnancy and although I was a tough one, I already knew I was going to miss the little details of carrying a child.  The small flutters that reminded you of the sweet baby in your belly, the wonder of seeing their kicks and movements, and the little gestures of kindness that are reserved for pregnant women were all things that I would never experience again.  I was also scared for the procedure.  With my first child, I had an emergency c-section so I didn't have time to stress about the whole surgery.  This time was different.  I worried about the things that could go wrong,  I didn't have the same confidence in my medical team that I had had with my first child.  I think my biggest concern was how my son was going to handle having a baby sister.  He was barely two.  I didn't know if he was going to be upset.  I was worried that he wouldn't feel loved and wanted.  When my husband brought him to my hospital room, I wanted him to feel just as important as he always had.  My son looked a bit alarmed at all the hospital equipment.   My husband brought him over to see the baby and he showed a bit of interest.  He stroked her hair and said ""baby"". That's when he leaned over to kiss the  baby on her head.  The whole room sighed at the cuteness of it.  Until the baby started screaming, that is.  Apparently, he was not as taken with his new little sister as we had hoped.  She had two tiny red marks on her forehead from where he bit her.  I had expected him to be unsure of the new baby but I never expected him to do that.  He then asked us to ""take her back, please"".  I think that was the beginning of a lifelong sibling rivalry.",3AMW0RGHOEOLRLRWL4GDR4WBWWBPN0,,retold
71,3AMW0RGHOEOLRLRWL4GDR4WBWWBPN0,0.509573037546831,"[-0.31787109375, 0.06510439786044034, -0.180126953125, 1.1688620827414773, 0.7807965959821429, -0.21126492818196616, 0.730596923828125, 0.6831086102653953, 0.8941052754720052, 0.6735983455882353, 1.0363588333129883, 1.3132793719951923, 0.8600839468149039, 1.206024169921875, -0.1916015625, 0.02099609375, 0.1306915283203125]","[-4.9853515625, -33.86119079589844, -26.15185546875, -16.13079833984375, -23.36431884765625, -28.36467742919922, -17.21771240234375, -28.47180938720703, -21.155502319335938, -56.548828125, -41.20732116699219, -25.283935546875, -23.94366455078125, -21.8939208984375, -12.52734375, -27.30908203125, -54.2930908203125]","[-3.7138671875, -35.293487548828125, -24.3505859375, -28.98828125, -34.29547119140625, -25.829498291015625, -24.523681640625, -40.08465576171875, -31.884765625, -68.0, -57.7890625, -42.3565673828125, -35.124755859375, -36.3662109375, -11.5693359375, -27.58203125, -57.168304443359375]","Today was the day! After nine long months of waiting to meet my daughter, I got to hold my baby girl in my arms today.  I was so scared to go through another c-section.  At least this time it was planned and not an emergency.  The spinal block was awful, I thought I was going to be sick.  I'm so tired but I'll never be able to sleep.  I can't get enough of that beautiful little face.  I'm worried about how her brother is going to handle having a baby in the house.  He didn't seem to be too happy when he met her.  It could be because I'm not home too, change is always hard for a toddler.  I knew he wasn't going to be thrilled, but he actually bit her head.  Not even 24 hours old and she already has a sibling injury.  I thought he was going to kiss her, but I was mistaken.  I'm going to have to make sure he gets enough attention.  My heart is so full.  I think being a mom is probably the best thing in the world.   I am worried about how hard it will be to have two little ones but I guess it will come with time.",3AMW0RGHOEOLRLRWL4GDR4WBWWBPN0,3AMW0RGHOEOLRLRWL4GDR4WBWWBPN0,recalled
72,3OLQQLKKNTBLB4BLXS8A4LGQ8DSEJ3,0.4875775615819201,"[-0.2951882102272727, 0.3155025906032986, 0.739990234375, 0.6449382179661801, 0.010746002197265625, 0.7791193181818182, 0.91923828125, 1.254656982421875, -0.48114013671875, 0.8867143903459821, 0.2403887939453125, 0.5168100854624873, 0.4367863581730769, 0.24823288690476192, 0.7578826904296875, 0.8265625]","[-32.24755859375, -43.729461669921875, -48.48046875, -38.009891510009766, -59.7802734375, -24.6796875, -13.54052734375, -13.42120361328125, -54.5318603515625, -40.86370849609375, -64.90116882324219, -54.62465190887451, -38.7705078125, -55.73828125, -51.6619873046875, -19.146484375]","[-29.00048828125, -49.40850830078125, -58.84033203125, -50.26371765136719, -59.95220947265625, -33.25, -18.13671875, -25.9677734375, -47.7958984375, -59.484710693359375, -70.910888671875, -66.51128387451172, -44.44873046875, -60.951171875, -66.81964111328125, -27.412109375]","I went to my older brothers wedding a few months ago! I never thought he'd actually get married--he didn't seem the type to be interested. I bet his girlfriend convinced him, he's just a really passive guy. I don't even think he really cares about this kind of thing, it's all for show. He's very wealthy, so everything looks straight out of Gatsby in the venue. It's beautiful, and I feel a bit of jealousy. But it's my brother! I love him, and I'm his best man! I helped him organize everything, got a wedding planner and all of that. I was probably more excited than him about organizing all of this--I'm a bit of a control freak. The rest is a little bit hazy, I drank a little too much at the start, so the rest was a blur. Apparently I didn't screw anything up, though, so I guess I wasn't as messed up as a I felt. We ended up going to dinner after, his wife was so happy. They announced they would be departing for their honeymoon within the next week, and that his wife was actually pregnant. I was shocked, but that explained a lot in regards to the fact he actually agreed to get married. I was happy, but a little disappointed in him.",,3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,imagined
73,3TYCR1GOTD5PHPQHW0Y05AU0A8CZLC,0.506352008098758,"[-0.14797141335227273, 0.5164271763392857, 0.25988566080729164, 0.31340789794921875, 0.1331818320534446, 0.5193196614583333, 0.4004313151041667, 0.5766688755580357, 1.0214111328125, 0.3951369065504808, 0.12142666903409091, 1.0271661931818181, 0.938232421875, 0.4678830233487216, 0.642578125, 0.4246493252840909, 0.4459126790364583, 1.0585886637369792]","[-22.90380859375, -13.241455078125, -24.67449951171875, -29.552581787109375, -46.31940460205078, -32.607421875, -8.184326171875, -13.05706787109375, -21.1375732421875, -28.33380126953125, -21.696533203125, -31.44140625, -10.3857421875, -23.989822387695312, -10.8515625, -20.9755859375, -28.9078369140625, -4.235382080078125]","[-21.276123046875, -16.8564453125, -28.572784423828125, -35.82073974609375, -49.24940490722656, -40.397216796875, -10.5869140625, -17.09375, -31.3516845703125, -33.4705810546875, -23.0322265625, -42.740234375, -14.138671875, -29.13653564453125, -13.421875, -25.646728515625, -34.2587890625, -10.5869140625]","The event I am thinking about is my brother's wedding. He got married to his now wife. I had known her for many years, as we went to high school together. It was no surprise that they would get married, as they had been dating and living together for years. The wedding took place a few hours east of where I live, in a beautiful setting with forests and a river. They rented out an entire lodge and a dozen cabins for everyone to stay in. It was a lot of fun. I arrived the day before the wedding. We went on a fun rafting trip that day. Afterwards, we returned to the venue and I helped set things up. The most memorable part of the event was the actual ceremony. It was set up outside with seating near a small lake. It was very lovely. I was up at the front since I was best man. I really enjoyed it. Afterwards, there was a reception and celebration with live music. People danced, ate food and had beer and wine to drink. It was a lot of fun.",3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,,retold
74,3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,0.5540813558055092,"[-0.435498046875, 0.74755859375, 0.41508345170454547, 0.23582331339518228, 0.96220703125, 0.2718505859375, 0.5070988581730769, 0.8009207589285714, 1.332684326171875, 0.604736328125, 1.486328125, 0.12520217895507812, 0.06521170479910714, 0.6639229910714286, 1.16015625, 0.062418619791666664, 0.413677978515625]","[-9.236328125, -12.64453125, -22.08056640625, -34.04219055175781, -6.86181640625, -29.7314453125, -23.10107421875, -18.16015625, -17.24249267578125, -17.529296875, -8.859375, -29.069580078125, -44.31561279296875, -30.3876953125, -13.3828125, -9.22119140625, -10.26068115234375]","[-7.058837890625, -17.1298828125, -26.646484375, -36.8720703125, -11.6728515625, -32.99365234375, -29.693359375, -23.7666015625, -30.5693359375, -22.3671875, -17.77734375, -31.07281494140625, -45.68505859375, -39.6826171875, -21.50390625, -9.595703125, -14.3974609375]","My brother was getting married. I went to attend his wedding. The wedding was being held several hours from where I lived. I carpooled there with the brother of my brother's wife. We arrived at the wedding. It was the day before so I helped set up some things. They had rented out an entire resort with cabins for all the guests. It was in a  beautiful location. The wedding happened the next day and it was lovely. The weather was very nice the whole time. The food was also very good. I served as a best man, so I was involved in the wedding ceremony itself. After the wedding ceremony, there was live music and people danced and drank beer, wine, and other beverages. When it got late, I retired to the cabin I was staying in. The next day I drove back home. It was a lot of fun. I felt very happy for my brother and his wife.",3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,3ATPCQ38J9W8GGP83N7RIP5N0XIYAR,recalled
75,3YMTUJH0DT2XX5AXKGA1X5R9QS2T4X,0.4987655473293962,"[0.2081298828125, 0.8517608642578125, 0.043579483032226564, 0.396441650390625, 0.3642578125, 0.29354719682173297, 1.7083333333333333, 0.5025428625253531, -0.119140625, 0.452667236328125, 1.1389272589432566, 0.6513231065538194, 0.3993186950683594, 0.182586669921875, 0.4072077824519231]","[-30.637939453125, -9.57672119140625, -18.579998016357422, -22.803802490234375, -23.3671875, -31.939193725585938, -11.0625, -33.673943519592285, -16.62890625, -37.839508056640625, -29.181671142578125, -35.57305908203125, -35.27873229980469, -44.580078125, -31.807861328125]","[-32.9273681640625, -16.39080810546875, -19.015792846679688, -28.75042724609375, -26.28125, -35.168212890625, -16.1875, -40.207000732421875, -15.67578125, -44.6295166015625, -50.8212890625, -47.296875, -40.070556640625, -47.50146484375, -37.1015625]","Dear Diary, I finally have time to write something down. I've been dealing with a lot lately. The other day my wife had a back spasm. I wasn't home at the time but she had went to the emergency room. Helping her with her recovery is rather challenging. It's going to be weeks until shes okay again. She cant walk. I just cant stand the amount of pain shes in right now. We had to spend all of our savings. Luckily because of our daughter at home I'm still able to go to work. If it wasn't for her I'd have to stay home to help my wife with daily activities.  My daughter has been helping out so much I hope her grades don't suffer because of it. We have no choice because otherwise we wont be able to eat. I'm glad my wife is doing better than the day she had the spasm. It was hard to watch while i was in the room with her.",,3AWETUDC93ENROIBBX1NDU28TV7IZO,imagined
76,3WYP994K18D7TED5DAQF2K31OA26YV,0.6784399123017291,"[-0.018271119971024364, -0.07766544117647059, 0.241441650390625, 0.6560821533203125, -0.006551106770833333, 1.2945642471313477, 0.727503776550293, 0.3551144070095486, 2.0802734375, 0.41291360294117646, 1.9123046875, 0.7469654083251953, 0.1261664496527778, 0.2788973721590909, 1.138580322265625, 0.98671875]","[-24.55040740966797, -52.916015625, -69.02365112304688, -54.060546875, -48.525146484375, -28.672470092773438, -40.73298645019531, -38.70753479003906, -25.9580078125, -49.62890625, -24.587890625, -38.761138916015625, -52.54833984375, -64.1220703125, -29.086669921875, -36.0390625]","[-24.203256130218506, -51.595703125, -75.0596923828125, -64.557861328125, -48.367919921875, -49.385498046875, -52.373046875, -41.903564453125, -46.7607421875, -56.6484375, -43.7109375, -50.71258544921875, -54.8193359375, -70.2578125, -38.1953125, -45.90625]","My wife had a back spasm in which she was unable to move and was in severe pain.  This was a long tern event that had been building and had been getting worse and worse.  We tried get an at home doctor to treat her, feeling that she would be unable to travel to be seen by a doctor.  However, they would not approved such a doctor, without seeing her PCP first.  I called 911, and the ambulance took her to the ER, where they gave her meds, which helped the back.  They also gave her enough meds to get her to the PCP to be seen.  However, the PCP needed to send her for a referral for her MRI test.  At first, Soonercare denied the MRI.  Then, after we put pressure on them they approved.  She had her scan, and the doctor sent her to another place for the back evaluation.  Then, they scheduled another place for the back shot.  After many trips and different places, she was able to get around a little bit.  It was very frustrating and financially difficult for us, as she provides a lot of family income.  It is still not fixed, as she cannot get approved for a survery, even though they see the problem.  Her therapy appointments are used up, too.  So, she is back on just resting on meds.",3AWETUDC93ENROIBBX1NDU28TV7IZO,,retold
77,3AWETUDC93ENROIBBX1NDU28TV7IZO,0.4515857428318526,"[0.05360243055555555, 0.06822556715745193, 0.077978515625, 0.46656628658897, 0.9215517911044034, 0.4746883511543274, 0.5494791666666666, 0.44666466346153844, 0.6643778483072916, 0.3088582356770833, 0.5612095424107143, 0.5490955171130952, 0.8881742037259616, 0.6944392277644231, 0.2753018465909091, 0.22515869140625]","[-33.15625, -22.43187713623047, -86.37158203125, -32.376708984375, -22.068267822265625, -33.89846897125244, -20.630859375, -28.947265625, -59.764617919921875, -73.51300048828125, -58.045654296875, -142.11083984375, -38.01806640625, -50.953369140625, -24.908203125, -33.876953125]","[-33.638671875, -23.318809509277344, -89.100830078125, -41.24146842956543, -42.3424072265625, -41.49348258972168, -25.576171875, -34.75390625, -73.716552734375, -83.705322265625, -69.8310546875, -165.1728515625, -49.5643310546875, -59.9810791015625, -27.9365234375, -35.90338134765625]","My event of choice happened a few months ago.  My wife had been having back spasm issues from time to time.  We tried to get state medicaid to cover home care for the problem, but they required her to go to a doctor, which she was not able to do with her condition.  Finally, the problem got so severe that she had a major back spasm that would not relent.  As we had no car, I had to call 911 to get an ambulance to take her to the ER.  There, they verified it was a back spasm related to her herniated disc.  It was an emotionally difficult time for us all.  She was under great pain, so much that she could not speak.  I had to maintain my stress level, as I have high blood pressure, and call to get her treated.  Then, we were told that she would STILL have to go to her PCP to get treatment, but at least they gave her enough pain meds to get her there.  Over the weeks that would follow, there would be many, many consultation visits, scans, and lab works.  It was not easy, but they did finally get her on good meds, a back shot, and therapy...back at the ER that would not allowed to treat us at the start without all of this run around.  The event and following weeks put much financial and emotional strain on us.  It disrupted our ability to earn money, as we had increased bills.  However, it is good to know what the problem was.  Only recently have things approximated the old days.",3AWETUDC93ENROIBBX1NDU28TV7IZO,3AWETUDC93ENROIBBX1NDU28TV7IZO,recalled
78,3Z7EFSHGNA079QWWI5HG56O25FAXC0,0.5396931716653921,"[-0.4026971114309211, -0.298828125, 0.23448053995768228, 0.9198056175595238, 0.1715234375, -0.2643229166666667, 0.7415865384615384, 1.4977010091145833, 0.818115234375, 0.232330322265625, 0.4255859375, 1.0803444602272727, 0.933349609375, 1.4189071655273438, -0.17077128092447916, 0.4638671875, 0.332763671875, 0.1465125450721154, 0.9155597686767578, 0.3809661865234375, 0.5513446514423077, 1.66796875, 0.2975681849888393, 1.2435165405273438, 0.1551513671875]","[-40.89111328125, -25.953125, -28.460906982421875, -47.06591796875, -63.57275390625, -22.7734375, -23.447265625, -25.1502685546875, -11.47900390625, -25.440093994140625, -18.0703125, -31.142578125, -20.01171875, -26.3720703125, -39.62200927734375, -13.09375, -24.0126953125, -22.4114990234375, -28.606475830078125, -23.823379516601562, -27.32373046875, -3.99609375, -44.069183349609375, -22.765792846679688, -47.0703125]","[-33.2398681640625, -23.5625, -31.274673461914062, -66.3818359375, -67.86083984375, -21.1875, -33.087890625, -52.10888671875, -17.205810546875, -27.53106689453125, -22.326171875, -43.0263671875, -27.478515625, -37.72332763671875, -37.57275390625, -14.94921875, -28.338623046875, -24.316162109375, -43.25543212890625, -28.77593994140625, -34.4912109375, -12.3359375, -48.235137939453125, -35.200958251953125, -49.552734375]","A couple of weeks ago, there was a rumor that my co-worker, John had passed away.  He was so very liked by many people.  His down to earth and jovial personality will certainly be missed.  The rumor was confirmed to us by his wife and family and everyone at worked was sad to hear the news.  We did get together and reminisce about all the good time we had together; including giving him grief about his beloved sports team. We got news of the funeral.  It was not too surprising to hear that the funeral will be informal.  In fact, we heard that we would be encourage to wear jerseys of his favorite sports team.  This took some of us by surprise. We wanted to show a formal amount of respect.  But I guess this is the way he wanted it.  It was nice to see everyone show up wearing sport jersey.  Not everyone joined in on the informal attire.  I think they felt uncomfortably overdressed.  Ha ha ha, John was probably laughing in the casket! The ceremony was nice.  We all paid our respects during the ceremony and at the grave site.  Afterwards we were all invited to a reception at a local sports bar.  Here, we all told our stories of John and the experiences we had with him.  Although there was much laughter, there was also some somber moments.  I for one will remember all the good times I had with John.  I will miss him dearly. The following week at work, a number of us talked about Johns service.  We filled in some people who were unable to attend.  Our management decided to have one day a month where we could wear our sports jerseys.",,3BF51CHDTWWQT8111L6A7JY78SVH0J,imagined
79,3JWH6J9I9TZJNRQM2ZYCWKRNBMYBNP,0.6347578195288096,"[-0.13275146484375, 0.7677408854166666, 0.7865084134615384, 0.3851787860576923, 0.2666996547154018, 0.5953144274259868, 0.4675712585449219, 0.4897187331627155, 1.6365309495192308, 0.5823448181152344, 0.276953125, 0.47120374043782554, 0.6628243582589286, 0.6864115397135416, 0.39919789632161456, 0.0016424005681818182, 1.481689453125, 0.9695773654513888, 0.9140772138323102, 0.35620316215183423, 0.5760040283203125, 1.3240312848772322]","[-19.388427734375, -29.37158203125, -21.91943359375, -32.82861328125, -62.0489501953125, -37.18731689453125, -59.47186279296875, -61.09722900390625, -30.365234375, -67.59832572937012, -76.1181640625, -40.6571044921875, -73.919921875, -85.202880859375, -60.0977783203125, -64.521484375, -39.37890625, -37.8916015625, -25.839393615722656, -55.89717102050781, -33.523193359375, -20.59344482421875]","[-17.92816162109375, -36.28125, -32.14404296875, -37.8359375, -69.51654052734375, -48.498291015625, -74.43414306640625, -75.299072265625, -51.64013671875, -79.2452220916748, -81.6572265625, -47.72516059875488, -92.47900390625, -101.6767578125, -69.67852783203125, -64.5576171875, -63.0859375, -55.343994140625, -38.636474609375, -64.08984375, -42.7392578125, -39.1298828125]","We recently attended the funeral of one of my co-workers. After some very unexpected health problems he passed away. Still a young man with a young family, very sad and tragic. Just a year prior he was healthy and working with a bright future. The family didn't have any church ties to speak of so his wife and family decided to have a memorial service instead of a traditional church service. Notice was given to all who knew him to come to an informal gathering where he would be remembered. His favorite sports team was the Tampa Bay Buc's and it was suggested, not required, that those who wanted to could wear their jerseys to the memorial service. Probably close to two hundred friends, family and co-workers showed up at various times to show support to his wife and celebrate his shorter than expected life. There were many in attendance wearing his favorite teams jersey though not all. They all mingled together talking about the shortness of his life and shock of being loss so young. There were tears and laughter of times when he had been and encouragement to different attendees he had worked with. It was a gloomy day, cloudy day outside with rain on an off. However, the crowd inside didn't match the outside gloom as though sad, they were celebratory and thankful for having known him as friend. We meet many we hadn't seen in sometime and all we happy to see us though not under the circumstances we came for. A speaker toward the end told of the young man's life while a video played in the background showing him in happier times. When he had finished we went forward and gave his wife a hug and expressed our shock and surprise at his death. We've seen her and the kids once since his passing and they are getting along. They miss him of course but it's one of those things in life that we encounter sometimes. Unexpected bumps in the road that you have to deal with and move on. He'll forever be in our thoughts and remind us to be thankful for those in our lives that our still with us. Good reminder to spend time with our love ones and acknowledge them while they are here. You never know when life will throw one of those bumps in your path.",3BF51CHDTWWQT8111L6A7JY78SVH0J,,retold
80,3BF51CHDTWWQT8111L6A7JY78SVH0J,0.19409079712190802,"[-0.08927747938368055, 0.2098244887131911, 0.6273662860576923, 0.44827706473214285, 0.046014959161931816, -0.1583251953125, 0.2715541294642857, 0.07119605654761904, -0.037202533922697366, 0.15565074573863635, 0.40995732060185186, -0.6284830729166667, 1.37890625, 0.3686308019301471, -0.16272786458333333]","[-26.053466796875, -34.41067886352539, -38.63427734375, -8.053466796875, -64.3426513671875, -25.5595703125, -48.3974609375, -71.935546875, -38.365447998046875, -89.661865234375, -44.467041015625, -48.72998046875, -13.09375, -30.2447509765625, -38.1669921875]","[-25.249969482421875, -37.138397216796875, -46.7900390625, -11.19140625, -65.35498046875, -24.29296875, -52.19921875, -73.4306640625, -37.658599853515625, -94.79833984375, -55.535888671875, -39.302734375, -21.3671875, -36.511474609375, -35.72607421875]","A co-worker friend recently was diagnosed with cancer. He had been undergoing chemo and was nearing time to go home. He suddenly caught an infection and got seriously worse and eventually passed away. He was only 30 years old. His funeral was just two weekends ago and many came to support his wife and children as they move on with life. He worked for several years in multiple departments. His smile and friendly disposition was well known and an great encouragement to many. He was known for greeting many with a smile and a ""Hi Boss,"" which many acknowledged when remembering him.  A very nice tribute to a good man, husband and father as well as a great co-worker. Though the service was for his passing it was also used as a celebration of his life and those in who came where encouraged to where casual clothes to not be so formal. He was a big Tampa Bay Buc fan so many wore their Tampa Bay Buc Jersey's to show their support and love for him. He leaves behind a young wife of whom I worked with in a different department. She was also very well liked. He also leaves behind a teenage son and daughter who must now face life without their dad. He fought a very good fight with his cancer battle, never giving up hope.",3BF51CHDTWWQT8111L6A7JY78SVH0J,3BF51CHDTWWQT8111L6A7JY78SVH0J,recalled
81,3TPWUS5F8ANSKQR680LU3NAVPIYWC3,0.45816880706317314,"[-0.38377162388392855, -0.254638671875, 0.39125279017857145, 0.6435546875, 1.1965606689453125, 0.3175695082720588, 1.9810546875, 0.22766831341911764, 0.8330586751302084, 0.5948893229166666, 0.5517578125, 0.5673684512867647, 0.03208571213942308, 0.235546875, -0.061425103081597224]","[-25.7459716796875, -18.11328125, -28.115234375, -38.443359375, -17.631195068359375, -33.614990234375, -27.880859375, -58.3603515625, -13.567047119140625, -46.41357421875, -21.26171875, -52.007080078125, -39.405029296875, -45.830078125, -78.8642578125]","[-23.0595703125, -16.076171875, -33.5927734375, -47.453125, -29.5968017578125, -39.013671875, -47.69140625, -62.230712890625, -21.0645751953125, -55.3369140625, -26.2275390625, -61.65234375, -39.8221435546875, -49.36328125, -77.20578002929688]","I was at starbucks yesterday morning.  It was a normal day in Portland Oregon.  I was in the bathroom and some dude was shooting up in the stall. I told the staff to watch out he may be using in the bathroom.  It turned out to be true and he overdosed.  After about 30 minutes of waiting for him to emerge, they finally called the police.  He was out in the bathroom stall but still breathing.  I actually know the guy kinda which is weird well I have seen him a few times.  They were able to bring him back to life.  He was taken to treatment hopefully he sticks with it but it is very doubtful.  It is one of the problems with liberal cities.  They totally allow people to use drugs anywhere and sometimes even help them inject in some cities.  In every bathroom in portland there is a used needle trash can.  I do not support drug use around the city and in public or really anywhere.  I hope that guy is ok and figures things out but that is doubtful he will be dead in a year at the rate he is going.",,3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,imagined
82,3HUTX6F6VV97HZQ2KL5EAGONIUU2OE,0.6284875401515828,"[0.041277567545572914, 1.0428292410714286, 0.3982257843017578, 0.42216907848011365, 1.236328125, 0.5219350961538461, 0.9595075334821429, 0.24675436580882354, 0.5386629971590909, 0.67919921875, 0.5643208821614584, 1.8559326171875, 0.25370456861413043, 0.5369813101632255, 0.2638890883501838, 0.3890411376953125, 0.36202566964285715, 1.5344085693359375, 0.093292236328125, 1.2276475694444444, 0.017631081973805147, 0.472705078125, 0.7967446067116477]","[-69.49188232421875, -17.5185546875, -41.893798828125, -62.05126953125, -22.0625, -53.15234375, -35.5020751953125, -37.0625, -57.4349365234375, -51.09375, -23.71533203125, -13.060302734375, -62.815185546875, -64.72689819335938, -80.10980224609375, -53.29039001464844, -57.796875, -20.29119873046875, -49.15869140625, -48.6953125, -37.51573181152344, -33.9111328125, -44.841705322265625]","[-70.4825439453125, -24.818359375, -48.265411376953125, -71.3389892578125, -29.48046875, -59.9375, -48.9351806640625, -41.25732421875, -69.2855224609375, -61.9609375, -30.4871826171875, -31.61962890625, -68.650390625, -79.76237487792969, -89.08203125, -63.01641845703125, -67.93359375, -38.7041015625, -50.6513671875, -70.79296875, -37.815460205078125, -41.001708984375, -62.370086669921875]","My  cousins from my dad's side of the family and from  out of town called and said they were coming in . They said it would be a reunion . I asked what they wanted me to bring and they told some things I could bring. I asked them why were they doing it because I thought maybe my dad was sick and nobody informed me of it. He is turning ninety this year . The one cousin I asked said just to come in, I think. So it kind of worried me  that something might be wrong with him.  But they came in and a lot of people were there and we had a good time. We ate and took pictures and showed each other pictures of all our families and people in our family who had died.  It was sad because our grandparents had died and all of my cousins parents had died . There was no one left on my dad's side but him. All his brothers and sisters and their spouses were dead. We gave each other small gifts and made to go boxes of left over food for everyone and then cleaned up the kitchen. One of my cousins was a photographer and we went outside and took a lot of outdoor pictures of everyone and later he put them online for us. It was good to see everyone and it felt like when we were all kids and were at our grandparents house eating her food and seeing each other, like at Christmas or Thanksgiving.  Most of them brought the food that grandma made when we were growing up so that made it feel even more like a family reunion .  It was a fun day and sad also when my dad gave a little speech at the end and said how proud he was of all of us. He teared up some and I think everyone else did too. It was sad because everyone has to die and we aren't here for very long. It made us aware of that I think and it was sad but also fun to see everyone.  We made plans to see each other again in September and I am looking forward to that . Some of them have to fly in so not sure how many will make it.  I will go to that event since it is only an hour and a half away from me and an easy drive.",3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,,retold
83,3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,0.6024664730076662,"[0.10219319661458333, 0.021475474039713543, 0.38985770089285715, 0.6344517299107143, 1.40546875, 0.6271331787109375, 0.9464928122127757, 0.5679494820389093, 1.0007870322779606, 0.24538352272727273, -0.26666259765625, 0.4043104383680556, 0.6626821664663461, 1.3049998716874556, 0.2542501378942419, 0.5428837367466518, 0.0845703125, 0.3627232142857143, 2.2924702962239585, 0.4659090042114258]","[-25.29248046875, -52.198638916015625, -49.5166015625, -19.12158203125, -25.935546875, -17.96240234375, -40.541961669921875, -142.87258911132812, -35.85443115234375, -44.34375, -88.21273803710938, -17.2552490234375, -86.0401611328125, -53.03951454162598, -69.18248748779297, -54.5419921875, -32.71875, -24.1474609375, -16.5606689453125, -34.39921569824219]","[-26.518798828125, -52.71405029296875, -54.974609375, -23.562744140625, -39.990234375, -24.233734130859375, -56.63233947753906, -171.8380126953125, -54.869384765625, -47.04296875, -80.47952270507812, -20.89404296875, -111.884765625, -81.74951171875, -76.0472412109375, -69.74273681640625, -33.564453125, -29.2255859375, -44.0703125, -41.853759765625]","My story is about a family reunion in June of this year. My dad turned 90 on July 4th and he is the last  person alive on his side of the family. My grandparents came here when they were nineteen from Europe around 1911. They had three boys and one girl . I  have one whole sister and one half sister.  My dad and mom got divorced when I was sixteen. He remarried a girl much younger that was my babysitter and they had one girl. After he married her , she stopped inviting me and my sister over   and my dad would call occasionally and say come over, but when you weren't invited over for the past few years, you don't feel that invite is sincere and I didn't go. So I am not close with my half sister and we barely speak when we see each other out. My cousins parents from my dad's siblings never got divorced. So my cousins wanted to come in for my dad's 90th and they brought all kinds of food and pictures and we had a good time . Lots of pictures were taken and everything was great. I just felt that my life and relationship with my dad was very different than my cousins and they don't understand what it is like when parents get divorced and how kids can be treated because of it. I feel cheated in that respect and felt envious that they had normal childhoods and good relationships with their parents. I still talk to my dad when I see him in the local grocery store but it is just casual talk and that is kind of sad.  He is not going to be around much longer and I wish things had been different between us but I don't think it was all my fault . I think that will probably be our last family reunion . I am glad I got to see everyone and we had a great time. But it is also sad that it probably won't happen again . Not much you can do but accept things as they are and not dwell on them.",3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,3E7TUJ2EGD8RDMKCFL6D99K2BA7D9X,recalled
